,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name
73,,2019-10-09T18:43:44.432+03:00,GET,https://api.mixpanel.com/track/?data=eyJldmVudCI6ICIkd2ViX2V2ZW50IiwicHJvcGVydGllcyI6IHsiJG9zIjogIldpbmRvd3MiLCIkYnJvd3NlciI6ICJDaHJvbWUiLCIkY3VycmVudF91cmwiOiAiaHR0cHM6Ly93d3cucmV2ZXJibmF0aW9uLmNvbS8iLCIkYnJvd3Nlcl92ZXJzaW9uIjogNzcsIiRzY3JlZW5faGVpZ2h0IjogNjAwLCIkc2NyZWVuX3dpZHRoIjogODAwLCJtcF9saWIiOiAid2ViIiwiJGxpYl92ZXJzaW9uIjogIjIuMjkuMSIsInRpbWUiOiAxNTcwNjM1ODI0LjQyNCwiZGlzdGluY3RfaWQiOiAiMTZkYjEzMGIwMWIzYTctMGM2MDFlZjA5NjZlNTctMTE1YTFiMmQtNzUzMDAtMTZkYjEzMGIwMWMzNzUiLCIkZGV2aWNlX2lkIjogIjE2ZGIxMzBiMDFiM2E3LTBjNjAxZWYwOTY2ZTU3LTExNWExYjJkLTc1MzAwLTE2ZGIxMzBiMDFjMzc1IiwicmFpbHNfdmVyc2lvbiI6ICI0LjIuMTEiLCJicm93c2VyX3ZlcnNpb24iOiAiNzcuMC4zODY1LjkwIiwicHJvdG9jb2wiOiAiaHR0cHM6IiwicmVuZGVyX3RpbWVfaG9tZXBhZ2UiOiA4OTUyLCJyZW5kZXJfdGltZV9ob21lcGFnZV9idWNrZXQiOiAiNi05IiwiJGluaXRpYWxfcmVmZXJyZXIiOiAiJGRpcmVjdCIsIiRpbml0aWFsX3JlZmVycmluZ19kb21haW4iOiAiJGRpcmVjdCIsIiR0aXRsZSI6ICJSZXZlcmJOYXRpb24gOiBBcnRpc3RzIEZpcnN0IiwiJGV2ZW50X3R5cGUiOiAicGFnZXZpZXciLCIkY2VfdmVyc2lvbiI6IDEsIiRob3N0IjogInd3dy5yZXZlcmJuYXRpb24uY29tIiwiJHBhdGhuYW1lIjogIi8iLCJ0b2tlbiI6ICJhYjA4ODk1MzJiYTIxMTk5YmFiMjYwMjVmOTAwMWZmZCJ9fQ%3D%3D&ip=1&_=1570635824425,HTTP/1.1,1490,0,,200,OK,HTTP/1.1,0,application/json,,,505,1,,,-1,-1,0,-1,0,115,-1,35.190.25.25,,116,value
74,,2019-10-09T18:43:45.706+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5496035/original/crop:x0y0w776h582/hash:1477820885/resize:300x225/Praise_Thy_Name-3.png?1477820885,HTTP/1.1,532,0,,200,OK,HTTP/1.1,0,image/jpeg,,,357,15047,,,-1,-1,2816,-1,0,100,-1,93.184.220.20,,2917,value
75,,2019-10-09T18:43:45.719+03:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1068733558/?random=1570635822873&cv=9&fst=1570635822873&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.reverbnation.com%2F&tiba=ReverbNation%20%3A%20Artists%20First&async=1&rfmt=3&fmt=4,HTTP/1.1,704,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,1031,928,,,2687,0,1,0,0,100,2663,216.58.210.2,,2790,value
76,,2019-10-09T18:43:47.345+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5496035/original/resize:64x48/crop:x0y0w776h582/hash:1477820885/Praise_Thy_Name-3.png?1477820885,HTTP/1.1,530,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,1401,,,-1,-1,216,-1,0,108,-1,93.184.220.20,,325,value
77,,2019-10-09T18:43:47.356+03:00,GET,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j79&tid=UA-750054-1&cid=1782012638.1570635824&jid=477440079&gjid=1167919600&_gid=341340590.1570635824&_u=YGBAgEAB~&z=189202341,HTTP/1.1,548,0,,200,OK,HTTP/1.1,0,image/gif,,,539,35,,,3375,0,0,0,0,101,3337,74.125.140.156,,3477,value
78,,2019-10-09T18:43:47.673+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/production_static/20191008060908/assets/rjs/main/geo_location_utils.js?e3ac2274b7,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/javascript,,,503,304,,,-1,-1,0,-1,0,238,-1,93.184.220.20,,239,value
79,,2019-10-09T18:43:47.916+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/production_static/20191008060908/assets/rjs/modules/charts.js?e3ac2274b7,HTTP/1.1,432,0,,200,OK,HTTP/1.1,0,application/javascript,,,505,9822,,,-1,-1,1908,-1,0,237,-1,93.184.220.20,,2146,value
80,,2019-10-09T18:43:49.252+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=2498397125&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.reverbnation.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,520,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,3418,0,0,0,0,127,3391,157.240.1.35,,3546,value
81,,2019-10-09T18:43:49.280+03:00,GET,https://www.facebook.com/tr/?id=727280160637499&ev=PageView&dl=https%3A%2F%2Fwww.reverbnation.com%2F&rl=&if=false&ts=1570635824065&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570635824063.2121366624&it=1570635822538&coo=false&rqm=GET,HTTP/1.1,598,0,,200,OK,HTTP/1.1,0,image/gif,,,500,44,,,6169,0,0,29,0,83,6151,157.240.1.35,,6283,value
82,,2019-10-09T18:43:49.291+03:00,GET,https://www.facebook.com/tr/?id=727280160637499&ev=Microdata&dl=https%3A%2F%2Fwww.reverbnation.com%2F&rl=&if=false&ts=1570635824571&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22ReverbNation%20%3A%20Artists%20First%22%2C%22meta%3Adescription%22%3A%22ReverbNation%20helps%20Artists%20grow%20lasting%20careers%20by%20introducing%20them%20to%20music%20industry%20partners%2C%20exposing%20them%20to%20fans%2C%20and%20building%20innovative%20tools%20to%20promote%20their%20success.%22%7D&cd[OpenGraph]=%7B%22og%3Aimage%22%3A%5B%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-logo_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-logo_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-deck_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-artist_1200x630.png%22%5D%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Atitle%22%3A%22ReverbNation%20%3A%20Artists%20First%22%2C%22og%3Asite_name%22%3A%22ReverbNation%22%2C%22og%3Aurl%22%3A%22http%3A%2F%2Fwww.reverbnation.com%2F%22%2C%22og%3Adescription%22%3A%22ReverbNation%20helps%20Artists%20grow%20lasting%20careers%20by%20introducing%20them%20to%20industry%20partners%2C%20exposing%20them%20to%20fans%2C%20and%20building%20innovative%20tools%20to%20promote%20their%20success.%22%2C%22og%3Alocale%22%3A%22en_us%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570635824063.2121366624&it=1570635822538&coo=false&es=automatic&rqm=GET,HTTP/1.1,2139,0,,200,OK,HTTP/1.1,0,image/gif,,,500,44,,,5215,0,0,0,1,93,5190,157.240.1.35,,5309,value
83,,2019-10-09T18:43:49.863+03:00,GET,https://www.google.com/pagead/1p-user-list/1068733558/?random=1570635822873&cv=9&fst=1570633200000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&frm=0&url=https%3A%2F%2Fwww.reverbnation.com%2F&tiba=ReverbNation%20%3A%20Artists%20First&async=1&fmt=3&is_vtc=1&random=358212751&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,HTTP/1.1,748,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,2398,0,0,0,0,112,2363,172.217.18.4,,2512,value
84,,2019-10-09T18:43:52.149+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,537,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11744,,,8380,0,5,38,0,113,8365,157.240.1.23,,8538,value
85,,2019-10-09T18:43:53.440+03:00,POST,https://www.reverbnation.com/api/user/app_events,HTTP/1.1,1461,11,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1313,2,,,-1,-1,0,-1,0,263,-1,13.52.134.223,,264,
86,,2019-10-09T18:43:54.440+03:00,GET,https://www.google.co.il/pagead/1p-user-list/1068733558/?random=1570635822873&cv=9&fst=1570633200000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&frm=0&url=https%3A%2F%2Fwww.reverbnation.com%2F&tiba=ReverbNation%20%3A%20Artists%20First&async=1&fmt=3&is_vtc=1&random=358212751&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,750,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,5779,0,0,26,0,111,5749,172.217.22.35,,5918,value
