,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.wait,timings.dns,timings.ssl,timings.send,serverIPAddress,comment,time,response._error
165,,2019-10-08T16:54:20.305+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsvDRZqGSCBRgjPMD2x7GnoZxGKOw9V0OLqvOozlJR_59wHYl0Wg_qcV3AHzlpP5smoTGhtGtDnU-h7Po9uWuAx8qti69B88L57LMg98PnMqLMb4dpY&sai=AMfl-YRsZtw5ixFN0yKYm6A__4gUTh5G42a9bGBFGQ0yDm5WkT94QE4YAfgzV6MHIKAQwHJ1fw5IQMsJ5DaDOv7D0ZQ-ZZsgCpgoi3HSuEp1pzqedYynIFT9ISg3Olk&sig=Cg0ArKJSzNvPW3Hd_jRCEAE&cid=CAASEuRoDOByOjbkWBvyqZyzuUvo1w&id=ampim&o=33,5&d=728,90&ss=800,600&bs=800,600&mcvt=1011&mtos=0,0,1011,1011,1011&tos=0,0,1011,0,0&tfs=399&tls=1410&g=100&h=100&pt=1826&tt=1410&rpt=1826&rst=1570542857458&r=v&adk=3241475122&avms=ampa",HTTP/1.1,value,967,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,191,0,0,118,0,162,0,172.217.16.130,,311,
166,,2019-10-08T16:54:20.405+03:00,POST,https://sic.33across.com/session/333/uh8b4agh/xhr_send?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,782,1782,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,355,0,0,170,0,326,0,3.223.253.135,,526,
167,,2019-10-08T16:54:20.496+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=2d257e32a7ae04&ju=https%3A//www.sporcle.com/&jr=&nl=348%252C434%252C446%252C243%252C207&ul=396%252C492%252C467%252C255%252C221&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,949,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,2,111,-1,-1,0,34.95.120.147,,114,
168,,2019-10-08T16:54:20.636+03:00,POST,https://sic.33across.com/session/333/uh8b4agh/xhr_send?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,781,298,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,-1,-1,0,187,-1,-1,0,3.223.253.135,,187,
169,,2019-10-08T16:54:20.639+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,761,0,,200,OK,HTTP/1.1,0,text/html,,,547,68,,,328,0,4,324,0,300,0,34.95.124.132,,658,
170,,2019-10-08T16:54:20.957+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,761,0,,200,OK,HTTP/1.1,0,text/html,,,547,68,,,-1,-1,4,316,-1,-1,0,34.95.124.132,,321,
171,,2019-10-08T16:54:21.158+03:00,GET,https://tags.expo9.exponential.com/tags/Sporcle/ROW/tags.js,HTTP/1.1,,375,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,413,2306,,,3660,0,0,228,31,3633,0,104.82.228.20,,3921,
172,,2019-10-08T16:54:21.158+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,405,,,3533,0,0,127,0,3498,0,172.217.22.77,,3661,
173,,2019-10-08T16:54:21.293+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,761,0,,200,OK,HTTP/1.1,0,text/html,,,547,68,,,233,0,2,310,0,211,0,34.95.124.132,,547,
174,,2019-10-08T16:54:21.450+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3208347255299984&correlator=2046486395646557&output=ldjh&callback=googletag.impl.pubads.callbackProxy1&impl=fif&adsid=NT&eid=21062753%2C21064170&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191008&iu=%2F32867010%2FA_728x90&sz=728x90&scp=c%3D20%26r%3D110%26d%3Dsporcle2.com%26g%3Ddv3UEm-Yir5lQMacwqm_6l%26gd%3Ddv3UEm-Yir5lQMacwqm_6l%253Adesktop%26cc%3D154%26pf%3D50%26ivt%3D14%26iva%3D51%26ivb%3D33%26ivc%3D23%26ivd%3D9%26ive%3D2%26ivp%3D82%26osr%3D93%26pre%3Dapnx%253At%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26pre_sz%3Dapnx%253A0x0%2Caol%253A0x0%2Cox%253A0x0%2Cttx%253A0x0%26tier%3Dapnx%253A0%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26hb%3D0&cookie=ID%3D043e27a9fbf36706%3AT%3D1570543739%3AS%3DALNI_Mb8PemVsh5OWeiMdw2b_iJkfnbR_Q&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570542861&dt=1570542861437&dlt=1570542858191&idt=856&ea=0&frm=23&biw=793&bih=579&isw=1&ish=1&oid=3&adx=-10000&ady=-9995&adk=657788913&uci=3qa5409abq3i&ifi=1&ifk=3196415080&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=4&icsg=170&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=1x0&msz=728x90&ga_vid=1679749633.1570542628&ga_sid=1570542861&ga_hid=546741011&fws=256&ohw=0,HTTP/1.1,value,1792,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,111,,,-1,-1,0,242,-1,-1,0,172.217.22.98,,243,
175,,2019-10-08T16:54:21.543+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,,416,0,,200,OK,HTTP/1.1,0,text/css,,,508,1130,,,191,0,0,87,0,151,0,216.58.208.35,,279,
176,,2019-10-08T16:54:21.582+03:00,GET,https://ssl.gstatic.com/accounts/o/2198989661-v2-idpiframe.js,HTTP/1.1,,396,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,25357,,,232,0,53,103,0,195,0,216.58.208.35,,389,
177,,2019-10-08T16:54:21.582+03:00,GET,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjJUbkJIWTNvM1MwdHBTa1IzVFZwbU5rTkxXVEZKZVdWUSJ9.2uTYSejdJ-DxrDb45AYl36PhLmIzmuRc4HsYjnnCiohPOUhyrGWCG5KDW_-9EuSTkjTwI6SLEyjTSvMEMYcnrw,HTTP/1.1,value,772,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,450,0,0,176,0,424,0,54.239.17.112,,626,
178,,2019-10-08T16:54:21.582+03:00,POST,https://hb.emxdgt.com/?t=3000&ts=1570542858601,HTTP/1.1,value,440,276,,0,,unknown,0,,,,-1,-1,,,456,0,0,0,0,431,0,18.196.104.43,,457,No response received
179,,2019-10-08T16:54:21.598+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,,472,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,144,0,62,116,0,109,0,172.217.22.98,,323,
180,,2019-10-08T16:54:21.635+03:00,GET,https://www.googletagservices.com/tag/js/gpt.js,HTTP/1.1,,363,0,,200,OK,HTTP/1.1,0,text/javascript,,,766,14480,,,-1,-1,16,98,-1,-1,0,216.58.210.2,,115,
181,,2019-10-08T16:54:21.645+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,value,454,0,,200,OK,HTTP/1.1,0,text/html,,,542,3491,,,191,0,1,82,0,155,0,216.58.207.65,,276,
182,,2019-10-08T16:54:21.667+03:00,OPTIONS,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,511,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,358,0,,,509,0,0,170,25,475,0,52.6.53.150,,705,
183,,2019-10-08T16:54:21.774+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,-1,35,121,-1,-1,0,172.217.22.98,,157,
184,,2019-10-08T16:54:21.804+03:00,GET,https://www.sporcle.com/adn/yak.php?sz=D&cb=8529790937,HTTP/1.1,value,1778,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,732,326,,,-1,-1,0,268,-1,-1,0,13.225.249.98,,268,
185,,2019-10-08T16:54:21.808+03:00,POST,https://sic.33across.com/session/333/uh8b4agh/xhr_send?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,781,817,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,-1,-1,0,167,-1,-1,0,3.223.253.135,,167,
186,,2019-10-08T16:54:21.990+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,value,454,0,,200,OK,HTTP/1.1,0,text/html,,,542,3491,,,-1,-1,1,94,-1,-1,0,216.58.207.65,,96,
187,,2019-10-08T16:54:21.990+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=4473236890863931&correlator=1035897042896949&output=ldjh&callback=googletag.impl.pubads.callbackProxy1&impl=fif&eid=21062453%2C21064550%2C21064591&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191008&iu=%2F27794161%2Fsporcle.com_Web_300x250_3&sz=300x250&scp=refurl%3Dsporcle.com%26floor_group%3Dctrl_group%26hour%3D13%26adx_floor%3D1%26Exclude_Adx%3DN%26instBid_bidder%3Dnofill%26instBid_pb%3D0%26instBid_adid%3Dnofill%26instBid_size%3D300x250%26impression_type%3Dinitial_load&cust_params=amznbid%3D0%26amznp%3D0&cookie=ID%3D043e27a9fbf36706%3AT%3D1570543739%3AS%3DALNI_Mb8PemVsh5OWeiMdw2b_iJkfnbR_Q&cdm=www.sporcle.com&bc=31&lmt=1570542861&dt=1570542861958&dlt=1570542857361&idt=4581&ea=0&frm=23&biw=793&bih=579&isw=300&ish=250&oid=3&adx=640&ady=4699&adk=4059531367&uci=prnbghij2my7&ifi=1&ifk=1586137047&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=16&icsg=32938&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&ga_vid=1679749633.1570542628&ga_sid=1570542862&ga_hid=1984854221&fws=256&ohw=0,HTTP/1.1,value,1650,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,128,,,-1,-1,0,192,-1,-1,0,172.217.22.98,,193,
188,,2019-10-08T16:54:21.994+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,218,0,0,99,0,180,0,172.217.16.130,,318,
189,,2019-10-08T16:54:22.016+03:00,POST,https://sic.33across.com/session/333/uh8b4agh/xhr_send?JSESSIONID=ck68kax6-72dcong0-5c4j4f8l-549wn3a3,HTTP/1.1,value,781,481,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,-1,-1,0,195,-1,-1,0,3.223.253.135,,195,
190,,2019-10-08T16:54:22.086+03:00,GET,https://www.sporcle.com/adn/yaktrack.php?au=tfnc&sz=D&cb=8529790937,HTTP/1.1,value,1665,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,546,0,,,-1,-1,0,260,-1,-1,0,13.225.249.98,,261,
191,,2019-10-08T16:54:22.114+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,299,0,0,105,40,273,0,216.58.205.226,,446,
192,,2019-10-08T16:54:22.142+03:00,GET,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?region=eu&endpoint=eu&p=a9eu&,HTTP/1.1,value,1294,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,416,2842,,,326,0,0,94,26,300,0,104.98.224.44,,449,
193,,2019-10-08T16:54:22.209+03:00,GET,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,463,0,,200,OK,HTTP/1.1,0,application/json,,,370,21,,,367,0,0,169,0,331,0,52.6.53.150,,537,
194,,2019-10-08T16:54:22.735+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=0ccbf588-48d3-4e7c-b682-3ece01592e42&gdpr=0,HTTP/1.1,value,761,0,,200,OK,HTTP/1.1,0,text/html,,,547,68,,,-1,-1,0,337,-1,-1,0,34.95.124.132,,337,
195,,2019-10-08T16:54:22.858+03:00,GET,https://ads.pubmatic.com/AdServer/js/showad.js,HTTP/1.1,,837,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,729,14898,,,131,0,0,69,0,88,0,212.55.189.139,,201,
196,,2019-10-08T16:54:22.909+03:00,GET,https://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,HTTP/1.1,,690,0,,200,OK,HTTP/1.1,0,text/html,,,372,506,,,125,0,0,33,41,97,0,212.55.188.252,,200,
197,,2019-10-08T16:54:22.966+03:00,GET,https://cdn.districtm.io/ids/index.html,HTTP/1.1,,868,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,227,0,0,180,0,185,0,104.16.190.66,,408,
198,,2019-10-08T16:54:23.122+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,736,0,,,155,0,0,101,0,122,0,185.33.223.210,,257,
199,,2019-10-08T16:54:23.158+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,,823,0,,304,Not Modified,HTTP/1.1,0,,,,565,0,,,-1,-1,0,91,-1,-1,0,104.16.190.66,,92,
200,,2019-10-08T16:54:23.290+03:00,GET,https://s.tribalfusion.com/real/tags/Sporcle/ROW/tags.js,HTTP/1.1,,372,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,412,13996,,,1759,0,33,349,69,1734,0,104.82.241.238,,2212,
201,,2019-10-08T16:54:23.646+03:00,GET,https://eus.rubiconproject.com/usync.html?geo=na&co=us&s=ms2,HTTP/1.1,value,1863,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7652,,,361,0,0,96,36,326,0,104.82.239.241,,496,
202,,2019-10-08T16:54:23.684+03:00,GET,https://s.tribalfusion.com/displayAd.js?dver=0.8&th=7550411084,HTTP/1.1,value,378,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,556,331,,,-1,-1,0,313,-1,-1,0,104.82.241.238,,314,
203,,2019-10-08T16:54:24.018+03:00,GET,https://s.tribalfusion.com/j.ad?flashVer=0&ver=1.28&th=7550411084&tagKey=1070078049&loaderVer=0.1&site=sporcle&adSpace=row&center=1&env=display&size=300x250&busted=1&url=https%3A%2F%2Fwww.sporcle.com%2F&f=1&p=2793980&tKey=admneM1sbxmqrR2bZbVWFMZa1pMlVxmdLN&a=1&adContainerId=richmedia_2&rnd=2787355,HTTP/1.1,value,722,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,565,2288,,,-1,-1,0,262,-1,-1,0,104.82.241.238,,262,
204,,2019-10-08T16:54:24.304+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aBmRKWTtBWob7qQU7oYaFo4Tfd4TY2oTnDYbf8WHb1mmQZdnV7sptQE3qQg5tay3P7ZanrbZb0V7PYsUV1cZbOmaJV5FZb5TFvBUA3TQa3QQsZbrPtbw1WftT6vp2GB5YrvZbVmqp46Q7R67K2HnM1HMKnH2v36YY5cj6VcUjVGMiSArnUdvPWrb15b6pWaYwWTrjQEnGQGQCRruvRsFd1bvagLTJuv&mediaDataID=5578346&mediaName=frame.html,HTTP/1.1,value,895,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,230,,,-1,-1,0,224,-1,-1,0,104.82.241.238,,225,
205,,2019-10-08T16:54:24.329+03:00,GET,https://www.sporcle.com/adn/yfloor.php,HTTP/1.1,,1606,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,683,0,,,-1,-1,0,268,-1,-1,0,13.225.249.98,,269,
206,,2019-10-08T16:54:24.446+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aCmSoX5bTuWannVEFiPqUFRcBLQrmrSW7lWcMP4r6noWenYamp3dYBPcfH4AJZcmtPsTHBhXF7iYFBhXaAmSrrBTb3XVdJUnFQqRUBm1E3y5TBg2qv5naMD1rJfUWJUnPfLncMnodfC5EUk5dIn5PjGnFbZc0Gn0YsF3XGZbnmabP2rU4WbnEWm71PqM2SVMoSdZbvYHnuT6bp4s3mXcQulDKBwn&mediaDataID=4056396&mediaName=frame.html,HTTP/1.1,value,892,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,195,,,145,0,0,230,0,115,0,104.82.241.238,,377,
207,,2019-10-08T16:54:24.446+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aDmSoXUAfTPTv2SsQrQWBr0WFwWmry3cBVXbUZaTAim26QcQmbK3Wnn1t3LnW2x3mJS5cMgTGBlWsbgPPnOTtvQTF712U2wVEjsTTM7STYFSVYZcPUAmSt7dUVv54UTsntqrXTqu2HbESGjD26nIotZayTdQ70bnkYFYeXaAMSFYCTUY1WWJ3mFQqPbjp1qrp3EZbe2TfRoTMI1rJZaUq79evAJM1&mediaDataID=6347136&mediaName=frame.html,HTTP/1.1,value,893,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,188,,,142,0,0,224,0,115,0,104.82.241.238,,367,
208,,2019-10-08T16:54:24.446+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aEmSoXorYxPFbtXEro5aBa2Tj5mafFXbUgUtbWmmfLpsMqpWnJ2Enl2Wir5mvZdpbjZcXVv0YGZbT0V7vpTZbS2FvPWrjFVA7VQqb4ScvpStZbr1tJnVm3n3GB40UQDT6Xt5AZb8PA7B2tZbqXWYZdptaM5mUY5Gj6VcQjWsMfPPnoWWrSUbj02F2oWEjsVaQ8SanKQGJZcRFmvPH7iUVvw4syAbfQc7J&mediaDataID=8751316&mediaName=frame.html,HTTP/1.1,value,897,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,259,,,138,0,0,223,0,115,0,104.82.241.238,,363,
209,,2019-10-08T16:54:24.446+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aFmSoXUqbvVEQcPqJIQGFCPrasSdQlVGb24ruqmWqr0EqM3tMZdPGJC5PUZaoWXrVHY7XrvkYrQ70qirPbMATFM5WHU2obQvQbrn1Eno3TZba4En1mqbBXFU8WH7XmP3ZamV7modrC3aZbg5ten3PBJnbnEXsfP1c3V0VvwpTZb43rrVVFBGV674Pqb4QVUmSHbwYd7qTPjp4sBU0UQcTDmBg80Zcqc&mediaDataID=2713736&mediaName=frame.html,HTTP/1.1,value,895,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,226,,,138,0,0,227,0,113,0,104.82.241.238,,367,
210,,2019-10-08T16:54:24.462+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aGmSoXREjQQsUqPWJv0djuWAjy4c35YFZbATAqr46Zb8RP7E3HUO1WMZcmHAv5PBP3cb6TsYjWGr6RA3wWdnPTbB22UAoWajxWaJ6STrLQVJCQFarRHU9VcbT2FyxmtAoYaev2HvEQcrH2mQImt6pTHFhXUfa1UB90qqsPbMZbTrZbXWtr0nUQnPbrnYq3n3abh2qv4oarI1rUfWH7MmprwlS6xxM&mediaDataID=6807466&mediaName=frame.html,HTTP/1.1,value,893,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,253,,,145,0,0,225,0,114,0,104.82.241.238,,371,
211,,2019-10-08T16:54:24.537+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aHmSoXRUMNYT3s5aYh4ErRnqnBYrf8TWM1mmnZcns7mmtrH2TU72tZam46bZbnbbZb0V7PYsUV0cnpnE7V5UnQWUZbCVmM4QqbSPVZboSt7xYt7uWPvy4GM2YbZbIVmmw4AvbQmMA2tQq0tBLpdEM3mvV5cvgTVJdUcb8RAFvWdn3TUJS3UEqVTjpVaJ6QaYIQc7ZbRb6rPtfiUVb52Fy4mTeEk49wkB&mediaDataID=6680176&mediaName=frame.html,HTTP/1.1,value,896,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,197,,,-1,-1,0,235,-1,-1,1,104.82.241.238,,237,
212,,2019-10-08T16:54:24.647+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,559,21339,,,344,0,36,87,0,317,0,99.86.255.49,,469,
213,,2019-10-08T16:54:24.678+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aImRKWTTBlSEvKRcBLPUutSWj9UGYQ2FimmtIq0qmm2W3BQVrA5AnKoWEtVWFf0rnaYUYgXqytRrYZbTrr3WHvXmFJsRUMn1Evy4qja4q70nTfCXb3cWH7XmmfLmcUqmHnA3qQe5tiN5PFEmbYZcXcfQ1c3V0VvxpTb42rFRWrjDVmQYREM0ScnsQd7s0tFwVmUm4cBU0UZbDTBInR9QSjpdrmR&mediaDataID=5406476&mediaName=frame.html,HTTP/1.1,value,891,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,271,,,-1,-1,0,254,-1,-1,0,104.82.241.238,,254,
214,,2019-10-08T16:54:24.678+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aJmSoXScFMQdJt1djmV6np3VrYYrUZdU6iv46UdPPMA4dQn1HYAmd6y4A3R5cj9VsBdWsj8RmZbmUt3UWrJ32r6qVEnpTaJjPaBKQVbZaRr6vStMcWsYS5r6modeOXa2N3tbFQcfH4PJZamdApVHfaXrMkYbYfXaiMRrJGWUrSWWn5mFYpQrrqYqFp5aZbf2TQ3oEbE1F3fWHMXoAranrMBj5FRgm&mediaDataID=6530936&mediaName=frame.html,HTTP/1.1,value,893,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,233,,,-1,-1,0,221,-1,-1,0,104.82.241.238,,221,
215,,2019-10-08T16:54:24.893+03:00,GET,https://edba.brealtime.com/,HTTP/1.1,,379,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://s3.amazonaws.com/brt-appnexus-cookie-sync/1x1.gif,506,0,,,247,0,0,90,0,220,0,104.17.119.107,,339,
216,,2019-10-08T16:54:25.089+03:00,GET,https://match.rundsp.com/redirect?ex=rubicon,HTTP/1.1,value,487,0,,302,Found,HTTP/1.1,0,image/gif,,https://pixel.rubiconproject.com/tap.php?v=31956&nid=2978&put=d057e6a459c949098fa8667d,679,0,,,646,0,0,187,33,623,0,54.209.242.98,,868,
217,,2019-10-08T16:54:25.199+03:00,GET,https://dpm.demdex.net/ibs:dpid=22054&dpuuid=18072662388644923936&redir=https%3A//a.tribalfusion.com/i.match%3Fp%3Db13%26u%3D%24%7BDD_UUID%7D,HTTP/1.1,,875,0,,302,Found,HTTP/1.1,0,,,https://a.tribalfusion.com/i.match?p=b13&u=00813372852992282791125808111804872431,717,0,,,493,0,0,115,26,454,0,52.30.196.88,,637,
218,,2019-10-08T16:54:25.210+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,518,67247,,,379,0,145,86,0,339,0,143.204.194.5,,611,
219,,2019-10-08T16:54:25.250+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,,413,0,,200,OK,HTTP/1.1,0,application/javascript,,,484,21980,,,364,0,17,186,31,319,0,13.226.3.186,,599,
220,,2019-10-08T16:54:25.782+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,462,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,838,19,,,293,0,0,108,0,262,0,185.33.223.206,,402,
221,,2019-10-08T16:54:25.833+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=297267&v=7.2&r=%7B%22id%22%3A%2215af7dd9d8c6e71%22%2C%22imp%22%3A%5B%7B%22id%22%3A%22167665270a19bfc%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A0%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22297267%22%2C%22sid%22%3A%22300x250%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%7D&ac=j&sd=1&,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,application/json,,,964,45,,,206,0,0,191,0,156,0,212.55.189.217,,399,
222,,2019-10-08T16:54:25.853+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,445,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,839,19,,,363,0,0,107,0,333,0,185.33.223.206,,471,
223,,2019-10-08T16:54:25.921+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,445,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1116,143,,,-1,-1,0,131,-1,-1,0,185.33.223.206,,132,
224,,2019-10-08T16:54:25.923+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=17062&site_id=153530&zone_id=771346&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.34.0&x_source.tid=903757fd-0c76-403a-8f39-c370dc6b9937&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.9634301405922139,HTTP/1.1,value,1454,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,397,0,0,100,0,347,0,213.19.162.71,,498,
