,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.ssl,timings.wait,timings.dns,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
69,,2019-10-09T17:33:39.317+03:00,GET,https://ad-delivery.net/beacon.js,HTTP/1.1,349,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,521,637,,,0,544,83,0,0,588,0,99.84.8.88,,672,,
70,,2019-10-09T17:33:39.318+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=2&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=f27c7cc9-d30f-4011-8567-99bb4f7226a2&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.30244001856836844,HTTP/1.1,1803,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,0,646,107,0,0,712,0,213.19.162.41,,820,value,
71,,2019-10-09T17:33:39.331+03:00,GET,https://apis.google.com/js/api.js?onload=onLoadGoogleAuth2,HTTP/1.1,563,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,885,4851,,,0,630,161,0,0,682,4,216.58.207.78,,848,value,
72,,2019-10-09T17:33:39.333+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=039bf617-138d-41c3-934a-4190001d1fd6&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.03148242416970026,HTTP/1.1,1804,0,,200,OK,HTTP/1.1,0,application/json,,,429,284,,,0,528,98,0,0,597,0,213.19.162.41,,696,value,
73,,2019-10-09T17:33:39.334+03:00,GET,https://ic.tynt.com/b/p?id=dv3UEm-Yir5lQMacwqm_6l&lm=0&ts=1570631618723&dn=TI&iso=0&img=https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104&t=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&cu=https%3A%2F%2Fwww.sporcle.com%2F,HTTP/1.1,727,0,,200,OK,HTTP/1.1,0,image/gif,,,409,35,,,0,564,177,0,0,603,0,208.100.17.182,,781,value,
74,,2019-10-09T17:33:39.343+03:00,POST,https://hbopenbid.pubmatic.com/translator?source=prebid-client,HTTP/1.1,745,1236,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,677,341,0,0,736,0,103.231.98.193,,1078,value,
75,,2019-10-09T17:33:39.377+03:00,POST,https://web.hb.ad.cpe.dotomi.com/s2s/header/24,HTTP/1.1,495,1031,,200,OK,HTTP/1.1,0,application/json,,,439,388,,,0,705,237,0,0,755,0,159.127.41.114,,994,,
76,,2019-10-09T17:33:39.387+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,application/javascript,,,496,22193,,,0,555,87,0,0,651,59,13.226.3.186,,798,,
77,,2019-10-09T17:33:39.388+03:00,GET,https://dnlzsmybcpo0z.cloudfront.net/medium/370657.jpg?v=1537982518,HTTP/1.1,419,0,,200,OK,HTTP/1.1,0,image/jpeg,,,597,8945,,,0,693,102,0,0,737,4,13.225.249.82,,844,value,
78,,2019-10-09T17:33:39.396+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fsync.adtelligent.com%2Fcsync%3Ft%3Da%26ep%3D285868%26extuid%3D%24UID,HTTP/1.1,709,0,,200,OK,HTTP/1.1,0,image/gif,,,797,43,,,0,-1,103,-1,-1,-1,0,37.252.173.22,,104,value,
79,,2019-10-09T17:33:39.405+03:00,GET,https://ad-delivery.net/px.gif?ch=1&e=0.08677736408661096,HTTP/1.1,409,0,,200,OK,HTTP/1.1,0,image/gif,,,488,43,,,0,-1,94,-1,-1,-1,0,99.84.8.88,,94,value,
80,,2019-10-09T17:33:39.411+03:00,GET,https://sporcle-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.sporcle.com%2F&jr=&ch=UTF-8&res=800x600x24&ifr=false&tz=-180&tws=800x600&be=1&bc=hb_pb_2.1.5&dddid=f505cfc9-2a6a-4051-a864-7b2970ff03bc%2C039bf617-138d-41c3-934a-4190001d1fd6%2C285b5695-a4a9-4709-885a-e4369d45bf33%2Cf27c7cc9-d30f-4011-8567-99bb4f7226a2&nocache=1570631618615&gdpr_consent=&gdpr=0&pubcid=dfa13463-f2c9-4382-b11b-2181af33fd4a&aus=300x250%2C300x600%7C300x250%7C300x250%7C728x90&divIds=sporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&auid=540386384%2C540386383%2C540386383%2C540386379&,HTTP/1.1,1169,0,,200,OK,HTTP/1.1,0,application/json,,,571,172,,,0,740,108,0,0,791,15,34.95.120.147,,915,value,
81,,2019-10-09T17:33:39.528+03:00,GET,"https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=auth2,client/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0",HTTP/1.1,677,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,541,101170,,,0,-1,111,-1,-1,-1,276,216.58.207.78,,388,,
82,,2019-10-09T17:33:39.546+03:00,GET,https://de.tynt.com/deb/v2?id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,560,0,,200,,HTTP/1.1,0,application/javascript,,,451,544,,,0,360,204,0,0,384,0,208.100.17.187,,588,value,
83,,2019-10-09T17:33:39.568+03:00,GET,https://api.bounceexchange.com/bounce/init1.js?tojQ=function&cts=1570631619040&tzo=-180&website_id=2490&resolution=800x600&referrer=&calling_url=https%3A%2F%2Fwww.sporcle.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22fvt%22%3A1570632639%2C%22vid%22%3A1570632431603222%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A7%2C%22d%22%3A%22d%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1570632431%2C%22sid%22%3A84%2C%22gcr%22%3A88%2C%22m%22%3A0%2C%22did%22%3A%227784421390967686869%22%2C%22lvt%22%3A1570632639%2C%22campaigns%22%3A%7B%22777738%22%3A%7B%22vv%22%3A7%2C%22lvt%22%3A1570632639%7D%2C%22777740%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570632431%7D%2C%22777744%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570632431%7D%2C%22943846%22%3A%7B%22vv%22%3A7%2C%22lvt%22%3A1570632639%7D%7D%7D&vars[interstitial_absent]=true&vars[quiz_completed]=false&vars[sporcle_orange_user]=false&vars[quiz_running]=false&cookie_too_large=false&bp=0&etp=[]&pts=&compliance_flag=,HTTP/1.1,1486,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,698,9736,,,0,305,215,0,0,327,56,35.186.255.8,,599,value,
84,,2019-10-09T17:33:39.615+03:00,GET,https://c.amazon-adsystem.com/e/dtb/bid?src=600&pubid=450e78ce-613c-4c21-88a1-aa052db14af2&u=https%3A%2F%2Fwww.sporcle.com%2F&pid=2299829135441570631619583&cb=4079586793721570631619588&ws=800x600&v=7.37.00&t=1000&slots=%5B%7B%22sd%22%3A%22sporcle_300_Flex_BTF%22%2C%22s%22%3A%5B%22300x250%22%2C%22300x600%22%5D%2C%22sn%22%3A%22%2F15184186%2Fsporcle_300_Flex_BTF%22%7D%2C%7B%22sd%22%3A%22sporcle_300x250_ATF%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F15184186%2Fsporcle_300x250_ATF%22%7D%2C%7B%22sd%22%3A%22sporcle_300x250_BTF%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F15184186%2Fsporcle_300x250_BTF%22%7D%2C%7B%22sd%22%3A%22sporcle_728x90_ATF%22%2C%22s%22%3A%5B%22728x90%22%5D%2C%22sn%22%3A%22%2F15184186%2Fsporcle_728x90_ATF%22%7D%5D&pj=%7B%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldCFRoute%22%3Atrue%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22cmp-error%22%7D,HTTP/1.1,1320,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,537,139,,,0,-1,235,-1,-1,-1,0,13.226.3.186,,236,value,
85,,2019-10-09T17:33:39.630+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=9f17e148e46c2834ceeaf51e48297d7b&ua=modern_es6,HTTP/1.1,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59063,,,0,211,85,0,0,264,251,157.240.1.23,,601,value,
86,,2019-10-09T17:33:39.645+03:00,GET,https://cdn-sic.33across.com/1/javascripts/sic.js,HTTP/1.1,497,0,,200,OK,HTTP/1.1,0,application/javascript,,,547,128166,,,0,211,118,0,0,236,702,104.16.39.14,,1058,,
87,,2019-10-09T17:33:39.648+03:00,GET,https://cluster-na.cdnjquery.com/color/jquery.color-2.1.2.min.js?integrity=btjsonpcallback1570631619191&checksum=%7B%22cbc%22%3A0%2C%22st%22%3A2%2C%22au%22%3A%5B%5D%2C%22hau%22%3A%5B%5D%2C%22ref%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22aa%22%3A3%2C%22pgid%22%3A%22c864ec70-eaa1-11e9-a505-f31b7113ec27%22%2C%22v%22%3A1%2C%22format%22%3A%22jsonp%22%7D&o=https%3A%2F%2Fwww.sporcle.com%2F&csVersion=1.18.7,HTTP/1.1,725,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,250,92,,,0,366,217,0,0,388,0,34.206.108.72,,606,value,
88,,2019-10-09T17:33:39.764+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,566,0,,200,,HTTP/1.1,0,application/javascript,,,304,4,,,1,-1,192,-1,-1,-1,0,208.100.17.187,,193,value,
89,,2019-10-09T17:33:39.853+03:00,GET,https://px.adhigh.net/p/cm/152media,HTTP/1.1,586,0,,302,Found,HTTP/1.1,0,,,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=7ZO2YKIShU9.AikABlFtsP7oIw,753,0,,,0,401,122,24,0,430,0,136.243.75.35,,578,,
90,,2019-10-09T17:33:39.863+03:00,GET,https://pixel.advertising.com/ups/58190/occ,HTTP/1.1,470,0,,302,Found,HTTP/1.1,0,,,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UPfcce7c28-eaa3-11e9-825d-0695614f2a02,428,0,,,0,390,104,31,0,418,0,35.158.17.58,,554,,
91,,2019-10-09T17:33:39.910+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,-1,333,-1,-1,-1,0,103.231.98.193,,334,,
92,,2019-10-09T17:33:40.104+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,2652,,,0,408,104,0,0,460,5,13.226.3.186,,571,,
93,,2019-10-09T17:33:40.164+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570631619894&s=203905&r=%7B%22id%22%3A1570632663%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,0,197,156,0,0,256,0,212.55.189.217,,414,value,
94,,2019-10-09T17:33:40.175+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570631619903&s=203905&r=%7B%22id%22%3A1570632663%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,0,208,168,0,0,260,0,212.55.189.217,,429,value,
95,,2019-10-09T17:33:40.183+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570631619909&s=203905&r=%7B%22id%22%3A1570632663%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,0,179,138,0,0,258,0,212.55.189.217,,397,value,
96,,2019-10-09T17:33:40.184+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570631619910&s=203905&r=%7B%22id%22%3A1570632663%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,0,221,211,0,0,284,0,212.55.189.217,,497,value,
97,,2019-10-09T17:33:40.203+03:00,GET,https://ps.eyeota.net/pixel?pid=c9gd671&t=gif&uid=CmUMLV2d8uec8ay3fKqwAg%3D%3D&33random=1570632662554&cat=33across,HTTP/1.1,540,0,,302,Found,HTTP/1.1,0,,,https://sync-tm.everesttech.net/upi/pid/lons7jax?redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24%7BTM_USER_ID%7D%26bid%3D0rijhbu%26dc_rc%3D1%26dc_mr%3D1%26dc_orig%3Dc9gd671%26,315,0,,,0,279,238,0,0,410,0,18.185.83.216,,649,value,
98,,2019-10-09T17:33:40.346+03:00,GET,https://events.bouncex.net/track.gif/pageview?pageview:url=https%3A%2F%2Fwww.sporcle.com%2F&pageview:customvariables=%7B%22interstitial_absent%22%3A%22true%22%2C%22quiz_completed%22%3A%22false%22%2C%22sporcle_orange_user%22%3A%22false%22%2C%22quiz_running%22%3A%22false%22%7D&pageview:cookiesize=358&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=85&clienttimestamp=1570631619850&clientapiversion=tag3&device=d&source=web&agent=user,HTTP/1.1,837,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,341,194,0,0,414,0,35.190.62.200,,609,value,
99,,2019-10-09T17:33:40.360+03:00,GET,https://hbx.media.net/bxl.js?cid=8CUFH1GPH&dn=www.sporcle.com&version=&https=1,HTTP/1.1,776,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,298,6639,,,0,144,51,0,0,166,0,212.55.190.85,,219,value,
100,,2019-10-09T17:33:40.381+03:00,GET,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=7ZO2YKIShU9.AikABlFtsP7oIw,HTTP/1.1,617,0,,200,OK,HTTP/1.1,0,image/gif,,,291,42,,,0,369,99,0,0,399,0,77.245.58.151,,500,value,
101,,2019-10-09T17:33:40.421+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570631619917&s=203905&r=%7B%22id%22%3A1570632663%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A600%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,0,263,165,0,0,316,0,212.55.189.217,,483,value,
102,,2019-10-09T17:33:40.422+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,-1,343,-1,-1,-1,0,103.231.98.193,,344,,
103,,2019-10-09T17:33:40.497+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,1,255,87,32,0,282,1,172.217.16.129,,404,,
104,,2019-10-09T17:33:40.532+03:00,GET,https://www.sporcle.com/lib/feed/,HTTP/1.1,1699,0,,200,OK,HTTP/1.1,0,Array,,,406,2578,,,1,344,102,0,0,436,0,13.225.249.58,,540,,
105,,2019-10-09T17:33:40.536+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,543,315,0,0,616,0,103.231.98.193,,932,,
106,,2019-10-09T17:33:40.544+03:00,GET,https://events.bouncex.net/track.gif/eligible?ad_units=1%2C23%2C24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=86&clienttimestamp=1570631619906&clientapiversion=tag3&device=d,HTTP/1.1,620,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,-1,201,-1,-1,-1,0,35.190.62.200,,202,value,
107,,2019-10-09T17:33:40.545+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570631619909&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=87&clienttimestamp=1570631620452&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,542,201,0,0,618,0,35.190.62.200,,820,value,
108,,2019-10-09T17:33:40.555+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,486,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,0,447,120,0,0,480,68,172.217.22.98,,670,,
109,,2019-10-09T17:33:40.574+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1892530002786835&correlator=2842408141300360&output=ldjh&impl=fifs&adsid=NT&eid=21063817&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu_parts=15184186%2Csporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&enc_prev_ius=%2F0%2F1%2C%2F0%2F2%2C%2F0%2F3%2C%2F0%2F4&prev_iu_szs=300x250%7C300x600%2C300x250%2C300x250%2C728x90&prev_scp=amznbid%3D2%26amznp%3D2%26fs_safeframe%3Dfalse%26custom_bidder_size%3Dappnexus_300x600%26hb_format%3Dbanner%26hb_size%3D300x600%26hb_pb%3D0.00%26hb_adid%3D60135ad246ab4d%26hb_bidder%3Dappnexus%7Camznbid%3D2%26amznp%3D2%26fs_safeframe%3Dfalse%26custom_bidder_size%3Dappnexus_300x250%26hb_format%3Dbanner%26hb_size%3D300x250%26hb_pb%3D0.00%26hb_adid%3D61714c6d09f293a%26hb_bidder%3Dappnexus%7Camznbid%3D2%26amznp%3D2%26fs_safeframe%3Dfalse%26custom_bidder_size%3Dappnexus_300x250%26hb_format%3Dbanner%26hb_size%3D300x250%26hb_pb%3D0.00%26hb_adid%3D623c887abd3de9c%26hb_bidder%3Dappnexus%7Camznbid%3D2%26amznp%3D2&eri=1&cust_params=user-agent%3DChrome%2520Headless%26PageType%3D14%26ul%3D0&cookie=ID%3D8faa3dca74067301%3AT%3D1570632514%3AS%3DALNI_MbpckDlzsL4beymBdxWCb9B-HR3Rw&bc=31&abxe=1&lmt=1570631619&dt=1570631619965&dlt=1570631616892&idt=1659&frm=20&biw=793&bih=579&oid=3&adxs=640%2C640%2C20%2C33&adys=4811%2C983%2C5628%2C5&adks=3395509772%2C1318988201%2C1271645335%2C3241475122&ucis=1%7C2%7C3%7C4&ifi=1&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.sporcle.com%2F&dssz=51&icsg=2251799989911344&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=300x266%7C300x4542%7C590x7188%7C728x106&msz=300x250%7C300x250%7C590x250%7C728x90&ga_vid=264017639.1570631365&ga_sid=1570631620&ga_hid=1253576628&fws=0%2C0%2C0%2C0&ohw=0%2C0%2C0%2C0,HTTP/1.1,2305,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,933,14763,,,1,240,368,0,0,275,46,172.217.22.98,,692,value,
110,,2019-10-09T17:33:40.623+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,403,,,0,229,109,0,0,263,0,216.58.206.13,,373,,
111,,2019-10-09T17:33:40.636+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=r1u_dm_dmx,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,188,,,0,346,109,0,0,383,0,52.94.220.16,,494,value,
112,,2019-10-09T17:33:40.685+03:00,GET,https://s.ntv.io/serve/load.js,HTTP/1.1,346,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,657,90122,,,0,121,82,38,0,154,146,212.55.190.81,,422,,
113,,2019-10-09T17:33:40.691+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,2060,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,1,656,218,0,0,772,0,35.226.36.58,,993,,
114,,2019-10-09T17:33:40.703+03:00,GET,https://d.pub.network/rfm/cookie/7397dd31-ab02-4f46-8156-2f1c24899327,HTTP/1.1,552,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,0,413,207,0,0,450,0,35.188.71.214,,659,,
115,,2019-10-09T17:33:40.705+03:00,GET,https://sb.scorecardresearch.com/beacon.js,HTTP/1.1,422,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,283,902,,,0,422,108,0,0,457,0,23.38.33.253,,566,,
116,,2019-10-09T17:33:40.735+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=900x550&request_timestamp=1570631619894&deal_id=NA&price=NA&campaignid=777740&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=88&clienttimestamp=1570631620547&clientapiversion=tag3&device=d,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,231,217,0,0,275,0,35.190.62.200,,493,value,
117,,2019-10-09T17:33:40.751+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570631619910&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=89&clienttimestamp=1570631620550&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,-1,202,-1,-1,-1,0,35.190.62.200,,203,value,
118,,2019-10-09T17:33:40.808+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=970x250&request_timestamp=1570631619903&deal_id=NA&price=NA&campaignid=777744&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=91&clienttimestamp=1570631620561&clientapiversion=tag3&device=d,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,216,200,0,0,240,0,35.190.62.200,,441,value,
119,,2019-10-09T17:33:40.819+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570631619908&price=NA&deal_id=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=90&clienttimestamp=1570631620556&clientapiversion=tag3&device=d,HTTP/1.1,763,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,2,-1,202,-1,-1,-1,0,35.190.62.200,,204,value,
120,,2019-10-09T17:33:40.823+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570631619917&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570632431603222&deviceid=7784421390967686869&pageviewid=8&sequenceid=92&clienttimestamp=1570631620793&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,230,225,0,0,255,0,35.190.62.200,,481,value,
121,,2019-10-09T17:33:40.830+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11744,,,0,230,97,0,0,256,15,157.240.1.23,,370,value,
