,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.send,timings.wait,timings.ssl,timings.dns,serverIPAddress,comment,time,response._error
74,,2019-10-09T16:01:03.238+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=600&slotname=3520588631&adk=1185311379&adf=4019781506&w=300&lmt=1570626063&guci=2.2.0.0.2.2.0.0&format=300x600&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&wgl=1&adsid=NT&dt=1570626062252&bpp=7&bdt=9896&fdt=806&idt=806&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200&correlator=1273463764751&frm=20&pv=1&ga_vid=202298214.1570625999&ga_sid=1570626063&ga_hid=617509595&ga_fc=0&iag=0&icsg=3025855999639536&dssz=129&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=862&ady=395&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C368226501&oid=3&pvsid=1672578090375267&pem=543&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CleE%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=5&uci=5.bp25o2kts0go&fsb=1&xpc=Y8SvbWmlQI&p=http%3A//www.shutupandtakemymoney.com&dtd=813,HTTP/1.1,value,1514,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20444,,,159,0,57,0,247,113,0,216.58.205.226,,465,
75,,2019-10-09T16:01:03.244+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivXU4/yL/l/he_IL/9IF8TchcgsZ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,value,405,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,124295,,,-1,-1,165,0,97,-1,-1,31.13.92.14,,263,
76,,2019-10-09T16:01:03.275+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=250&slotname=9320971652&adk=2664836855&adf=276876987&w=250&lmt=1570626063&guci=2.2.0.0.2.2.0.0&format=250x250&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&wgl=1&adsid=NT&dt=1570626062271&bpp=6&bdt=9915&fdt=819&idt=819&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200%2C300x600&correlator=1273463764751&frm=20&pv=1&ga_vid=202298214.1570625999&ga_sid=1570626063&ga_hid=617509595&ga_fc=0&iag=0&icsg=3025855999639536&dssz=129&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=862&ady=1231&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C368226501&oid=3&pvsid=1672578090375267&pem=543&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CleEbr%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=6&uci=6.2c9yk0lhjc0v&fsb=1&xpc=zjlp39HCSZ&p=http%3A//www.shutupandtakemymoney.com&dtd=825,HTTP/1.1,value,1526,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,750,7370,,,149,0,3,0,232,110,0,216.58.205.226,,386,
77,,2019-10-09T16:01:03.282+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&adk=1812271804&adf=3025194257&lmt=1570626063&plat=1%3A8%2C2%3A8%2C8%3A8%2C9%3A32776%2C16%3A8388608%2C30%3A1048576&guci=2.2.0.0.2.2.0.0&format=0x0&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&pra=7&wgl=1&adsid=NT&dt=1570626062664&bpp=9&bdt=10309&fdt=443&idt=444&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200%2C300x600%2C250x250&nras=1&correlator=1273463764751&frm=20&pv=1&ga_vid=202298214.1570625999&ga_sid=1570626063&ga_hid=617509595&ga_fc=0&iag=0&icsg=3025855999639536&dssz=129&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C368226501&oid=3&pvsid=1672578090375267&pem=543&rx=0&eae=2&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=1040&bc=23&ifi=6&uci=6.vtsjnl505h8g&fsb=1&dtd=453,HTTP/1.1,value,1535,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,725,0,,,146,0,0,0,95,118,0,216.58.205.226,,242,
78,,2019-10-09T16:01:03.319+03:00,GET,https://api.monotote.com/v1/settings?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,value,471,0,,200,OK,HTTP/1.1,0,application/json,,,740,3092,,,261,0,0,0,105,195,0,146.185.139.55,,368,
79,,2019-10-09T16:01:03.325+03:00,GET,http://cat.fr.eu.criteo.com/delivery/lg.php?cppv=3&cpp=uxPdsqaM8sb8oUSi3w8JfFoZBMOFasZl3g1eyVwVy_mczem-IvLYo0TDUprLQO-CR5wzrmJvgCxGE_xl1hJOcBtDHg18HkQSdJVeID8au62qMAlOYQ_awJ6EuISA1Br_jPfkLJTSSKhGBgRez-vu9oIdMROqSnfYWUdtXMTdqh7b0TJXCj728qL2DW3PeWBPkx0NaI_NppGMPi3PsGas5abj5f8FwSk_7T7bTcAib-wpgk0PQzSuwqorD2UbIbvIohE67Q,HTTP/1.1,value,755,0,,200,OK,HTTP/1.1,0,image/gif,,,238,43,,,20,0,0,0,127,-1,0,178.250.0.160,,148,
80,,2019-10-09T16:01:03.420+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/the-infinity-saucelet.jpg,HTTP/1.1,,992,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,167608,,,-1,-1,3846,0,341,-1,-1,104.24.17.117,,4187,
81,,2019-10-09T16:01:03.421+03:00,GET,https://google-analytics.com/collect?v=1&cid=b171d023-e4d4-4c0b-b4b1-ccd2a0316709&cd1=ACBC6F6D913531325C3A4FC3&tid=UA-20331028-1&t=pageview&ci=ACBC6F6D913531325C3A4FC3&cm=web&cn=ACBC6F6D913531325C3A4FC3&ec=widget&dl=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&dt=Shut%20Up%20And%20Take%20My%20Money%20-%20Cool%20Gadgets%20and%20Geeky%20Products&ul=en-US&z=2193869715438872,HTTP/1.1,value,737,0,,200,OK,HTTP/1.1,0,image/gif,,,480,35,,,362,0,0,0,90,297,0,216.58.207.68,,453,
82,,2019-10-09T16:01:03.461+03:00,GET,https://tpc.googlesyndication.com/simgad/9806805026951100140?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qluoznaAIQCIdSwBAV_MbutwSOYUQ,HTTP/1.1,value,1494,0,,200,OK,HTTP/1.1,0,image/jpeg,,,517,47156,,,-1,-1,80,0,104,-1,-1,172.217.16.129,,185,
83,,2019-10-09T16:01:03.524+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CVzt1It6dXcjtOIvu3wOkx6aIBf32qN9Y1o2MgukJjv2U04kREAEg-szjFGD5uvSDnBCgAdzj9vUCyAECqQLPDsfOgiaTPqgDAcgDyQSqBMYBT9CR7DzkKBDgRP--kK-auDLWTPRi1MbvuyLjgjUTF3p6QSGauGvwkQcayr2ok6f5RIuj6Dx-nkNtWkGPoa_TxP8kuSU702LY79twbVYU-W5ss74tRSF56CcPcSzcKfSlcZQ5xT9ZxfFoPuDMgLCtKW1BbUUtEYXMwuS4PylISNEU3tnem-jcsFc88HBhg_wGkzxFXEhSUfXVdQXjjOl9NKF5mPSMUCXMRRLDdnaqwCH24t_d3QE3zKyPE28dWYmO7J5mE0UMwATUyMTmjwKSBQQIBBgBkgUECAUYBJIFBAgFGBiSBQUIBRioAaAGAoAHjJyJigGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQgI4B0ggHCIBhEAEYHoAKAdgTDA&sigh=HRc_1R0SXfE&tpd=AGWhJmsvg0Oh7bsM6-8tdKLsFw9EL9LnulzcqONWMhETrp5F7Q,HTTP/1.1,value,2035,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,-1,0,0,108,-1,-1,216.58.205.226,,109,
84,,2019-10-09T16:01:03.540+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,,1354,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,-1,-1,0,0,85,-1,-1,172.217.16.129,,86,
85,,2019-10-09T16:01:03.600+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,value,1560,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,609,145,,,-1,-1,0,1,93,-1,-1,216.58.205.226,,95,
86,,2019-10-09T16:01:03.616+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=shutupandtakemymoney.com,HTTP/1.1,value,421,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,265,0,0,1,92,235,0,216.58.210.2,,359,
87,,2019-10-09T16:01:03.621+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html,HTTP/1.1,,1491,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,839,724,,,264,0,0,0,81,239,0,172.217.22.98,,347,
88,,2019-10-09T16:01:03.622+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=shutupandtakemymoney.com,HTTP/1.1,value,419,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,269,0,0,0,97,243,0,172.217.22.98,,368,
89,,2019-10-09T16:01:03.666+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,161,0,161,0,122,119,0,172.217.22.98,,445,
90,,2019-10-09T16:01:03.720+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/insert-coin-to-play-arcade-keychain.jpg,HTTP/1.1,,1006,0,,200,OK,HTTP/1.1,0,image/jpeg,,,395,61863,,,-1,-1,1429,0,358,-1,-1,104.24.17.117,,1788,
91,,2019-10-09T16:01:03.753+03:00,GET,https://browser.sentry-cdn.com/5.4.3/bundle.min.js,HTTP/1.1,,420,0,,200,OK,HTTP/1.1,0,application/javascript,,,507,16214,,,320,0,1124,0,129,286,0,151.101.130.217,,1575,
92,,2019-10-09T16:01:03.780+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/05/shredder-cheese-grater.jpg,HTTP/1.1,,993,0,,200,OK,HTTP/1.1,0,image/jpeg,,,388,48703,,,-1,-1,2017,0,346,-1,-1,104.24.17.117,,2364,
93,,2019-10-09T16:01:03.786+03:00,GET,https://ws.sharethis.com/secure5x/index.html,HTTP/1.1,,566,0,,200,OK,HTTP/1.1,0,text/html,,,510,4081,,,-1,-1,2,0,83,-1,-1,13.224.132.115,,86,
94,,2019-10-09T16:01:03.870+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CYvtrIt6dXbLyO9aKrATy3pzQA_32qN9Yz5ffhtIKoeWwuMAXEAEg-szjFGD5uvSDnBCgAdzj9vUCyAEJqQKoY5VuYSmTPqgDAaoEzQFP0IRQ87es6VooApLgAL3-4nP0Hp100NkvTarPPKyBfdzawAp4pVoxh7_L1dsp8mdM2SE-otr93vZdNdH3iu0_IBMfzOtvwZtq_Ec1rBlX_Q5nCd0snUJhIVDJ49OSbw6PbC6KCnrOPAEeIJmf8Ybth9MPIYC488DKM4ZA7y-kI3WOYJ5Bv3nHXzYPaouw2NPjGyRdzcynrGKY4Za-r_Sa19DEtuz9WdEbCACnwgAKPgi9j8A4VXuG9cXldOWfHWFfIoOPs6eDSs8JlROIwATUyMTmjwKSBQQIBBgBkgUECAUYBJIFBAgFGBiSBQUIBRioAaAGEYAHjJyJigGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwDyBwQQiJAI0ggHCIBhEAEYHoAKAdgTDA&sigh=sUR9CfAnjr8&tpd=AGWhJmsTlXonxC8EwLXFnFN1YlDRh2JaTvsdbPCUPl0HprSbdg,HTTP/1.1,value,2030,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,-1,0,0,107,-1,-1,216.58.205.226,,108,
95,,2019-10-09T16:01:03.880+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,,1334,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,3377,,,-1,-1,1,0,91,-1,-1,172.217.16.129,,93,
96,,2019-10-09T16:01:03.888+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQoyTeCgEGKhDH2LRfHy3XJY3SlOCnyR-DiWYQS05gPiwc5zhrglTMfqT4bM0kec4aTcIq-yl3USjl2gIpgxXGwoObwIA,HTTP/1.1,value,1428,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,-1,-1,0,0,98,-1,-1,216.58.205.228,,99,
97,,2019-10-09T16:01:03.938+03:00,GET,https://ws.sharethis.com/secure5x/js/stcommon.1f60705adac788a51a8240cf535237b0.js,HTTP/1.1,,459,0,,200,OK,HTTP/1.1,0,application/javascript,,,551,5630,,,-1,-1,5,0,106,-1,-1,13.224.132.115,,112,
98,,2019-10-09T16:01:03.939+03:00,GET,https://ws.sharethis.com/secure5x/js/st.e9bdabe010179964815c31077bb3095b.js,HTTP/1.1,,453,0,,200,OK,HTTP/1.1,0,application/javascript,,,557,31393,,,-1,-1,30,0,121,-1,-1,13.224.132.115,,152,
99,,2019-10-09T16:01:03.956+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,,1355,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,-1,-1,9,0,90,-1,-1,172.217.22.98,,100,
100,,2019-10-09T16:01:03.987+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=90&slotname=3272316759&adk=3428921553&adf=2751417936&w=728&guci=2.2.0.0.2.2.0.0&format=728x90&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&wgl=1&adsid=NT&dt=1570626063347&bpp=13&bdt=621&fdt=616&idt=616&shv=r20191003&cbv=r20190131&saldr=aa&correlator=8495943746232&frm=24&ife=1&pv=2&ga_vid=202298214.1570625999&ga_sid=1570626064&ga_hid=997813818&ga_fc=0&iag=3&icsg=678&nhd=1&dssz=7&mdo=0&mso=512&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=-12245933&bih=-12245933&isw=0&ish=0&ifk=1423944195&scr_x=-12245933&scr_y=-12245933&eid=20199335&oid=3&pvsid=2369971956913068&pem=870&rx=0&eae=2&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C0%2C0&vis=1&rsz=%7C%7CE%7C&abl=CS&pfx=0&fu=16&bc=23&ifi=1&uci=1.qfmmoeykefgu&dtd=635,HTTP/1.1,value,1466,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,1592,23064,,,-1,-1,34,0,391,-1,-1,216.58.205.226,,426,
101,,2019-10-09T16:01:03.988+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,value,417,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,-1,-1,16,0,140,-1,-1,216.58.208.34,,157,
102,,2019-10-09T16:01:04.005+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CV9BOIt6dXZfQOYL03wOb7a7oAefpw6RXqtDg68cIv-EeEAEg-szjFGD5uvSDnBCgAYuzjMMDyAECqAMByAPJBKoEvgFP0MAn8Mid9zEqLDLa138lyUNm1AkMv02tsScYUgVqQ5CEG9IzhxJuMZ-MjVFdJlt3Nk_V_jAqffYiBg-k8qfUZMdFD4L1jm_Kk0uF-977pk3lELIpVfRNvyAWrpgwGdsME-fjIW8tfx1IY70TPRBhe5QLoqOq3f5ehvqlmeLjmIfB9FE5MDoPQ1hxXOKQi2cIBcS81jYfi8OHrRh8jW2P8LQwVKuZkru8XXrO-bO5YgVCcuZlHjSSQUrFv7ljwATi5_3siAKSBQQIBBgBkgUECAUYBJIFBAgFGBiSBQUIBRioAaAGAoAH3czzPKgHjs4bqAfVyRuoB8HTG6gHhdQbqAeB1BuoB4LUG6gHhtQbqAeE1BuoB5PYG6gH4NMbqAe6BqgH2csbqAfPzBuoB6a-G9gHAfIHBBDk1QnSCAcIgGEQARgegAoB2BMM&sigh=GPkfYCF_3Zg&tpd=AGWhJmuvyZuwp0JbEdzElkQRwG96rqtJILJ7bafXdX7EH37Eig,HTTP/1.1,value,1984,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,-1,0,0,109,-1,-1,216.58.205.226,,110,
103,,2019-10-09T16:01:04.018+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html,HTTP/1.1,,1470,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,839,724,,,-1,-1,0,0,114,-1,-1,172.217.22.98,,115,
104,,2019-10-09T16:01:04.150+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13Jhpwk1a4LCDlJRHnckrlK0HckMvoBh,HTTP/1.1,value,554,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,221,0,0,0,90,197,0,216.58.205.226,,312,
105,,2019-10-09T16:01:04.234+03:00,GET,https://adserve.somplo.com/tag/js/585002699/tag.js?cd=625378079,HTTP/1.1,value,1322,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,410,10493,,,317,0,0,0,103,292,36,5.188.94.254,,459,
106,,2019-10-09T16:01:04.432+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,,1345,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,-1,-1,0,0,103,-1,-1,172.217.16.129,,104,
107,,2019-10-09T16:01:04.433+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html,HTTP/1.1,,1482,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,839,724,,,-1,-1,0,0,108,-1,-1,172.217.22.98,,109,
108,,2019-10-09T16:01:04.456+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,,1233,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,-1,-1,25,0,99,-1,-1,216.58.206.14,,125,
109,,2019-10-09T16:01:04.540+03:00,GET,https://tpc.googlesyndication.com/pagead/gadgets/html5/ssrh.js,HTTP/1.1,,1250,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,676,27468,,,-1,-1,16,0,90,-1,-1,172.217.16.129,,107,
110,,2019-10-09T16:01:04.730+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSwlzoZoEjnIkekLA1m7Xq48U6cuN-31uiLbbjiXd7Y-TtsMRucOg3SBkQTPd2-xNCti7xWu0_UxUrkAVErOKUuKb3z3Q,HTTP/1.1,value,1369,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,-1,-1,0,0,112,-1,-1,216.58.205.228,,113,
111,,2019-10-09T16:01:04.830+03:00,GET,https://pixel.somplo.com/pixel.png?e=0&tag_id=585002699&val=&order=9&tech=7&pix_cb=2249996545140,HTTP/1.1,value,1391,0,,200,OK,HTTP/1.1,0,image/png,,,424,119,,,148,0,0,0,174,123,0,5.188.94.254,,323,
112,,2019-10-09T16:01:04.859+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13K49wTyZTAco2SFcCz2jyr-LEOUBnNr,HTTP/1.1,value,554,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,249,0,0,0,102,214,0,216.58.205.226,,351,
113,,2019-10-09T16:01:04.900+03:00,GET,https://video.somplo.com/prod/player/v1.2.5/player.min.js?aa=1234aa,HTTP/1.1,value,1326,0,,200,OK,HTTP/1.1,0,application/javascript,,,356,15350,,,236,0,0,0,768,204,0,5.188.94.254,,1007,
114,,2019-10-09T16:01:04.965+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13LE4a8E4L7J8ItQkowYKsCWFJynxXe2,HTTP/1.1,value,554,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,-1,-1,0,0,97,-1,-1,216.58.205.226,,98,
115,,2019-10-09T16:01:05.526+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2018/10/laughing-face.png,HTTP/1.1,,984,0,,200,OK,HTTP/1.1,0,image/png,,,388,19853,,,-1,-1,93,0,105,-1,-1,104.24.17.117,,199,
116,,2019-10-09T16:01:05.532+03:00,GET,https://tpc.googlesyndication.com/simgad/3598184047856754944?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qlQS8S6qrgYtcvT5QO7rh0VF8sDZQ,HTTP/1.1,value,1473,0,,200,OK,HTTP/1.1,0,image/png,,,518,36189,,,-1,-1,20,0,111,-1,-1,172.217.16.129,,132,
117,,2019-10-09T16:01:05.532+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,0,132,-1,-1,216.58.205.228,,132,
118,,2019-10-09T16:01:05.533+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,value,1539,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,609,145,,,-1,-1,0,0,109,-1,-1,216.58.205.226,,110,
119,,2019-10-09T16:01:05.619+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/wpfront-scroll-top/images/icons/1.png,HTTP/1.1,,996,0,,200,OK,HTTP/1.1,0,image/png,,,386,1669,,,-1,-1,0,0,173,-1,-1,104.24.17.117,,174,
120,,2019-10-09T16:01:05.630+03:00,GET,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1805517632;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,HTTP/1.1,,1542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_pre=COLIuPehj-UCFY-wewodjh0NBQ;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1805517632;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,884,0,,,2101,0,0,0,162,2060,60,172.217.22.70,,2325,
121,,2019-10-09T16:01:05.649+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CbqVdI96dXZr9Ksiz3gO18bHgBsGEw6FYzoXf-fAJnf_bwZwZEAEg-szjFGD5uvSDnBCgAbrfm_kDyAEJqAMByANIqgS-AU_QP9NBdDtFkdALzO2xiBYq60mhk2Vj3Qf4OWgekDgR7HlekQwCLSO5VAezzj2k1g0Nao3XHlfwS7_y5bTTigStjLqwwAGA-rwQkbLgLYpEKhldzWaqva7Rys67gd_J10Bf-6AvYDFc6iNnAIoPQWEJ4KKfWcTnkGJfAVYdY2-rpgvia9Z72ay4pwxTi_ZTG1RaYGkHw0kvOBr74ZU5ddNKSwrg04C6vc7vV-2IzIu79He-9IBsOAUOs1gCULbABIKYt-2pApIFBAgEGAGSBQQIBRgEkgUECAUYGJIFBQgFGKgBoAYugAfU18UTqAeOzhuoB8HTG6gHhdQbqAeB1BuoB4LUG6gHhtQbqAeE1BuoB5PYG6gH4NMbqAe6BqgH2csbqAfPzBuoB6a-G9gHAPIHBBDyugHSCAcIgGEQARgegAoB2BMM&sigh=N_CP3eUk-Pk&template_id=311&tpd=AGWhJmsEmEk_B9g3P95dHLPacqdp6B7EVeFjOyde43zGyuu49Q,HTTP/1.1,value,1937,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,-1,-1,0,0,145,-1,-1,216.58.205.226,,145,
122,,2019-10-09T16:01:05.670+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,0,149,-1,-1,216.58.205.228,,149,
123,,2019-10-09T16:01:05.731+03:00,GET,https://video.somplo.com/assets/1/1_D_con_1555240298.mp4,HTTP/1.1,,1334,0,,206,Partial Content,HTTP/1.1,0,video/mp4,,,378,-1,,,-1,-1,235,0,354,-1,-1,5.188.94.254,,589,
124,,2019-10-09T16:01:05.762+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/themes/arras/images/feed-title-white.jpg,HTTP/1.1,,1037,0,,200,OK,HTTP/1.1,0,image/jpeg,,,381,400,,,-1,-1,0,0,100,-1,-1,104.24.17.117,,100,
125,,2019-10-09T16:01:05.807+03:00,GET,https://cdn.somplo.com/prod/player/v1.2.5/player.css,HTTP/1.1,,1326,0,,200,OK,HTTP/1.1,0,text/css,,,412,3204,,,76,0,0,0,38,41,39,5.188.94.254,,155,
126,,2019-10-09T16:01:05.832+03:00,GET,https://cdn.somplo.com/2018/01/05/sprite-new.png,HTTP/1.1,,1343,0,,200,OK,HTTP/1.1,0,image/png,,,414,28145,,,99,0,1319,0,362,65,23,5.188.94.254,,1806,
127,,2019-10-09T16:01:05.849+03:00,GET,https://cdn.somplo.com/assets/1/1_300-250D_1555240288.jpg,HTTP/1.1,,1352,0,,200,OK,HTTP/1.1,0,image/jpeg,,,415,28941,,,-1,-1,1496,0,327,-1,-1,5.188.94.254,,1824,
128,,2019-10-09T16:01:05.902+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,value,1480,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,609,145,,,-1,-1,0,0,114,-1,-1,216.58.205.226,,115,
