,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name
101,,2019-10-09T17:59:09.701+03:00,GET,https://files.onread.com/776929/thumbs/152x264/the-glass-castle-a-memoir.jpg,HTTP/1.1,488,0,,200,OK,HTTP/1.1,0,image/jpeg,,,609,13397,,,-1,2,-1,-1,0,117,-1,104.24.118.116,,119,
102,,2019-10-09T17:59:09.827+03:00,GET,https://www.onread.com/photo/477192/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,8843,,,-1,12,-1,-1,0,97,-1,104.24.119.116,,109,
103,,2019-10-09T17:59:09.829+03:00,GET,https://files.onread.com/776129/thumbs/152x264/homecoming.jpg,HTTP/1.1,473,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,24373,,,-1,23,-1,-1,0,104,-1,104.24.118.116,,128,
104,,2019-10-09T17:59:09.829+03:00,GET,https://www.onread.com/photo/477187/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,11160,,,-1,10,-1,-1,0,99,-1,104.24.119.116,,110,
105,,2019-10-09T17:59:09.829+03:00,GET,https://files.onread.com/776207/thumbs/152x264/dead-until-dark.jpg,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,image/jpeg,,,599,24478,,,-1,27,-1,-1,0,94,-1,104.24.118.116,,122,
106,,2019-10-09T17:59:09.830+03:00,GET,https://files.onread.com/541079/thumbs/152x264/glass-houses-morganville-vampires-1.jpg,HTTP/1.1,498,0,,200,OK,HTTP/1.1,0,image/jpeg,,,619,21806,,,-1,14,-1,-1,0,110,-1,104.24.118.116,,124,
107,,2019-10-09T17:59:09.832+03:00,GET,https://www.onread.com/photo/477175/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,7486,,,-1,6,-1,-1,0,102,-1,104.24.119.116,,110,
108,,2019-10-09T17:59:09.832+03:00,GET,https://www.onread.com/photo/477185/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,5850,,,-1,0,-1,-1,0,104,-1,104.24.119.116,,104,
109,,2019-10-09T17:59:09.961+03:00,GET,https://www.onread.com/photo/477186/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,509,2275,,,-1,0,-1,-1,0,104,-1,104.24.119.116,,105,
110,,2019-10-09T17:59:09.962+03:00,GET,https://www.onread.com/photo/477184/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,14334,,,-1,2,-1,-1,0,112,-1,104.24.119.116,,115,
111,,2019-10-09T17:59:09.963+03:00,GET,https://www.onread.com/photo/333147/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,8398,,,-1,0,-1,-1,0,111,-1,104.24.119.116,,112,
112,,2019-10-09T17:59:09.964+03:00,GET,https://www.onread.com/photo/477170/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,509,8007,,,-1,4,-1,-1,0,101,-1,104.24.119.116,,107,
113,,2019-10-09T17:59:09.965+03:00,GET,https://www.onread.com/photo/477183/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,6819,,,-1,2,-1,-1,0,104,-1,104.24.119.116,,108,
114,,2019-10-09T17:59:10.084+03:00,GET,https://www.onread.com/photo/477181/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,14849,,,-1,0,-1,-1,0,110,-1,104.24.119.116,,111,
115,,2019-10-09T17:59:10.084+03:00,GET,https://www.onread.com/photo/477165/158.gif,HTTP/1.1,669,0,,200,OK,HTTP/1.1,0,image/gif,,,508,3336,,,-1,0,-1,-1,0,87,-1,104.24.119.116,,88,
116,,2019-10-09T17:59:10.086+03:00,GET,https://www.onread.com/img/social/facebook2.png,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,image/png,,,508,755,,,-1,0,-1,-1,0,103,-1,104.24.119.116,,103,
117,,2019-10-09T17:59:10.086+03:00,GET,https://www.onread.com/img/social/twitter.png,HTTP/1.1,671,0,,200,OK,HTTP/1.1,0,image/png,,,508,760,,,-1,0,-1,-1,0,104,-1,104.24.119.116,,105,
118,,2019-10-09T17:59:10.086+03:00,GET,https://www.onread.com/img/slide-main-04.jpg,HTTP/1.1,670,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,53751,,,-1,126,-1,-1,0,105,-1,104.24.119.116,,231,
119,,2019-10-09T17:59:12.118+03:00,GET,https://ws.sharethis.com/button/buttons.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,application/javascript,,,555,15757,,,4021,42,0,43,19,115,3983,13.225.249.84,,4242,
120,,2019-10-09T17:59:12.314+03:00,GET,https://ws.sharethis.com/button/async-buttons.js,HTTP/1.1,363,0,,200,OK,HTTP/1.1,0,application/javascript,,,551,18855,,,-1,29,-1,-1,0,93,-1,13.225.249.84,,123,
121,,2019-10-09T17:59:12.375+03:00,GET,https://counter.yadro.ru/hit?t44.6;r;s800*600*24;uhttps%3A//www.onread.com/;0.0010785822410401824,HTTP/1.1,448,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=windows-1251,,https://counter.yadro.ru/p.gif,229,322,,,3903,11,0,53,1,158,3703,88.212.196.102,,4128,value
122,,2019-10-09T17:59:12.457+03:00,GET,https://ws.sharethis.com/button/css/buttons-secure.css,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/css,,,509,3851,,,-1,0,-1,-1,0,98,-1,13.225.249.84,,99,
123,,2019-10-09T17:59:12.559+03:00,GET,https://ws.sharethis.com/images/2017/facebook_counter.png,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,image/png,,,511,2423,,,-1,0,-1,-1,0,110,-1,13.225.249.84,,111,
124,,2019-10-09T17:59:12.690+03:00,GET,https://ws.sharethis.com/images/2017/twitter_counter.png,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,image/png,,,511,2478,,,-1,0,-1,-1,0,152,-1,13.225.249.84,,153,
125,,2019-10-09T17:59:12.755+03:00,GET,https://counter.yadro.ru/p.gif,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,image/gif,,,278,43,,,-1,0,-1,-1,0,151,-1,88.212.196.102,,152,
126,,2019-10-09T17:59:12.788+03:00,GET,https://ws.sharethis.com/images/2017/pinterest_counter.png,HTTP/1.1,409,0,,200,OK,HTTP/1.1,0,image/png,,,511,2230,,,270,2,0,7,11,91,241,13.225.249.84,,383,
127,,2019-10-09T17:59:12.842+03:00,GET,https://ws.sharethis.com/secure/images/bubble_arrow.png,HTTP/1.1,437,0,,200,OK,HTTP/1.1,0,image/png,,,509,979,,,303,0,0,0,4,90,261,13.225.249.84,,398,
128,,2019-10-09T17:59:13.800+03:00,GET,https://ws.sharethis.com/secure/index.html,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,text/html,,,508,2090,,,-1,1,-1,-1,0,98,-1,13.225.249.84,,100,
129,,2019-10-09T17:59:13.916+03:00,GET,https://ws.sharethis.com/secure/js/st.d6645fa7a5766fdafb96a96a0fec1428.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,application/javascript,,,558,22558,,,-1,35,-1,-1,0,93,-1,13.225.249.84,,129,
130,,2019-10-09T17:59:15.202+03:00,GET,https://ssl.google-analytics.com/ga.js,HTTP/1.1,353,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17168,,,6871,35,0,50,29,91,6782,172.217.18.104,,7078,
131,,2019-10-09T17:59:15.418+03:00,GET,https://ssl.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=945452721&utmhn=www.onread.com&utmcs=UTF-8&utmsr=800x600&utmvp=779x600&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=OnRead.com%20-%20instant%20free%20e-book%20download.%20Read%20books%20online%20via%20this%20free%20e-book%20library.%20Become%20a%20literary%20critic%20and%20write%20your%20own%20review%20to%20any%20book.&utmhid=1956560222&utmr=-&utmp=%2F&utmht=1570633155389&utmac=UA-12428980-1&utmcc=__utma%3D195420018.1930211393.1570633155.1570633155.1570633155.1%3B%2B__utmz%3D195420018.1570633155.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=336513597&utmredir=1&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~,HTTP/1.1,1044,0,,200,OK,HTTP/1.1,0,image/gif,,,466,35,,,-1,0,-1,-1,0,97,-1,172.217.18.104,,97,value
132,,2019-10-09T17:59:15.983+03:00,GET,https://apis.google.com/js/plusone.js,HTTP/1.1,352,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,1224,17039,,,3472,12,0,32,47,177,3444,216.58.207.78,,3742,
133,,2019-10-09T17:59:16.190+03:00,GET,https://connect.facebook.net/en_US/sdk.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,804,1778,,,3694,3,0,22,48,100,3657,157.240.1.23,,3869,
134,,2019-10-09T17:59:16.467+03:00,GET,https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=plusone/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0,HTTP/1.1,671,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,541,49966,,,-1,71,-1,-1,0,94,-1,216.58.207.78,,166,
135,,2019-10-09T17:59:16.599+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=9f17e148e46c2834ceeaf51e48297d7b&ua=modern_es6,HTTP/1.1,437,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,819,59063,,,231,106,0,0,0,93,185,157.240.1.23,,431,value
136,,2019-10-09T17:59:16.617+03:00,GET,https://apis.google.com/se/0/_/+1/fastbutton?usegapi=1&size=medium&count=true&origin=https%3A%2F%2Fwww.onread.com&url=https%3A%2F%2Fwww.onread.com%2F&gsrc=3p&ic=1&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.ysvV9EtEi0w.O%2Fam%3DwQE%2Fd%3D1%2Frs%3DAGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ%2Fm%3D__features__,HTTP/1.1,975,0,,404,Not Found,HTTP/1.1,0,text/html; charset=utf-8,,,685,806,,,145,1,0,0,0,121,114,216.58.207.78,,268,value
137,,2019-10-09T17:59:16.637+03:00,GET,https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=auth/exm=plusone/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_1,HTTP/1.1,680,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,542,34215,,,-1,28,-1,-1,0,92,-1,216.58.207.78,,121,
138,,2019-10-09T17:59:18.433+03:00,GET,https://count-server.sharethis.com/v2.0/get_counts?url=https%3A%2F%2Fwww.onread.com%2F&cb=stButtons.processCB&wd=true,HTTP/1.1,432,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,248,715,,,5837,0,0,83,0,264,5800,52.205.225.15,,6186,value
139,,2019-10-09T17:59:19.023+03:00,GET,https://c.sharethis.mgr.consensu.org/portal.html,HTTP/1.1,516,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,585,4765,,,6646,4,0,18,0,96,6608,13.225.249.87,,6765,
140,,2019-10-09T17:59:19.732+03:00,GET,https://www.google.com/images/branding/googlelogo/1x/googlelogo_color_150x54dp.png,HTTP/1.1,916,0,,200,OK,HTTP/1.1,0,image/png,,,449,3170,,,2964,1,0,0,0,134,2931,172.217.21.228,,3101,
141,,2019-10-09T17:59:20.266+03:00,GET,https://l.sharethis.com/pview?event=pview&version=buttons.js&lang=en&fpc=be2d6f7-16db107f73e-53e21d08-1&sessionID=1570633152318.34635&hostname=www.onread.com&location=%2F&product=widget&stid=&fcmp=false&publisher=ce4d76e8-da89-4a31-a7bf-990c41bf4c78&refDomain=&refQuery=&shareHash=sthash.SWD26jUo&incomingHash=&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.SWD26jUo&sharURL=&buttonType=ERROR&destination=ERROR&source=ERROR&title=OnRead.com%20-%20instant%20free%20e-book%20download.%20Read%20books%20online%20via%20this%20free%20e-book%20library.%20Become%20a%20literary%20critic%20and%20write%20your%20own%20review%20to%20any%20book.&ts1570633152319.0=&sop=false,HTTP/1.1,1005,0,,301,Moved Permanently,HTTP/1.1,0,text/html; charset=utf-8,,/sc?cm=ZGgAE12d%2BdwAAAASKtFVAw%3D%3D&uid=true&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.SWD26jUo&sop=false,837,157,,,1259,0,0,29,0,94,1231,18.195.80.102,,1384,value
142,,2019-10-09T17:59:20.365+03:00,GET,https://l.sharethis.com/sc?cm=ZGgAE12d%2BdwAAAASKtFVAw%3D%3D&uid=true&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.SWD26jUo&sop=false,HTTP/1.1,518,0,,200,OK,HTTP/1.1,0,text/plain; charset=utf-8,,,456,51,,,-1,0,-1,-1,0,94,-1,18.195.80.102,,94,value
143,,2019-10-09T17:59:20.587+03:00,GET,https://accounts.google.com/o/oauth2/postmessageRelay?parent=https%3A%2F%2Fwww.onread.com&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.ysvV9EtEi0w.O%2Fam%3DwQE%2Fd%3D1%2Frs%3DAGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ%2Fm%3D__features__,HTTP/1.1,902,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,633,362,,,3766,0,0,0,0,100,3732,216.58.206.13,,3869,value
144,,2019-10-09T17:59:20.700+03:00,GET,https://apis.google.com/js/rpc:shindig_random.js?onload=init,HTTP/1.1,785,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,885,4856,,,-1,2,-1,-1,0,111,-1,216.58.207.78,,114,value
145,,2019-10-09T17:59:23.669+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,531,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11744,,,6763,10,0,32,0,105,6194,157.240.1.23,,6911,value
146,,2019-10-09T17:59:25.461+03:00,GET,https://t.sharethis.com/1/d/t.dhj?rnd=1570633160463&cid=c010&dmn=www.onread.com,HTTP/1.1,435,0,,200,OK,HTTP/1.1,0,application/javascript,,,466,957,,,4962,0,0,31,0,125,4895,104.72.177.240,,5120,value
147,,2019-10-09T17:59:25.599+03:00,GET,https://t.sharethis.com/a/t_.htm?ver=0.308.14340&cid=c010,HTTP/1.1,566,0,,200,OK,HTTP/1.1,0,text/html,,,414,1084,,,-1,0,-1,-1,0,104,-1,104.72.177.240,,105,value
148,,2019-10-09T17:59:25.688+03:00,GET,https://ssl.gstatic.com/accounts/o/3679174131-postmessagerelay.js,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,4091,,,4985,2,0,0,0,87,4955,216.58.208.35,,5077,
149,,2019-10-09T17:59:25.723+03:00,GET,https://t.sharethis.com/0.308.14340/a/IL/t_.js?cid=c010,HTTP/1.1,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,420,6546,,,-1,0,-1,-1,0,123,-1,104.72.177.240,,124,value
150,,2019-10-09T17:59:25.789+03:00,GET,"https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=rpc,shindig_random/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0",HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,540,19231,,,-1,11,-1,-1,0,90,-1,216.58.207.78,,102,
