,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.connect,timings.blocked,timings.dns,timings.ssl,timings.send,timings.wait,serverIPAddress,comment,time,response._error,request.queryString.name
68,,2019-10-09T18:11:54.898+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=90&slotname=3272316759&adk=3428921553&adf=2751417936&w=728&guci=2.2.0.0.2.2.0.0&format=728x90&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&wgl=1&dt=1570633914232&bpp=17&bdt=799&fdt=594&idt=594&shv=r20191003&cbv=r20190131&saldr=aa&correlator=5827490448775&frm=24&ife=1&pv=2&ga_vid=1163830172.1570633885&ga_sid=1570633915&ga_hid=843374479&ga_fc=0&iag=3&icsg=166&nhd=1&dssz=6&mdo=0&mso=512&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=-12245933&bih=-12245933&isw=0&ish=0&ifk=1423944195&scr_x=-12245933&scr_y=-12245933&oid=3&pvsid=2015826008918300&pem=926&rx=0&eae=2&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C0%2C0&vis=1&rsz=%7C%7CE%7C&abl=CS&pfx=0&fu=16&bc=23&ifi=1&uci=1.hah17us8a3y5&dtd=612,HTTP/1.1,1445,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20491,,,61,288,0,0,255,1,326,216.58.208.34,,678,,value
69,,2019-10-09T18:11:55.021+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CZz0EzfydXeuPF4v03wOctbLYDbHj3ctXgtiU2JMKz_fdmLoBEAEg-szjFGD5uvSDnBCgAdzj9vUCyAECqQKoY5VuYSmTPqgDAcgDyQSqBM8BT9Acd8m3PPzor6cipzhaODWDVzgRLHzQXI5Q2hZz9oYMMggSDkOWdG7cEKfs4n-B3uVm8BaIKEfd5JvvK-ooQM7e27zM2XS7RNsjDs4CMWG-KpCHA1Sl3Oo9cdo0d79yyY4BpXdomlW6OIMEtyNynZ6nh0L77HCcFv962vkmWOTR11sfaLIWa6Y-YgHi6WTiSesP-F0Pw_AyACzbgo9I61vt8DBYFP4Oh3ZD2OLf2x-p3OT_lk9ERrebLMrMldkmMnIWXHXumYECBahtj7KiwASx8O2FgQKSBQQIBBgBkgUECAUYBKAGAoAHjJyJigGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQlKQB0ggHCIBhEAEYHoAKAdgTDA&sigh=sXTgu9iXruU&tpd=AGWhJmu2LO9SNOdIpD1bDvr69r53AOIRFsqk7SWf5X6SQBg3Dw,HTTP/1.1,1998,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,133,0,0,115,0,96,216.58.208.34,,231,,value
70,,2019-10-09T18:11:55.146+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=C260KzfydXeC-JYP03wPhqYfICsGNvOVYztzkoLgJsJAfEAEg-szjFGD5uvSDnBCgAfGD_ZUDyAECqAMByAPJBKoEvwFP0LXiTqiXuEevCQbuc-1Xva8U1bN6KKHgeOKi4h3nTrv9PlD9D4abOrMSaKUD_8QP4IPeJFGzPTvdbr7UBvCaKGxJlP9PINanrHY7ND2F2zRva6zNBBPfgxxDRMnDkyCcmGF3TXahIRFyMAVodzr9C90a2Ac2NKv0LzoL9a7KIMfj97U2I6exkAuSghn9wPuKdB0v6jr2V-k0N0OvzhGEqZ75XWnlTW0V7cPmLYJJGma6jPheB--5C10NAywRRsAE7ozQ_4gCkgUECAQYAZIFBAgFGASgBgKAB4XtuWuoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ2dgG0ggHCIBhEAEYHoAKAdgTDQ&sigh=inTOA2D_STs&tpd=AGWhJmthu8u5lw5APUMN5LgIg8lXKfE21oY_9D5j_ntTm2tp8g,HTTP/1.1,1937,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,-1,-1,0,102,216.58.208.34,,104,,value
71,,2019-10-09T18:11:57.392+03:00,GET,https://api.monotote.com/v1/find-publisher/awin/249257,HTTP/1.1,424,0,,200,OK,HTTP/1.1,0,application/json,,,700,132,,,0,3238,0,151,3210,0,135,146.185.139.55,,3527,,
72,,2019-10-09T18:11:57.998+03:00,GET,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1268394029;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,HTTP/1.1,1513,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_pre=CLzF4pe_j-UCFVSuewod19AB4g;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1268394029;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,884,0,,,0,3343,0,44,3315,0,108,172.217.22.70,,3497,,
73,,2019-10-09T18:11:58.233+03:00,GET,https://ad.doubleclick.net/ddm/trackimp/N743659.2810401ADWORDS/B23007502.251830938;dc_pre=CLzF4pe_j-UCFVSuewod19AB4g;dc_trk_aid=447750945;dc_trk_cid=119089164;ord=1268394029;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?,HTTP/1.1,1547,0,,200,OK,HTTP/1.1,0,image/gif,,,587,42,,,0,-1,-1,-1,-1,0,114,172.217.22.70,,115,,
74,,2019-10-09T18:11:58.379+03:00,GET,https://ws.sharethis.com/secure5x/index.html,HTTP/1.1,566,0,,200,OK,HTTP/1.1,0,text/html,,,510,4081,,,0,-1,-1,-1,-1,0,89,13.225.249.42,,90,,
75,,2019-10-09T18:11:58.456+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/plugins/ajax-search-lite/css/fonts/icons2.woff2,HTTP/1.1,1015,0,,200,OK,HTTP/1.1,0,font/woff2,,,417,2371,,,0,26,0,0,-1,0,128,104.24.17.117,,155,,
76,,2019-10-09T18:11:58.458+03:00,GET,https://api.monotote.com/v1/settings?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,471,0,,200,OK,HTTP/1.1,0,application/json,,,740,3092,,,0,-1,-1,-1,-1,0,108,146.185.139.55,,108,,value
77,,2019-10-09T18:11:58.469+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1326,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29611,,,71,1094,0,0,1054,0,127,172.217.22.98,,1294,,value
78,,2019-10-09T18:11:58.497+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,406,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,59,4903,0,30,4872,0,134,172.217.22.98,,5128,,value
79,,2019-10-09T18:11:58.498+03:00,GET,https://ws.sharethis.com/secure5x/js/stcommon.1f60705adac788a51a8240cf535237b0.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,application/javascript,,,551,5630,,,2,-1,-1,-1,-1,0,91,13.225.249.42,,93,,
80,,2019-10-09T18:11:58.671+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1305,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29611,,,33,-1,-1,-1,-1,0,125,172.217.22.98,,160,,value
81,,2019-10-09T18:11:58.834+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1317,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29611,,,26,-1,-1,-1,-1,0,123,172.217.22.98,,150,,value
82,,2019-10-09T18:12:00.835+03:00,GET,https://ws.sharethis.com/secure5x/js/st.e9bdabe010179964815c31077bb3095b.js,HTTP/1.1,453,0,,200,OK,HTTP/1.1,0,application/javascript,,,558,31393,,,38,-1,-1,-1,-1,0,94,13.225.249.42,,133,,
83,,2019-10-09T18:12:00.990+03:00,GET,https://fonts.googleapis.com/css?family=Heebo%3A300%2C400%2C700,HTTP/1.1,1308,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,354,,,0,6335,0,0,6302,0,110,172.217.23.138,,6447,,value
84,,2019-10-09T18:12:00.992+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/error_handler.js,HTTP/1.1,1254,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,3377,,,1,6435,0,0,6406,0,100,172.217.16.129,,6538,,
85,,2019-10-09T18:12:01.032+03:00,GET,http://www.shutupandtakemymoney.com/cart?wc-ajax=get_cart_totals,HTTP/1.1,1006,0,,200,OK,HTTP/1.1,0,text/html;charset=UTF-8,,,439,351,,,0,-1,-1,-1,-1,0,2868,104.24.17.117,,2868,,value
86,,2019-10-09T18:12:01.046+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,417,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29093,,,63,-1,-1,-1,-1,0,123,172.217.22.98,,186,,value
87,,2019-10-09T18:12:01.065+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1314,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,11455,,,10,6442,0,0,6419,0,96,172.217.16.129,,6550,,
88,,2019-10-09T18:12:01.066+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/m_js_controller.js,HTTP/1.1,1328,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,680,14391,,,43,6309,0,0,6274,0,91,172.217.16.129,,6444,,
89,,2019-10-09T18:12:01.068+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=shutupandtakemymoney.com,HTTP/1.1,421,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,2601,0,0,2581,0,105,172.217.22.98,,2707,,value
90,,2019-10-09T18:12:01.070+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1332,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,2,2611,0,0,2592,0,96,172.217.16.129,,2710,,
91,,2019-10-09T18:12:01.097+03:00,GET,https://tpc.googlesyndication.com/simgad/9806805026951100140?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qluoznaAIQCIdSwBAV_MbutwSOYUQ,HTTP/1.1,1465,0,,200,OK,HTTP/1.1,0,image/jpeg,,,517,47156,,,94,-1,-1,-1,-1,0,94,172.217.16.129,,190,,value
92,,2019-10-09T18:12:01.178+03:00,GET,https://tpc.googlesyndication.com/simgad/6698591525328757596?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qkzjmaUnzN1w-JmPbFnrd7YqjPUdQ,HTTP/1.1,1444,0,,200,OK,HTTP/1.1,0,image/png,,,517,95567,,,123,-1,-1,-1,-1,0,87,172.217.16.129,,211,,value
93,,2019-10-09T18:12:01.183+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1325,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,-1,-1,-1,-1,0,89,172.217.16.129,,90,,
94,,2019-10-09T18:12:01.185+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1254,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29611,,,32,-1,-1,-1,-1,0,121,172.217.22.98,,154,,value
95,,2019-10-09T18:12:01.205+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/m_js_controller.js,HTTP/1.1,1307,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,680,14391,,,18,-1,-1,-1,-1,0,84,172.217.16.129,,104,,
96,,2019-10-09T18:12:01.218+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaRgYtq1IBgnICWjKgvGUzrd2ILer6g6K2RQIEW8uB_UeWH6XtVkz995vw5uWk1iUkr3-k4Xd-w3FvB3U9yVjMrBE1PTeA,HTTP/1.1,1348,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,-1,-1,-1,-1,0,89,172.217.21.228,,90,,value
97,,2019-10-09T18:12:01.219+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CXxAxzvydXbGPLIf13wPxtqPAAefpw6RX-tXg68cIv-EeEAEg-szjFGD5uvSDnBCgAYuzjMMDyAECqAMByAPJBKoEugFP0D2nbm0XZ32w4QlyQA5jJI4cAXGN2gmDAhMW8QjT-74lBJ8JVg-IBxwrKWxHfxAYKhEdycXyu78nAj8ZFZkUX6s5GWVcMgGpX10x9xz8RLMWDe8Emuv_mMdc68wsT6r0cRogR_9TMYC77sKN9m1KOJBlxBUm7oJaav2ExEvZIN9IA_CcyBj55zS7SNQCIPumghz8528thivlWxVibjrqd_hHwCjLGLg1LpZMUq43Ye-5lryuRNQY23zABOLn_eyIApIFBAgEGAGSBQQIBRgEkgUECAUYGJIFBQgFGKgBoAYCgAfdzPM8qAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcEEMaHAdIIBwiAYRABGB6ACgHYEww&sigh=bM3Wy3he1_0&tpd=AGWhJmt0ybV8wnlzD-Zpke_LnA_ffwmzxnlRtqPgTjuRsD286A,HTTP/1.1,1899,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,-1,-1,1,117,216.58.208.34,,119,,value
98,,2019-10-09T18:12:01.219+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,1531,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,608,145,,,0,1082,0,0,1043,0,98,216.58.208.34,,1182,,value
99,,2019-10-09T18:12:01.277+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1293,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,11455,,,10,-1,-1,-1,-1,0,93,172.217.16.129,,104,,
100,,2019-10-09T18:12:01.314+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1311,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,9,-1,-1,-1,-1,0,83,172.217.16.129,,93,,
101,,2019-10-09T18:12:01.384+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1305,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,11455,,,11,-1,-1,-1,-1,0,89,172.217.16.129,,101,,
102,,2019-10-09T18:12:01.392+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/m_js_controller.js,HTTP/1.1,1256,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,680,14391,,,7,-1,-1,-1,-1,0,86,172.217.16.129,,94,,
103,,2019-10-09T18:12:01.410+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1323,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,2,-1,-1,-1,-1,0,101,172.217.16.129,,103,,
104,,2019-10-09T18:12:01.444+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,1510,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,608,145,,,0,-1,-1,-1,-1,0,95,216.58.208.34,,96,,value
105,,2019-10-09T18:12:01.445+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,0,-1,-1,-1,-1,0,122,172.217.21.228,,123,,
106,,2019-10-09T18:12:01.488+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/load_preloaded_resource.js,HTTP/1.1,1327,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,677,359,,,0,-1,-1,-1,-1,0,85,172.217.16.129,,86,,
107,,2019-10-09T18:12:01.489+03:00,GET,https://tpc.googlesyndication.com/simgad/10782128475360267952?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qlZAxUcJtQkCmunF8kHHKyGjlwnXw,HTTP/1.1,1394,0,,200,OK,HTTP/1.1,0,image/png,,,517,23923,,,11,-1,-1,-1,-1,0,86,172.217.16.129,,98,,value
108,,2019-10-09T18:12:01.517+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1242,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,11455,,,12,-1,-1,-1,-1,0,88,172.217.16.129,,101,,
109,,2019-10-09T18:12:01.578+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1260,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,5132,,,5,-1,-1,-1,-1,0,90,172.217.16.129,,97,,
110,,2019-10-09T18:12:01.591+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1304,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,-1,-1,-1,-1,0,84,172.217.16.129,,85,,
111,,2019-10-09T18:12:01.597+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,0,-1,-1,-1,-1,0,117,172.217.21.228,,117,,
112,,2019-10-09T18:12:01.598+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,632,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,0,-1,-1,-1,-1,0,123,216.58.208.34,,124,,
113,,2019-10-09T18:12:01.632+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/s?v=r20120211,HTTP/1.1,1459,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,608,145,,,0,-1,-1,-1,-1,0,98,216.58.208.34,,99,,value
114,,2019-10-09T18:12:01.683+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1316,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,-1,-1,-1,-1,0,83,172.217.16.129,,84,,
115,,2019-10-09T18:12:01.729+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,632,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,0,-1,-1,-1,-1,0,135,216.58.208.34,,135,,
116,,2019-10-09T18:12:01.742+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,541,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,0,-1,-1,-1,-1,0,116,172.217.21.228,,116,,
117,,2019-10-09T18:12:01.777+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1253,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,-1,-1,-1,-1,0,92,172.217.16.129,,93,,
118,,2019-10-09T18:12:01.880+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,646,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,0,-1,-1,-1,-1,0,133,216.58.208.34,,134,,
119,,2019-10-09T18:12:01.955+03:00,GET,https://platform-api.sharethis.com/js/sharethis.js,HTTP/1.1,419,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,540,27631,,,40,7816,0,41,7780,0,84,13.225.249.101,,7983,,
120,,2019-10-09T18:12:02.122+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1383,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,219,0,0,199,0,100,216.58.210.2,,321,,
121,,2019-10-09T18:12:02.227+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1305,0,,200,OK,HTTP/1.1,0,text/javascript,,,737,5323,,,5,-1,-1,-1,-1,0,94,216.58.210.2,,100,,
122,,2019-10-09T18:12:03.613+03:00,GET,https://www.gstatic.com/mysidia/5ff2f227c948638d8dcbf24af6d4eea8.js,HTTP/1.1,1297,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,13585,,,30,1666,0,0,1638,0,102,172.217.22.67,,1800,,
123,,2019-10-09T18:12:03.698+03:00,GET,https://www.gstatic.com/mysidia/5ce318992bf2bb0dff473280741e1ae2.js,HTTP/1.1,1297,0,,200,OK,HTTP/1.1,0,text/javascript,,,512,5522,,,7,9077,0,0,9045,0,92,172.217.22.67,,9178,,
124,,2019-10-09T18:12:03.769+03:00,GET,https://tpc.googlesyndication.com/daca_images/simgad/8748977270716104929,HTTP/1.1,1338,0,,200,OK,HTTP/1.1,0,image/jpeg,,,546,36680,,,34,-1,-1,-1,-1,0,92,172.217.16.129,,127,,
125,,2019-10-09T18:12:03.770+03:00,GET,https://tpc.googlesyndication.com/simgad/13332456000847986144/downsize_200k_v1?w=300&h=300,HTTP/1.1,1356,0,,200,OK,HTTP/1.1,0,image/jpeg,,,547,10700,,,24,-1,-1,-1,-1,0,101,172.217.16.129,,126,,value
126,,2019-10-09T18:12:05.908+03:00,GET,https://cms.quantserve.com/dpixel?a=p-n5vvLvRdjg0ek&eid=0&qc_google_push=&google_gid=CAESENFfoHt4Mdfa5GVmWdyphgM&google_cver=1&google_push=AHNF13Legcy5M5ZsJnjQ6hFr41wwRqxd80XFviOoNpCv,HTTP/1.1,574,0,,200,OK,HTTP/1.1,0,image/gif,,,575,35,,,0,3643,0,19,3623,1,127,91.228.74.143,,3792,,value
127,,2019-10-09T18:12:06.974+03:00,GET,https://browser.sentry-cdn.com/5.4.3/bundle.min.js,HTTP/1.1,420,0,,200,OK,HTTP/1.1,0,application/javascript,,,507,16214,,,1181,5995,0,33,5970,0,135,151.101.66.217,,7346,,
128,,2019-10-09T18:12:07.144+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CkSSlzfydXZ_cJcb_3gOn4pn4B7XblsVY2s_90dwJloLNhYgWEAEg-szjFGD5uvSDnBCgAeaT-NkDyAEJqQKoY5VuYSmTPqgDAcgDwwSqBMEBT9BMbuLBcGWLZeTQ-JbIeuZ7Sw4hYFt1ykVCp9hG3r-Yj2RM7RCtZVjPmVBwcRE6kE8nxBfsoqtQuDPDtWmPGHgAlevGwOa1JoaYyBljZiKw6gtcALUGLw2jYRYpewVBnm-706KIvtUTS4ifsdCamvyebxfJoPzOg2xtQiBvqn7ktWGK85ApEdpdUnfbNSaA3q22_ydx99TENVUKbQcB52FqYqPiBAsEoWOn6jH20_C7xgZxm0vUBJsURSZ5x-pIs8AEl4G9qN0BkgUECAQYAZIFBAgFGASgBi6AB4LshyaoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwDyBwQQzbUF0ggHCIBhEAEYHoAKAdgTDA&sigh=M24VyzXX9p4&template_id=484&tpd=AGWhJmudPZ4ZlK-phbaQbtzgxyfpI6wsI0xoWt97HzsqQSutYg,HTTP/1.1,1999,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,-1,-1,1,108,216.58.208.34,,110,,value
129,,2019-10-09T18:12:07.230+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13L7GyRX4qj5EHlGjrWlrToJ05k5D57z,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,4954,0,29,4926,0,108,172.217.18.162,,5092,,value
130,,2019-10-09T18:12:07.592+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKROkK440A.woff2,HTTP/1.1,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,7512,,,6,3699,0,0,3659,0,100,172.217.21.227,,3807,,
131,,2019-10-09T18:12:07.593+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6ROkK440A.woff2,HTTP/1.1,466,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,7240,,,8,3700,0,0,3660,0,98,172.217.21.227,,3808,,
132,,2019-10-09T18:12:07.601+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9lNaKRMkK4.woff2,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,17608,,,51,642,0,0,605,0,100,172.217.21.227,,794,,
133,,2019-10-09T18:12:07.608+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9ldb6RMkK4.woff2,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,17748,,,30,3716,0,0,3675,0,94,172.217.21.227,,3842,,
