,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time
45,,2019-10-09T18:25:07.279+03:00,GET,https://api.bounceexchange.com/bounce/init1.js?tojQ=function&cts=1570634706705&tzo=-180&website_id=2490&resolution=800x600&referrer=&calling_url=https%3A%2F%2Fwww.sporcle.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22fvt%22%3A1570635732%2C%22vid%22%3A1570635528267805%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A4%2C%22d%22%3A%22d%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1570635528%2C%22sid%22%3A43%2C%22gcr%22%3A15%2C%22m%22%3A0%2C%22did%22%3A%228575598556332956750%22%2C%22lvt%22%3A1570635732%2C%22campaigns%22%3A%7B%22777738%22%3A%7B%22vv%22%3A4%2C%22lvt%22%3A1570635732%7D%2C%22777740%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570635528%7D%2C%22777744%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570635528%7D%2C%22943846%22%3A%7B%22vv%22%3A4%2C%22lvt%22%3A1570635732%7D%7D%7D&vars[interstitial_absent]=true&vars[quiz_completed]=false&vars[sporcle_orange_user]=false&vars[quiz_running]=false&cookie_too_large=false&bp=0&etp=[]&pts=&compliance_flag=,HTTP/1.1,value,1486,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,698,9731,,,,0,0,249,501,0,555,15,35.186.255.8,,821
46,,2019-10-09T18:25:07.279+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,,487,326,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,,0,0,124,554,0,605,0,91.228.72.7,,730
47,,2019-10-09T18:25:07.282+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=9f17e148e46c2834ceeaf51e48297d7b&ua=modern_es6,HTTP/1.1,value,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,819,59063,,,,0,0,106,476,0,504,162,157.240.1.23,,773
48,,2019-10-09T18:25:07.292+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,,487,353,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,,0,0,137,407,0,461,0,91.228.72.7,,599
49,,2019-10-09T18:25:07.299+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,646,1167,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1084,482,,,,0,0,195,264,0,314,0,185.33.223.218,,510
50,,2019-10-09T18:25:07.325+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&alt_size_ids=10&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=de67626f-f7d8-4e68-a198-ed2a349e2733&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.010117819721861876,HTTP/1.1,value,1610,0,,200,OK,HTTP/1.1,0,application/json,,,429,304,,,,0,0,112,481,0,538,0,213.19.162.71,,652
51,,2019-10-09T18:25:07.350+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,646,1167,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1137,4940,,,,-1,0,156,-1,-1,-1,0,185.33.223.218,,157
52,,2019-10-09T18:25:07.363+03:00,GET,"https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=auth2,client/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0",HTTP/1.1,,677,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,541,101170,,,,0,0,86,298,0,366,206,216.58.207.78,,659
53,,2019-10-09T18:25:07.371+03:00,GET,https://sporcle-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.sporcle.com%2F&jr=&ch=UTF-8&res=800x600x24&ifr=false&tz=-180&tws=800x600&be=1&bc=hb_pb_2.1.5&dddid=de67626f-f7d8-4e68-a198-ed2a349e2733%2Caa570e3d-f78c-427f-a4c0-b4f52452ee76%2C35443472-75ad-4eb4-959a-9cc18a7470ce%2C74b6113c-f07f-4687-be19-43871653ceb8&nocache=1570634706658&gdpr_consent=&gdpr=0&pubcid=ac4b567c-68ff-453b-ab9c-4acab4add2ee&aus=300x250%2C300x600%7C300x250%7C300x250%7C728x90&divIds=sporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&auid=540386384%2C540386383%2C540386383%2C540386379&,HTTP/1.1,value,1096,0,,200,OK,HTTP/1.1,0,application/json,,,571,174,,,,0,0,131,610,0,658,1,34.95.120.147,,792
54,,2019-10-09T18:25:07.390+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,,789,671,,204,No Content,HTTP/1.1,0,,,,544,0,,,,0,2,135,213,0,277,0,104.16.68.69,,415
55,,2019-10-09T18:25:07.407+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,,487,325,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,,-1,0,132,-1,-1,-1,0,91.228.72.7,,133
56,,2019-10-09T18:25:07.415+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=35443472-75ad-4eb4-959a-9cc18a7470ce&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.07175700921805173,HTTP/1.1,value,1593,0,,200,OK,HTTP/1.1,0,application/json,,,429,284,,,,0,0,132,661,0,708,0,213.19.162.71,,841
57,,2019-10-09T18:25:07.419+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=aa570e3d-f78c-427f-a4c0-b4f52452ee76&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.33488677085944696,HTTP/1.1,value,1593,0,,200,OK,HTTP/1.1,0,application/json,,,429,284,,,,0,0,120,526,0,577,0,213.19.162.71,,698
58,,2019-10-09T18:25:07.436+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,317,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,328,133,,,,0,1,187,672,0,743,0,67.202.110.12,,932
59,,2019-10-09T18:25:07.440+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fsync.adtelligent.com%2Fcsync%3Ft%3Da%26ep%3D285868%26extuid%3D%24UID,HTTP/1.1,value,702,0,,200,OK,HTTP/1.1,0,image/gif,,,796,43,,,,0,0,102,677,0,718,0,185.33.223.218,,821
60,,2019-10-09T18:25:07.454+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.32.0,HTTP/1.1,value,492,545,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,,0,0,132,715,0,763,0,72.251.249.13,,896
61,,2019-10-09T18:25:07.455+03:00,GET,https://sc.tynt.com/script/sc/dv3UEm-Yir5lQMacwqm_6l.js,HTTP/1.1,,463,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,792,591,,,,0,0,126,673,0,702,0,104.16.87.26,,830
62,,2019-10-09T18:25:07.470+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,317,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,328,133,,,,0,0,203,586,0,662,0,67.202.110.12,,865
63,,2019-10-09T18:25:07.483+03:00,POST,https://web.hb.ad.cpe.dotomi.com/s2s/header/24,HTTP/1.1,,496,1032,,200,OK,HTTP/1.1,0,application/json,,,440,390,,,,0,0,259,753,0,802,0,159.127.41.178,,1063
64,,2019-10-09T18:25:07.485+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=2&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=74b6113c-f07f-4687-be19-43871653ceb8&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.5579983539885309,HTTP/1.1,value,1591,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,,0,0,140,737,0,791,0,213.19.162.71,,932
65,,2019-10-09T18:25:07.486+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,318,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,328,133,,,,0,0,202,721,0,796,0,67.202.110.12,,999
66,,2019-10-09T18:25:07.487+03:00,GET,https://ic.tynt.com/b/p?id=dv3UEm-Yir5lQMacwqm_6l&lm=0&ts=1570634706744&dn=TI&iso=0&img=https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104&t=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&cu=https%3A%2F%2Fwww.sporcle.com%2F,HTTP/1.1,value,727,0,,200,OK,HTTP/1.1,0,image/gif,,,409,35,,,,29,0,201,666,0,704,0,208.100.17.183,,936
67,,2019-10-09T18:25:07.517+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,344,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,328,133,,,,0,0,189,530,0,612,0,67.202.110.12,,802
68,,2019-10-09T18:25:07.518+03:00,POST,https://hbopenbid.pubmatic.com/translator?source=prebid-client,HTTP/1.1,value,944,1236,,204,No Content,HTTP/1.1,0,,,,212,0,,,,0,0,343,794,0,838,0,103.231.98.193,,1183
69,,2019-10-09T18:25:07.525+03:00,GET,https://px.adhigh.net/p/cm/152media,HTTP/1.1,,586,0,,302,Found,HTTP/1.1,0,,,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=0r3gQt7Os7R.AikABlFtsS6fRQ,754,0,,,,0,0,129,567,0,593,0,136.243.75.6,,723
70,,2019-10-09T18:25:07.851+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570634707605&s=203905&r=%7B%22id%22%3A1570635751%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,,48,0,163,166,0,193,0,212.55.189.217,,406
71,,2019-10-09T18:25:07.864+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,1004,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,,-1,0,340,-1,-1,-1,0,103.231.98.193,,340
72,,2019-10-09T18:25:07.886+03:00,GET,https://ad-delivery.net/px.gif?ch=1&e=0.678762818884822,HTTP/1.1,value,407,0,,200,OK,HTTP/1.1,0,image/gif,,,488,43,,,,0,0,102,333,0,399,0,99.84.8.88,,502
73,,2019-10-09T18:25:07.994+03:00,GET,https://ad-delivery.net/beacon.js,HTTP/1.1,,349,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,521,637,,,,2,0,85,463,0,490,0,99.84.8.88,,579
74,,2019-10-09T18:25:08.002+03:00,GET,https://sync.adtelligent.com/csync?redir=https%3A%2F%2Fssp.pub.network%2Fssp-server%2Fcookiesync%3Fuid%3D%5BOUR_USER_COOKIE%5D%26dsp%3D152%26dsp_uid%3D%7Buid%7D,HTTP/1.1,value,565,0,,302,Found,HTTP/1.1,0,,,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=29472e10b269580a,325,0,,,,80,0,155,419,0,456,0,209.205.217.82,,692
75,,2019-10-09T18:25:08.020+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570634707615&s=203905&r=%7B%22id%22%3A1570635751%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,,28,0,162,196,0,228,0,212.55.189.217,,419
76,,2019-10-09T18:25:08.058+03:00,GET,https://events.bouncex.net/track.gif/pageview?pageview:url=https%3A%2F%2Fwww.sporcle.com%2F&pageview:customvariables=%7B%22interstitial_absent%22%3A%22true%22%2C%22quiz_completed%22%3A%22false%22%2C%22sporcle_orange_user%22%3A%22false%22%2C%22quiz_running%22%3A%22false%22%7D&pageview:cookiesize=358&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=44&clienttimestamp=1570634707560&clientapiversion=tag3&device=d&source=web&agent=user,HTTP/1.1,value,837,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,0,0,211,351,0,397,0,35.190.62.200,,609
77,,2019-10-09T18:25:08.059+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570634707621&s=203905&r=%7B%22id%22%3A1570635751%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,,-1,0,149,-1,-1,-1,0,212.55.189.217,,150
78,,2019-10-09T18:25:08.063+03:00,GET,https://de.tynt.com/deb/v2?id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,value,560,0,,200,,HTTP/1.1,0,application/javascript,,,451,546,,,,32,0,177,616,0,644,0,208.100.17.188,,854
79,,2019-10-09T18:25:08.064+03:00,GET,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=0r3gQt7Os7R.AikABlFtsS6fRQ,HTTP/1.1,value,628,0,,200,OK,HTTP/1.1,0,image/gif,,,290,42,,,,11,0,119,359,0,385,0,77.245.58.151,,517
80,,2019-10-09T18:25:08.066+03:00,GET,https://pixel.advertising.com/ups/58190/occ,HTTP/1.1,,470,0,,302,Found,HTTP/1.1,0,,,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UP2ef58445-eaab-11e9-afd2-023b58106cc2,428,0,,,,0,0,105,312,0,381,0,52.59.138.183,,488
81,,2019-10-09T18:25:08.072+03:00,GET,https://www.sporcle.com/lib/feed/,HTTP/1.1,,1697,0,,200,OK,HTTP/1.1,0,Array,,,405,2578,,,,0,0,94,480,0,504,0,13.224.132.113,,599
82,,2019-10-09T18:25:08.077+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570634707624&s=203905&r=%7B%22id%22%3A1570635751%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A600%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,,44,0,262,383,0,409,0,212.55.189.217,,717
83,,2019-10-09T18:25:08.107+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,value,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11744,,,,40,0,92,321,0,342,8,157.240.1.23,,484
84,,2019-10-09T18:25:08.148+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570634707619&s=203905&r=%7B%22id%22%3A1570635751%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,,49,0,197,309,0,335,0,212.55.189.217,,583
85,,2019-10-09T18:25:08.153+03:00,GET,https://events.bouncex.net/track.gif/eligible?ad_units=1%2C23%2C24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=45&clienttimestamp=1570634707616&clientapiversion=tag3&device=d,HTTP/1.1,value,620,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,0,0,208,453,0,477,0,35.190.62.200,,686
86,,2019-10-09T18:25:08.199+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,406,,,,0,0,112,273,0,306,0,216.58.206.13,,420
87,,2019-10-09T18:25:08.245+03:00,GET,https://cluster-na.cdnjquery.com/color/jquery.color-2.1.2.min.js?integrity=btjsonpcallback1570634707444&checksum=%7B%22cbc%22%3A0%2C%22st%22%3A2%2C%22au%22%3A%5B%5D%2C%22hau%22%3A%5B%5D%2C%22ref%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22aa%22%3A3%2C%22pgid%22%3A%22f9305ad5-eaa8-11e9-a213-f31b7113ec27%22%2C%22v%22%3A1%2C%22format%22%3A%22jsonp%22%7D&o=https%3A%2F%2Fwww.sporcle.com%2F&csVersion=1.18.7,HTTP/1.1,value,725,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,250,93,,,,68,0,165,643,0,680,0,34.206.108.72,,915
88,,2019-10-09T18:25:08.258+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=74484753514&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.sporcle.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,value,558,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,596,0,,,,42,1,125,473,0,491,0,157.240.1.35,,661
89,,2019-10-09T18:25:08.268+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,1004,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,,0,0,344,592,0,641,0,103.231.98.193,,986
90,,2019-10-09T18:25:08.291+03:00,GET,https://cdn-sic.33across.com/1/javascripts/sic.js,HTTP/1.1,,427,0,,200,OK,HTTP/1.1,0,application/javascript,,,547,128166,,,,0,0,176,385,0,413,737,104.16.39.14,,1328
91,,2019-10-09T18:25:08.301+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,1004,484,,204,No Content,HTTP/1.1,0,,,,212,0,,,,-1,0,333,-1,-1,-1,0,103.231.98.193,,334
92,,2019-10-09T18:25:08.319+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,value,566,0,,200,,HTTP/1.1,0,application/javascript,,,304,4,,,,-1,0,182,-1,-1,-1,0,208.100.17.188,,183
93,,2019-10-09T18:25:08.320+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=900x550&request_timestamp=1570634707605&deal_id=NA&price=NA&campaignid=777740&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=46&clienttimestamp=1570634708110&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,-1,0,204,-1,-1,-1,0,35.190.62.200,,205
94,,2019-10-09T18:25:08.325+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3761516270753568&correlator=4293408494045309&output=ldjh&impl=fifs&adsid=NT&eid=21064757&vrg=2019100701&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu_parts=15184186%2Csporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&enc_prev_ius=%2F0%2F1%2C%2F0%2F2%2C%2F0%2F3%2C%2F0%2F4&prev_iu_szs=300x250%7C300x600%2C300x250%2C300x250%2C728x90&prev_scp=amznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2%26fs_safeframe%3Dfalse%26custom_bidder_size%3Dappnexus_728x90%26hb_format%3Dbanner%26hb_size%3D728x90%26hb_pb%3D0.00%26hb_adid%3D586088e97751771%26hb_bidder%3Dappnexus&eri=1&cust_params=user-agent%3DChrome%2520Headless%26PageType%3D14%26ul%3D0&cookie=ID%3D8f149b601f56967d%3AT%3D1570635547%3AS%3DALNI_MYq75Hy6FEthwwcDiWuDdOHGUJBqQ&bc=31&abxe=1&lmt=1570634707&dt=1570634707905&dlt=1570634705296&idt=696&frm=20&biw=793&bih=579&oid=3&adxs=640%2C640%2C20%2C33&adys=4781%2C983%2C5628%2C5&adks=3395509772%2C1318988201%2C1271645335%2C3241475122&ucis=1%7C2%7C3%7C4&ifi=1&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.sporcle.com%2F&dssz=50&icsg=2251799989911344&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=300x266%7C300x4512%7C590x7188%7C728x106&msz=300x250%7C300x250%7C590x250%7C728x90&ga_vid=657820614.1570634451&ga_sid=1570634708&ga_hid=669780249&fws=0%2C0%2C0%2C0&ohw=0%2C0%2C0%2C0,HTTP/1.1,value,1962,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,930,14075,,,,0,0,346,227,0,261,33,172.217.22.98,,642
95,,2019-10-09T18:25:08.338+03:00,GET,https://hbx.media.net/bxl.js?cid=8CUFH1GPH&dn=www.sporcle.com&version=&https=1,HTTP/1.1,value,776,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,298,6639,,,,79,0,54,144,0,175,0,212.55.190.85,,309
96,,2019-10-09T18:25:08.371+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,,3,0,80,176,0,217,1,172.217.16.129,,302
97,,2019-10-09T18:25:08.372+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=970x250&request_timestamp=1570634707615&deal_id=NA&price=NA&campaignid=777744&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=47&clienttimestamp=1570634708203&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,-1,0,205,-1,-1,-1,0,35.190.62.200,,205
98,,2019-10-09T18:25:08.396+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570634707618&price=NA&deal_id=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=48&clienttimestamp=1570634708217&clientapiversion=tag3&device=d,HTTP/1.1,value,763,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,0,0,206,212,0,252,0,35.190.62.200,,458
99,,2019-10-09T18:25:08.417+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=rbd_dm_dmx,HTTP/1.1,value,602,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,191,,,,60,0,99,242,0,278,0,52.94.218.7,,438
100,,2019-10-09T18:25:08.418+03:00,GET,https://hbx.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CUFH1GPH&prvid=56%2C70%2C77%2C80%2C82%2C97%2C99%2C109%2C111%2C112%2C113%2C139%2C154%2C157%2C159%2C175%2C178%2C10000&https=1,HTTP/1.1,value,1048,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,292,6465,,,,-1,0,42,-1,-1,-1,0,212.55.190.85,,43
101,,2019-10-09T18:25:08.420+03:00,GET,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UP2ef58445-eaab-11e9-afd2-023b58106cc2,HTTP/1.1,value,582,0,,302,Found,HTTP/1.1,0,,,https://sync.adtelligent.com/csync?t=a&ep=285866&extuid=UP2ef58445-eaab-11e9-afd2-023b58106cc2,805,0,,,,0,0,96,211,0,240,0,3.122.14.108,,337
102,,2019-10-09T18:25:08.426+03:00,GET,https://sb.scorecardresearch.com/beacon.js,HTTP/1.1,,422,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,283,902,,,,80,0,110,232,0,261,0,23.38.33.253,,452
103,,2019-10-09T18:25:08.515+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570634707621&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570635528267805&deviceid=8575598556332956750&pageviewid=5&sequenceid=49&clienttimestamp=1570634708294&clientapiversion=tag3&device=d,HTTP/1.1,value,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,,0,0,210,111,0,141,0,35.190.62.200,,352
