,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.blocked,timings.connect,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name
72,,2019-10-11T14:34:59.940+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,366,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,43,0,5371,27,0,5342,83,216.58.206.14,,5526,
73,,2019-10-11T14:35:00.083+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5496035/original/crop:x0y0w776h582/hash:1477820885/resize:300x225/Praise_Thy_Name-3.png?1477820885,HTTP/1.1,532,0,,200,OK,HTTP/1.1,0,image/jpeg,,,357,15047,,,4073,-1,-1,-1,0,-1,92,93.184.220.20,,4165,value
74,,2019-10-11T14:35:00.099+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,537,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1122,11780,,,4,0,2238,27,0,2209,104,157.240.1.23,,2375,value
75,,2019-10-11T14:35:00.631+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/production_static/20191008060908/assets/rjs/main/geo_location_utils.js?e3ac2274b7,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/javascript,,,503,304,,,0,-1,-1,-1,0,-1,90,93.184.220.20,,91,value
76,,2019-10-11T14:35:00.642+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=2498397125&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.reverbnation.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,520,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,0,0,550,0,0,520,101,157.240.1.35,,652,value
77,,2019-10-11T14:35:00.644+03:00,GET,https://www.facebook.com/tr/?id=727280160637499&ev=PageView&dl=https%3A%2F%2Fwww.reverbnation.com%2F&rl=&if=false&ts=1570793697789&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570793697788.209077972&it=1570793697520&coo=false&exp=w0&rqm=GET,HTTP/1.1,604,0,,200,OK,HTTP/1.1,0,image/gif,,,501,44,,,0,0,2827,22,0,2792,90,157.240.1.35,,2940,value
78,,2019-10-11T14:35:00.656+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5496035/original/resize:64x48/crop:x0y0w776h582/hash:1477820885/Praise_Thy_Name-3.png?1477820885,HTTP/1.1,530,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,1401,,,0,-1,-1,-1,0,-1,87,93.184.220.20,,88,value
79,,2019-10-11T14:35:00.665+03:00,GET,https://www.facebook.com/tr/?id=727280160637499&ev=Microdata&dl=https%3A%2F%2Fwww.reverbnation.com%2F&rl=&if=false&ts=1570793698303&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22ReverbNation%20%3A%20Artists%20First%22%2C%22meta%3Adescription%22%3A%22ReverbNation%20helps%20Artists%20grow%20lasting%20careers%20by%20introducing%20them%20to%20music%20industry%20partners%2C%20exposing%20them%20to%20fans%2C%20and%20building%20innovative%20tools%20to%20promote%20their%20success.%22%7D&cd[OpenGraph]=%7B%22og%3Aimage%22%3A%5B%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-logo_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-logo_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-deck_1200x630.png%22%2C%22https%3A%2F%2Fgp1.wac.edgecastcdn.net%2F802892%2Fproduction_static%2F20191008060908%2Fimages%2Fmain_page%2Fopen_graph%2Frn-artist_1200x630.png%22%5D%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Atitle%22%3A%22ReverbNation%20%3A%20Artists%20First%22%2C%22og%3Asite_name%22%3A%22ReverbNation%22%2C%22og%3Aurl%22%3A%22http%3A%2F%2Fwww.reverbnation.com%2F%22%2C%22og%3Adescription%22%3A%22ReverbNation%20helps%20Artists%20grow%20lasting%20careers%20by%20introducing%20them%20to%20industry%20partners%2C%20exposing%20them%20to%20fans%2C%20and%20building%20innovative%20tools%20to%20promote%20their%20success.%22%2C%22og%3Alocale%22%3A%22en_us%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570793697788.209077972&it=1570793697520&coo=false&es=automatic&exp=w0&rqm=GET,HTTP/1.1,2145,0,,200,OK,HTTP/1.1,0,image/gif,,,501,44,,,0,0,2826,0,0,2798,80,157.240.1.35,,2908,value
80,,2019-10-11T14:35:00.726+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/production_static/20191008060908/assets/rjs/modules/charts.js?e3ac2274b7,HTTP/1.1,432,0,,200,OK,HTTP/1.1,0,application/javascript,,,505,9822,,,1209,-1,-1,-1,0,-1,136,93.184.220.20,,1346,value
81,,2019-10-11T14:35:01.409+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=691549981&t=pageview&_s=1&dl=https%3A%2F%2Fwww.reverbnation.com%2F&ul=en-us&de=UTF-8&dt=ReverbNation%20%3A%20Artists%20First&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=YGBAgEAB~&jid=1205641332&gjid=101670866&cid=2034857407.1570793700&tid=UA-750054-1&_gid=1577874840.1570793700&gtm=2wga21T92MNF&z=671679968,HTTP/1.1,713,0,,200,OK,HTTP/1.1,0,image/gif,,,478,35,,,0,-1,-1,-1,0,-1,116,216.58.206.14,,116,value
82,,2019-10-11T14:35:01.485+03:00,GET,https://www.google.com/pagead/1p-user-list/1068733558/?random=1570793696125&cv=9&fst=1570791600000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga21&sendb=1&frm=0&url=https%3A%2F%2Fwww.reverbnation.com%2F&tiba=ReverbNation%20%3A%20Artists%20First&async=1&fmt=3&is_vtc=1&random=823708669&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,HTTP/1.1,748,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,0,0,1588,0,0,1562,136,216.58.205.228,,1726,value
83,,2019-10-11T14:35:01.527+03:00,GET,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j79&tid=UA-750054-1&cid=2034857407.1570793700&jid=1205641332&gjid=101670866&_gid=1577874840.1570793700&_u=YGBAgEAB~&z=126514573,HTTP/1.1,589,0,,200,OK,HTTP/1.1,0,image/gif,,,539,35,,,0,0,745,27,0,727,110,74.125.140.157,,884,value
84,,2019-10-11T14:35:02.111+03:00,POST,https://www.reverbnation.com/api/charts/national,HTTP/1.1,1440,138,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1313,26451,,,27,-1,-1,-1,0,-1,374,54.215.199.47,,403,
85,,2019-10-11T14:35:02.123+03:00,GET,https://www.reverbnation.com/images/spinners/32x32_light.gif,HTTP/1.1,1217,0,,200,OK,HTTP/1.1,0,image/gif,,,391,3398,,,0,-1,-1,-1,0,-1,245,54.215.199.47,,247,
86,,2019-10-11T14:35:02.313+03:00,GET,https://www.google.co.il/pagead/1p-user-list/1068733558/?random=1570793696125&cv=9&fst=1570791600000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga21&sendb=1&frm=0&url=https%3A%2F%2Fwww.reverbnation.com%2F&tiba=ReverbNation%20%3A%20Artists%20First&async=1&fmt=3&is_vtc=1&random=823708669&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,750,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,0,0,4442,21,0,4414,108,172.217.22.35,,4573,value
87,,2019-10-11T14:35:02.573+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/6646803/original/resize:182x136/crop:x0y124w1200h900/hash:1566737880/red_01_web_1_.jpg?1566737880,HTTP/1.1,531,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,4253,,,520,-1,-1,-1,0,-1,98,93.184.220.20,,619,value
88,,2019-10-11T14:35:02.574+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/6169288/original/resize:182x136/crop:x0y111w358h268/hash:1524487064/IMG_1159.jpeg?1524487064,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,9387,,,1543,-1,-1,-1,0,-1,89,93.184.220.20,,1633,value
89,,2019-10-11T14:35:02.575+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5301807/original/resize:182x136/crop:x0y14w2400h1800/hash:1556427044/FREE_COVER_.png?1556427044,HTTP/1.1,529,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,4691,,,870,-1,-1,-1,0,-1,97,93.184.220.20,,967,value
90,,2019-10-11T14:35:02.575+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/6516484/original/resize:182x136/crop:x0y0w1596h1197/hash:1555609353/4.jpg?1555609353,HTTP/1.1,518,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,3623,,,599,-1,-1,-1,0,-1,97,93.184.220.20,,697,value
91,,2019-10-11T14:35:02.575+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/3439401/original/resize:182x136/crop:x358y66w1284h963/hash:1467446246/1454253555_bandpagepic.jpg?1467446246,HTTP/1.1,541,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,8939,,,611,-1,-1,-1,0,-1,93,93.184.220.20,,704,value
92,,2019-10-11T14:35:03.201+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5800546/original/resize:182x136/crop:x0y562w1500h1125/hash:1521393972/Shera_Knotably_20_D7_99_D7_95_D7_A1_D7_99_20_D7_95_D7_90_D7_95_D7_9C_D7_99_20_D7_A9_D7_9E_D7_A8_D7_99_D7_A7_20.jpg?1521393972,HTTP/1.1,629,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,8389,,,1252,-1,-1,-1,1,-1,189,93.184.220.20,,1443,value
93,,2019-10-11T14:35:03.282+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/3961847/original/resize:182x136/crop:x242y0w2513h1885/hash:1467522092/01b010.png?1467522092,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,3647,,,642,-1,-1,-1,1,-1,298,93.184.220.20,,942,value
94,,2019-10-11T14:35:03.294+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/5756325/original/resize:182x136/crop:x436y0w2329h1747/hash:1534721666/Logo2.jpg?1534721666,HTTP/1.1,524,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,2643,,,233,-1,-1,-1,1,-1,93,93.184.220.20,,328,value
95,,2019-10-11T14:35:03.562+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/1350562/original/resize:182x136/crop:x92y0w3017h2263/hash:1467145761/1441194382_NEW_COVER_PHOTO.jpg?1467145761,HTTP/1.1,544,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,5789,,,1298,-1,-1,-1,1,-1,300,93.184.220.20,,1599,value
96,,2019-10-11T14:35:03.632+03:00,GET,https://gp1.wac.edgecastcdn.net/802892/http_public_production/artists/images/4188846/original/resize:182x136/crop:x35y0w869h652/hash:1550529755/LOGO_RENTANGLE_-_EN_938_x_652.jpg?1550529755,HTTP/1.1,545,0,,200,OK,HTTP/1.1,0,image/jpeg,,,356,3483,,,329,-1,-1,-1,1,-1,136,93.184.220.20,,467,value
