,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.ssl,timings.dns,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
52,,2019-10-12T15:43:29.504+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivXU4/yH/l/he_IL/TwsEpFZ16Q2.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,124595,,,0,95,229,29,195,267,0,31.13.92.14,,587,value,
53,,2019-10-12T15:43:29.537+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=200&twa=1&slotname=6443867551&adk=2057880241&adf=338576669&w=350&fwrn=4&fwrnh=100&lmt=1570884209&guci=2.2.0.0.2.2.0.0&format=350x200&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&fwr=0&rh=200&rw=350&wgl=1&dt=1570884208532&bpp=21&bdt=4126&fdt=633&idt=633&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&correlator=6241280014327&frm=20&pv=2&ga_vid=2121141076.1570884156&ga_sid=1570884209&ga_hid=1122153288&ga_fc=0&iag=0&icsg=3025855999639536&dssz=127&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=428&ady=10783&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C20040010&oid=3&pvsid=2454882448136917&pem=982&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CpoeEbr%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=1&uci=1.z1qjgr7fbllz&fsb=1&xpc=uShPQ8lMQK&p=http%3A//www.shutupandtakemymoney.com&dtd=649,HTTP/1.1,1550,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20254,,,0,329,275,0,64,310,0,172.217.23.98,,704,value,
54,,2019-10-12T15:43:29.541+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=600&slotname=3520588631&adk=1185311379&adf=4019781506&w=300&lmt=1570884209&guci=2.2.0.0.2.2.0.0&format=300x600&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&wgl=1&adsid=NT&dt=1570884208630&bpp=8&bdt=4224&fdt=587&idt=587&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200&correlator=6241280014327&frm=20&pv=1&ga_vid=2121141076.1570884156&ga_sid=1570884209&ga_hid=1122153288&ga_fc=0&iag=0&icsg=3025855999639536&dssz=128&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=862&ady=395&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C20040010&oid=3&pvsid=2454882448136917&pem=982&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CleE%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=5&uci=5.1yd0kp4oc8lg&fsb=1&xpc=4hAhKC5K0H&p=http%3A//www.shutupandtakemymoney.com&dtd=591,HTTP/1.1,1529,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,25390,,,0,520,334,0,68,353,0,172.217.23.98,,943,value,
55,,2019-10-12T15:43:29.545+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/trex-bite-earring-2.jpg,HTTP/1.1,999,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,42349,,,0,339,-1,-1,827,-1,-1,104.24.17.117,,1167,,
56,,2019-10-12T15:43:29.557+03:00,GET,https://load.sumo.com/0.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,2481,,,0,121,293,0,1,319,0,89.187.169.79,,442,,
57,,2019-10-12T15:43:29.569+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=250&slotname=9320971652&adk=2664836855&adf=276876987&w=250&lmt=1570884209&guci=2.2.0.0.2.2.0.0&format=250x250&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&flash=0&wgl=1&adsid=NT&dt=1570884208648&bpp=6&bdt=4242&fdt=587&idt=587&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200%2C300x600&correlator=6241280014327&frm=20&pv=1&ga_vid=2121141076.1570884156&ga_sid=1570884209&ga_hid=1122153288&ga_fc=0&iag=0&icsg=3025855999639536&dssz=128&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=862&ady=1231&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C20040010&oid=3&pvsid=2454882448136917&pem=982&rx=0&eae=0&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CleEbr%7C&abl=CS&pfx=0&fu=1040&bc=23&ifi=6&uci=6.g30k68djkcz6&fsb=1&xpc=njbVtIjqMZ&p=http%3A//www.shutupandtakemymoney.com&dtd=592,HTTP/1.1,1541,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,22261,,,0,530,299,0,50,322,0,172.217.23.98,,904,value,
58,,2019-10-12T15:43:29.582+03:00,GET,http://www.shutupandtakemymoney.com/cart?wc-ajax=get_cart_totals,HTTP/1.1,1007,0,,200,OK,HTTP/1.1,0,text/html;charset=UTF-8,,,439,351,,,0,2404,-1,-1,0,-1,-1,104.24.17.117,,2405,value,
59,,2019-10-12T15:43:29.584+03:00,GET,https://load.sumo.com/1.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1060,,,0,114,305,0,42,331,0,89.187.169.79,,488,,
60,,2019-10-12T15:43:29.590+03:00,GET,https://load.sumo.com/2.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1218,,,0,99,328,0,47,353,0,89.187.169.79,,500,,
61,,2019-10-12T15:43:29.596+03:00,GET,https://api.monotote.com/v1/settings?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,471,0,,200,OK,HTTP/1.1,0,application/json,,,740,3092,,,0,120,327,0,0,364,0,188.166.110.31,,485,value,
62,,2019-10-12T15:43:29.604+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&adk=1812271804&adf=3025194257&lmt=1570884209&plat=1%3A8%2C2%3A8%2C8%3A8%2C9%3A32776%2C16%3A8388608%2C30%3A1048576&guci=2.2.0.0.2.2.0.0&format=0x0&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&pra=7&wgl=1&adsid=NT&dt=1570884208962&bpp=8&bdt=4556&fdt=289&idt=289&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=350x200%2C300x600%2C250x250&nras=1&correlator=6241280014327&frm=20&pv=1&ga_vid=2121141076.1570884156&ga_sid=1570884209&ga_hid=1122153288&ga_fc=0&iag=0&icsg=3025855999639536&dssz=128&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=779&bih=600&scr_x=0&scr_y=0&eid=21064715%2C20040010&oid=3&pvsid=2454882448136917&pem=982&rx=0&eae=2&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=1040&bc=23&ifi=6&uci=6.g2bext34i6s&fsb=1&dtd=297,HTTP/1.1,1548,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,725,0,,,0,95,309,0,0,335,0,172.217.23.98,,432,value,
63,,2019-10-12T15:43:29.672+03:00,GET,https://load.sumo.com/3.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1608,,,0,103,-1,-1,0,-1,-1,89.187.169.79,,104,,
64,,2019-10-12T15:43:29.725+03:00,GET,https://load.sumo.com/14.b673d503a425732f6368.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,131469,,,0,197,158,0,186,185,0,89.187.169.79,,568,,
65,,2019-10-12T15:43:29.806+03:00,GET,https://load.sumo.com/18.b673d503a425732f6368.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,53031,,,0,100,-1,-1,167,-1,-1,89.187.169.79,,268,,
66,,2019-10-12T15:43:29.831+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=shutupandtakemymoney.com,HTTP/1.1,421,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,98,210,0,0,231,0,172.217.16.162,,330,value,
67,,2019-10-12T15:43:29.858+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,0,106,227,0,188,252,0,172.217.22.34,,548,,
68,,2019-10-12T15:43:29.858+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivXU4/yH/l/he_IL/TwsEpFZ16Q2.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,405,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,124595,,,0,95,218,0,190,253,0,31.13.92.14,,539,value,
69,,2019-10-12T15:43:29.858+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=shutupandtakemymoney.com,HTTP/1.1,419,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,105,242,0,0,262,0,172.217.23.98,,369,value,
70,,2019-10-12T15:43:29.884+03:00,GET,https://tpc.googlesyndication.com/simgad/2364645476612171070?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qnEs3MlnUPgoozzWYpC7dYtaId15g,HTTP/1.1,1495,0,,200,OK,HTTP/1.1,0,image/png,,,518,50248,,,0,96,-1,-1,69,-1,-1,216.58.207.65,,166,value,
71,,2019-10-12T15:43:29.905+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaTQBIhpoEEyy2E8P7NJGbfyGlTbPLsbDVjj1ftLQWz3Kolyhba7Fbndh9bwEZjPYNgFWyLWxOSLw95XqJTxL6k0461sGw,HTTP/1.1,1450,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,101,-1,-1,0,-1,-1,172.217.18.4,,102,value,
72,,2019-10-12T15:43:29.935+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CTQrKh86hXYyENI303wOqg4moCqGdzOpY-_mllZsKv-EeEAEg-szjFGD5uvSDnBCgAaXjhdkDyAECqAMByAPJBKoEwgFP0G_vqBicbekbTdGoUM4Qegyd4yhJGEF3N8NeqxG19eMuD1ssnmaR7_0bDAFPcB5sRCTHA7rvdkC30SHw8BLXlIq7rkOXDm6EWaqwrV34daBMZ216rpxuwdsH8pOjn4MQnodQ9hI5ba7K1kmlTdKTiLt1pXsT6uKCy95Sr2_xHMyJbFvq-Dk7ahfLL_0ioDy2TEVH7lndi0gSwcoHAi4HmWCKVtSsIipT_OPPv3y66zf_ZHHwbelgFDSDCGnpR4sXE8AE4eSN2aUCkgUECAQYAZIFBAgFGASgBgKAB-3CqCuoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQm54B0ggHCIBhEAEYHoAKAdgTDA&sigh=Vb7ewvNBRSc&tpd=AGWhJmsCjgcml4MsDiJMk6vZtMPx9QRuf3x-LVpGsQ3xn0NvFA,HTTP/1.1,2006,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,114,-1,-1,0,-1,-1,172.217.23.98,,115,value,
73,,2019-10-12T15:43:30.030+03:00,GET,https://ws.sharethis.com/secure5x/index.html,HTTP/1.1,566,0,,200,OK,HTTP/1.1,0,text/html,,,508,4081,,,0,98,-1,-1,1,-1,-1,13.224.132.56,,100,,
74,,2019-10-12T15:43:30.060+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1485,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,88,125,0,0,146,0,172.217.22.34,,236,,
75,,2019-10-12T15:43:30.077+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,406,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29055,,,0,120,241,0,72,266,0,172.217.16.162,,459,value,
76,,2019-10-12T15:43:30.134+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,0,121,119,0,152,152,0,172.217.22.34,,426,,
77,,2019-10-12T15:43:30.163+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/07/infinity-beer-pong-table-2.jpg,HTTP/1.1,1006,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,62985,,,0,353,-1,-1,1626,-1,-1,104.24.17.117,,1980,,
78,,2019-10-12T15:43:30.195+03:00,GET,https://api.monotote.com/v1/translations/en?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,application/json,,,698,111400,,,0,214,348,0,136,382,0,188.166.110.31,,734,value,
79,,2019-10-12T15:43:30.221+03:00,GET,"http://fonts.googleapis.com/css?family=Open+Sans:200italic,300italic,400italic,500italic,600italic,700italic,800italic,900italic,200,300,400,500,600,700,800",HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,text/css;charset=utf-8,,,486,1109,,,0,120,-1,0,0,37,0,216.58.207.42,,159,value,
80,,2019-10-12T15:43:30.324+03:00,GET,http://graph.facebook.com/?id=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=jQuery110200003333315246023538_1570884204891&_=1570884204892,HTTP/1.1,447,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,636,103,,,0,171,-1,27,0,30,0,31.13.92.10,,229,value,
81,,2019-10-12T15:43:30.326+03:00,GET,http://api.facebook.com/method/links.getStats?urls=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&format=json&callback=jQuery110200003333315246023538_1570884204893&_=1570884204894,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,text/javascript;charset=utf-8,,,569,264,,,1,169,-1,43,0,26,0,31.13.92.10,,240,value,
82,,2019-10-12T15:43:30.375+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaReqUpZMSsvW_-oPkTIEURRGi411zgL01mH0RX_BjCRlh6YD1j-ODTyPSyohi561t2GhIuvBMsWQasfwcKjmSnXEGFalw,HTTP/1.1,1441,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,102,-1,-1,0,-1,-1,172.217.18.4,,103,value,
83,,2019-10-12T15:43:30.384+03:00,GET,https://tpc.googlesyndication.com/simgad/9796399200373587810/downsize_200k_v1,HTTP/1.1,1373,0,,200,OK,HTTP/1.1,0,image/jpeg,,,547,52430,,,0,95,-1,-1,41,-1,-1,216.58.207.65,,137,,
84,,2019-10-12T15:43:30.406+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/load_preloaded_resource.js,HTTP/1.1,1345,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,677,359,,,0,90,-1,-1,0,-1,-1,216.58.207.65,,90,,
85,,2019-10-12T15:43:30.618+03:00,GET,https://fonts.googleapis.com/css?family=Heebo%3A300%2C400%2C700,HTTP/1.1,1326,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,354,,,0,107,220,0,0,244,0,216.58.207.42,,352,value,
86,,2019-10-12T15:43:30.637+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13KKgLg8XkLDgQyBUMmwz5x53ld3o4Fe,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,91,198,0,0,227,0,172.217.22.66,,320,value,
87,,2019-10-12T15:43:30.658+03:00,GET,https://cms.quantserve.com/dpixel?a=p-n5vvLvRdjg0ek&eid=0&qc_google_push=&google_gid=CAESELtJuBwluFWg2YhDdCCPZm8&google_cver=1&google_push=AHNF13Jh9Ih588KCIuEwies0OG2IlJAFh9ePvU2x1KgR,HTTP/1.1,629,0,,200,OK,HTTP/1.1,0,image/gif,,,259,35,,,0,109,226,0,0,257,0,91.228.74.228,,367,value,
88,,2019-10-12T15:43:30.682+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,417,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29055,,,0,119,-1,-1,39,-1,-1,172.217.16.162,,159,value,
89,,2019-10-12T15:43:30.695+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1464,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,92,-1,-1,0,-1,-1,172.217.22.34,,93,,
90,,2019-10-12T15:43:30.717+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/pickle-rick-tabacco-pipe-suatmm.jpg,HTTP/1.1,1011,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,100662,,,0,343,-1,-1,2637,-1,-1,104.24.17.117,,2980,,
91,,2019-10-12T15:43:30.731+03:00,GET,"https://fonts.googleapis.com/css?family=Heebo:300,400,500|Roboto:300,400,500&lang=iw",HTTP/1.1,1359,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,728,,,0,98,-1,-1,0,-1,-1,216.58.207.42,,99,value,
92,,2019-10-12T15:43:30.735+03:00,GET,http://fonts.gstatic.com/s/opensans/v17/mem5YaGs126MiZpBA-UN7rgOUuhp.woff2,HTTP/1.1,541,0,,200,OK,HTTP/1.1,0,font/woff2,,,392,15056,,,0,112,-1,0,52,32,0,172.217.16.131,,198,,
93,,2019-10-12T15:43:30.895+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=90&slotname=3272316759&adk=3428921553&adf=2751417936&w=728&guci=2.2.0.0.2.2.0.0&format=728x90&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&wgl=1&adsid=NT&dt=1570884209598&bpp=28&bdt=594&fdt=866&idt=866&shv=r20191003&cbv=r20190131&saldr=aa&correlator=2823174804237&frm=24&ife=1&pv=2&ga_vid=2121141076.1570884156&ga_sid=1570884211&ga_hid=492795868&ga_fc=0&iag=3&icsg=166&nhd=1&dssz=6&mdo=0&mso=512&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=-12245933&bih=-12245933&isw=0&ish=0&ifk=1423944195&scr_x=-12245933&scr_y=-12245933&eid=20199336&oid=3&pvsid=2692769653725281&pem=574&rx=0&eae=2&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C0%2C0&vis=1&rsz=%7C%7CE%7C&abl=CS&pfx=0&fu=16&bc=23&ifi=1&uci=1.mha96pirzzu2&dtd=1068,HTTP/1.1,1482,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,751,20286,,,0,267,189,0,56,221,0,172.217.23.98,,545,value,
94,,2019-10-12T15:43:30.910+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=C_4HWh86hXZfuOouk6wSU9pjYCo_-iNhYkc6Wir4Jx8rQ7fEJEAEg-szjFGD5uvSDnBCgAezXn8wDyAEJqQIaJsJdLR-TPqgDAcgDwwSqBMYBT9B6wnbN2qVqaho-qEVvr6PWL7i-FhkWkK-Lzog1_Q3AjoGLpAEPnmsRzFc0v5UP1nJT8ne_QOh7dk3aTP7CNCv06-8XTXbtZ_DHRep155B1Xhg06ss75HsF6Q3Lf23UG47z_yrOBuvgqq9URyMV0HjIfEwpnxH6v__yLKZQbvqRIwl5CZH--lZsvroh84c6Fif_M9k8xF9rvKAywHzBlduEwYn4U8SFk-2KZMZ_xJQcGH-eSKVmh_V7lXO7AtmDmUvWDf_soAYugAf8p-AzqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcA8gcEEPCTA9IIBwiAYRABGB6ACgHYEwOIFAI&sigh=6g629vq37sM&template_id=484&tpd=AGWhJmuKWOGZJdjoToinB4SfwlDnFVLLjCiK_8ydX9MkUck_nw,HTTP/1.1,1998,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,95,196,0,0,218,0,172.217.23.98,,314,value,
95,,2019-10-12T15:43:31.137+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/dumping-light-1.jpg,HTTP/1.1,995,0,,200,OK,HTTP/1.1,0,image/jpeg,,,394,57910,,,0,345,-1,-1,2432,-1,-1,104.24.17.117,,2778,,
96,,2019-10-12T15:43:31.141+03:00,GET,http://www.shutupandtakemymoney.com/wp-content/uploads/2019/06/gun-cylinder-pen-holder.jpg,HTTP/1.1,1003,0,,200,OK,HTTP/1.1,0,image/jpeg,,,393,56028,,,0,350,-1,-1,1232,-1,-1,104.24.17.117,,1582,,
97,,2019-10-12T15:43:31.200+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13JMlmX9RPkyrGmaRdyl2JSWKzj-OCmV,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,0,89,-1,-1,0,-1,-1,172.217.22.66,,90,value,
98,,2019-10-12T15:43:31.206+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CoVymh86hXdHJNdKHrATesoegCo_-iNhYkc6Wir4JtuKsypoWEAEg-szjFGD5uvSDnBCgAezXn8wDyAEJqQIaJsJdLR-TPqgDAcgDywSqBMYBT9BjolwyVAktuBp6XGA1ybI6SWw-oB7Lel7l3Oesu61moaiUqkg7nF1kLX4oTEBB4tvx4XlSG_qMy1lOg3prbxvSJelV-RuAwhoRsQlVx8pdDUGv08seZsNCslJcl9URin-MSTIH1ZqiOL6a7sXYVo6QdITfLLRs3gBOLV8IwGRqspAnl5NS5HlrPg0KNZJ0vbnIirA2h_o1Dc_pO7gT9w6iqtxFs1QGPOzRUNPg0CXVJLDDRfyqPLRbqhwM_bQirBfgieO4oAYugAf8p-AzqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcA8gcEEPDUAtIIBwiAYRABGB6ACgHYEwOIFAI&sigh=-_7U5z_R77E&template_id=5000&tpd=AGWhJmsWYnn5TxeEIr1EVrQ_dbUknlYzzmyxveYQnTPPnviqMQ,HTTP/1.1,2011,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,1,92,-1,-1,0,-1,-1,172.217.23.98,,93,value,
99,,2019-10-12T15:43:31.264+03:00,GET,https://tpc.googlesyndication.com/simgad/10782128475360267952?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qlZAxUcJtQkCmunF8kHHKyGjlwnXw,HTTP/1.1,1417,0,,200,OK,HTTP/1.1,0,image/png,,,518,23923,,,0,99,-1,-1,13,-1,-1,216.58.207.65,,113,value,
100,,2019-10-12T15:43:31.303+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CUFHgic6hXeubDMb_3gOSqY-gB-fpw6RX-tXg68cI_d68_K4WEAEg-szjFGD5uvSDnBCgAYuzjMMDyAECqAMByAPJBKoEwwFP0FTkBIWa0UCf1M42_If6K2yqt6PMZTZDvXDqft2clhxJ3x8G6U9nrMtd7u0ylBk4TSElYgOMR08r4micFHQbUW0IrQ4-Is_2TvmoT1XUuKEE2fElDU0gfojtqj1UQNfx1luwr-Mj3LAYNFDfnjGt3ADMdvgdHneuLZhQU7rquScYgVz2LyzP7qyuJ4DMSDpkAzOdjmvx18P-HkCbBKgGAyTuxrz20idz3JA1ZoKRkBJzKKEpye0g_VHUqsNhQaHO9cnABOLn_eyIApIFBAgEGAGSBQQIBRgEkgUECAUYGJIFBQgFGKgBoAYCgAfdzPM8qAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcDELZh0ggHCIBhEAEYHoAKAdgTDA&sigh=ppQhL9GJ-CA&tpd=AGWhJmtGrBDlpLhFPhMzJ_U4pJcPrjD0ZJstp_DJEhIbIHMJ4A,HTTP/1.1,1951,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,1,100,-1,-1,0,-1,-1,172.217.23.98,,101,value,
101,,2019-10-12T15:43:31.416+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmSU5fBBc4.woff2,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15784,,,0,83,186,0,49,209,0,172.217.16.131,,343,,
102,,2019-10-12T15:43:31.416+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15872,,,0,89,187,0,51,209,0,172.217.16.131,,350,,
103,,2019-10-12T15:43:31.416+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS3v5_NC0k9P9kFbqROkK440A.woff2,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,7400,,,0,88,192,0,3,212,0,172.217.16.131,,304,,
104,,2019-10-12T15:43:31.447+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,1476,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,0,86,193,0,0,222,0,172.217.22.34,,309,,
105,,2019-10-12T15:43:31.520+03:00,GET,https://fonts.gstatic.com/s/heebo/v5/NGS6v5_NC0k9P9H0TbFzsQ.woff2,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,font/woff2,,,517,7296,,,0,87,-1,-1,2,-1,-1,172.217.16.131,,90,,
