,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.ssl,timings.dns,timings.send,timings.wait,serverIPAddress,comment,time,request.queryString.name
102,,2019-10-11T14:08:50.913+03:00,GET,https://files.onread.com/776207/thumbs/152x264/dead-until-dark.jpg,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,image/jpeg,,,599,24478,,,-1,14,-1,-1,-1,0,114,104.24.119.116,,129,
103,,2019-10-11T14:08:50.914+03:00,GET,https://files.onread.com/541079/thumbs/152x264/glass-houses-morganville-vampires-1.jpg,HTTP/1.1,498,0,,200,OK,HTTP/1.1,0,image/jpeg,,,619,21806,,,-1,2,-1,-1,-1,0,123,104.24.119.116,,126,
104,,2019-10-11T14:08:50.929+03:00,GET,https://www.onread.com/photo/464039/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,509,23497,,,-1,35,-1,-1,-1,0,114,104.24.118.116,,150,
105,,2019-10-11T14:08:50.931+03:00,GET,https://www.onread.com/photo/477192/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,8843,,,-1,0,-1,-1,-1,0,120,104.24.118.116,,120,
106,,2019-10-11T14:08:50.931+03:00,GET,https://www.onread.com/photo/477187/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,11160,,,-1,0,-1,-1,-1,0,120,104.24.118.116,,121,
107,,2019-10-11T14:08:50.953+03:00,GET,https://www.onread.com/photo/477175/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,7486,,,-1,0,-1,-1,-1,0,115,104.24.118.116,,115,
108,,2019-10-11T14:08:51.064+03:00,GET,https://www.onread.com/photo/477185/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,508,5850,,,-1,0,-1,-1,-1,0,108,104.24.118.116,,109,
109,,2019-10-11T14:08:51.064+03:00,GET,https://www.onread.com/photo/477186/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,509,2275,,,-1,0,-1,-1,-1,0,105,104.24.118.116,,106,
110,,2019-10-11T14:08:51.065+03:00,GET,https://www.onread.com/photo/333147/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,8398,,,-1,0,-1,-1,-1,0,106,104.24.118.116,,107,
111,,2019-10-11T14:08:51.074+03:00,GET,https://www.onread.com/photo/477184/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,14334,,,-1,0,-1,-1,-1,0,103,104.24.118.116,,103,
112,,2019-10-11T14:08:51.083+03:00,GET,https://www.onread.com/photo/477170/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,8007,,,-1,1,-1,-1,-1,0,93,104.24.118.116,,95,
113,,2019-10-11T14:08:51.190+03:00,GET,https://www.onread.com/photo/477183/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,510,6819,,,-1,0,-1,-1,-1,0,105,104.24.118.116,,106,
114,,2019-10-11T14:08:51.192+03:00,GET,https://www.onread.com/photo/477181/social_avatar.jpg,HTTP/1.1,679,0,,200,OK,HTTP/1.1,0,image/jpeg,,,511,14849,,,-1,14,-1,-1,-1,0,104,104.24.118.116,,119,
115,,2019-10-11T14:08:51.193+03:00,GET,https://www.onread.com/img/social/facebook2.png,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,image/png,,,508,755,,,-1,0,-1,-1,-1,0,93,104.24.118.116,,93,
116,,2019-10-11T14:08:51.194+03:00,GET,https://www.onread.com/img/social/twitter.png,HTTP/1.1,671,0,,200,OK,HTTP/1.1,0,image/png,,,508,760,,,-1,0,-1,-1,-1,0,101,104.24.118.116,,102,
117,,2019-10-11T14:08:51.194+03:00,GET,https://www.onread.com/img/slide-main-04.jpg,HTTP/1.1,670,0,,200,OK,HTTP/1.1,0,image/jpeg,,,512,53751,,,-1,12,-1,-1,-1,0,117,104.24.118.116,,130,
118,,2019-10-11T14:08:51.882+03:00,GET,https://files.onread.com/780704/thumbs/152x264/the-storyteller.jpg,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,image/jpeg,,,599,24884,,,-1,15,-1,-1,-1,0,101,104.24.119.116,,117,
119,,2019-10-11T14:08:51.919+03:00,GET,https://ws.sharethis.com/button/buttons.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,application/javascript,,,555,15757,,,2534,41,0,2499,66,0,81,13.225.249.93,,2724,
120,,2019-10-11T14:08:51.944+03:00,GET,https://counter.yadro.ru/hit?t44.6;r;s800*600*24;uhttps%3A//www.onread.com/;0.9864529336252938,HTTP/1.1,445,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=windows-1251,,https://counter.yadro.ru/p.gif,229,322,,,2238,0,0,2215,29,0,155,88.212.196.102,,2424,value
121,,2019-10-11T14:08:52.054+03:00,GET,https://ws.sharethis.com/button/async-buttons.js,HTTP/1.1,363,0,,200,OK,HTTP/1.1,0,application/javascript,,,551,18855,,,-1,24,-1,-1,-1,0,87,13.225.249.93,,112,
122,,2019-10-11T14:08:52.106+03:00,GET,https://counter.yadro.ru/p.gif,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,image/gif,,,278,43,,,-1,0,-1,-1,-1,3,161,88.212.196.102,,165,
123,,2019-10-11T14:08:52.192+03:00,GET,https://ws.sharethis.com/button/css/buttons-secure.css,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/css,,,509,3851,,,-1,2,-1,-1,-1,0,89,13.225.249.93,,92,
124,,2019-10-11T14:08:52.276+03:00,GET,https://ssl.google-analytics.com/ga.js,HTTP/1.1,353,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17168,,,2566,48,0,2536,43,0,100,216.58.206.8,,2760,
125,,2019-10-11T14:08:52.287+03:00,GET,https://ws.sharethis.com/images/2017/facebook_counter.png,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,image/png,,,511,2423,,,-1,0,-1,-1,-1,0,101,13.225.249.93,,101,
126,,2019-10-11T14:08:52.430+03:00,GET,https://ws.sharethis.com/images/2017/twitter_counter.png,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,image/png,,,511,2478,,,-1,1,-1,-1,-1,0,99,13.225.249.93,,100,
127,,2019-10-11T14:08:52.465+03:00,GET,https://ws.sharethis.com/images/2017/pinterest_counter.png,HTTP/1.1,409,0,,200,OK,HTTP/1.1,0,image/png,,,511,2230,,,253,1,0,215,0,0,102,13.225.249.93,,358,
128,,2019-10-11T14:08:52.515+03:00,GET,https://ws.sharethis.com/secure/images/bubble_arrow.png,HTTP/1.1,437,0,,200,OK,HTTP/1.1,0,image/png,,,509,979,,,285,0,0,247,0,1,89,13.225.249.93,,376,
129,,2019-10-11T14:08:52.634+03:00,GET,https://ssl.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=562671885&utmhn=www.onread.com&utmcs=UTF-8&utmsr=800x600&utmvp=779x600&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=OnRead.com%20-%20instant%20free%20e-book%20download.%20Read%20books%20online%20via%20this%20free%20e-book%20library.%20Become%20a%20literary%20critic%20and%20write%20your%20own%20review%20to%20any%20book.&utmhid=103512498&utmr=-&utmp=%2F&utmht=1570792132623&utmac=UA-12428980-1&utmcc=__utma%3D195420018.1037080334.1570792133.1570792133.1570792133.1%3B%2B__utmz%3D195420018.1570792133.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=556589356&utmredir=1&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~,HTTP/1.1,1043,0,,200,OK,HTTP/1.1,0,image/gif,,,466,35,,,-1,0,-1,-1,-1,0,107,216.58.206.8,,108,value
130,,2019-10-11T14:08:53.522+03:00,GET,https://ws.sharethis.com/secure/index.html,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,text/html,,,508,2090,,,-1,1,-1,-1,-1,0,100,13.225.249.93,,103,
131,,2019-10-11T14:08:53.639+03:00,GET,https://ws.sharethis.com/secure/js/st.d6645fa7a5766fdafb96a96a0fec1428.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,application/javascript,,,558,22558,,,-1,30,-1,-1,-1,0,97,13.225.249.93,,128,
132,,2019-10-11T14:08:54.426+03:00,GET,https://c.sharethis.mgr.consensu.org/portal.html,HTTP/1.1,516,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,586,4765,,,2312,4,0,2276,20,2,111,13.225.249.40,,2451,
133,,2019-10-11T14:08:54.668+03:00,GET,https://apis.google.com/js/plusone.js,HTTP/1.1,352,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,1224,17039,,,2422,52,0,2396,36,0,126,216.58.207.46,,2639,
134,,2019-10-11T14:08:54.894+03:00,GET,https://count-server.sharethis.com/v2.0/get_counts?url=https%3A%2F%2Fwww.onread.com%2F&cb=stButtons.processCB&wd=true,HTTP/1.1,432,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,248,715,,,2664,0,0,2623,23,0,230,52.205.225.15,,2918,value
135,,2019-10-11T14:08:56.113+03:00,GET,https://connect.facebook.net/en_US/sdk.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,805,1779,,,3885,2,0,3842,22,0,101,157.240.1.23,,4012,
136,,2019-10-11T14:08:56.156+03:00,GET,https://l.sharethis.com/pview?event=pview&version=buttons.js&lang=en&fpc=be2d6f7-16dba81cdda-1459dc42-1&sessionID=1570792132059.19974&hostname=www.onread.com&location=%2F&product=widget&stid=&fcmp=false&publisher=ce4d76e8-da89-4a31-a7bf-990c41bf4c78&refDomain=&refQuery=&shareHash=sthash.8mFoTM8W&incomingHash=&consentDomain=.consensu.org&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.8mFoTM8W&sharURL=&buttonType=ERROR&destination=ERROR&source=ERROR&title=OnRead.com%20-%20instant%20free%20e-book%20download.%20Read%20books%20online%20via%20this%20free%20e-book%20library.%20Become%20a%20literary%20critic%20and%20write%20your%20own%20review%20to%20any%20book.&ts1570792132059.0=&sop=false,HTTP/1.1,1033,0,,301,Moved Permanently,HTTP/1.1,0,text/html; charset=utf-8,,/sc?cm=ZGwACl2gZt0AAAASExdJAw%3D%3D&uid=true&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.8mFoTM8W&sop=false,835,155,,,1565,0,0,1547,27,0,94,3.120.46.255,,1689,value
137,,2019-10-11T14:08:56.251+03:00,GET,https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=plusone/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0,HTTP/1.1,671,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,540,49966,,,-1,105,-1,-1,-1,0,91,216.58.207.46,,197,
138,,2019-10-11T14:08:56.279+03:00,GET,https://l.sharethis.com/sc?cm=ZGwACl2gZt0AAAASExdJAw%3D%3D&uid=true&url=https%3A%2F%2Fwww.onread.com%2F%23sthash.8mFoTM8W&sop=false,HTTP/1.1,516,0,,200,OK,HTTP/1.1,0,text/plain; charset=utf-8,,,456,51,,,-1,0,-1,-1,-1,0,98,3.120.46.255,,100,value
139,,2019-10-11T14:08:56.403+03:00,GET,https://apis.google.com/se/0/_/+1/fastbutton?usegapi=1&size=medium&count=true&origin=https%3A%2F%2Fwww.onread.com&url=https%3A%2F%2Fwww.onread.com%2F&gsrc=3p&ic=1&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.ysvV9EtEi0w.O%2Fam%3DwQE%2Fd%3D1%2Frs%3DAGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ%2Fm%3D__features__,HTTP/1.1,975,0,,404,Not Found,HTTP/1.1,0,text/html; charset=utf-8,,,685,805,,,142,3,0,116,0,1,113,216.58.207.46,,261,value
140,,2019-10-11T14:08:56.428+03:00,GET,https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=auth/exm=plusone/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_1,HTTP/1.1,680,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,540,34215,,,151,83,0,119,0,0,87,216.58.207.46,,322,
141,,2019-10-11T14:08:56.466+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=cd9ab10336a3027228fd60e58ccae7a6&ua=modern_es6,HTTP/1.1,437,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59079,,,231,99,0,205,0,0,88,157.240.1.23,,420,value
142,,2019-10-11T14:08:57.747+03:00,GET,https://www.google.com/images/branding/googlelogo/1x/googlelogo_color_150x54dp.png,HTTP/1.1,916,0,,200,OK,HTTP/1.1,0,image/png,,,449,3170,,,1187,1,0,1148,0,0,140,216.58.205.228,,1330,
143,,2019-10-11T14:08:59.049+03:00,GET,https://t.sharethis.com/1/d/t.dhj?rnd=1570792136390&cid=c010&dmn=www.onread.com,HTTP/1.1,435,0,,200,OK,HTTP/1.1,0,application/javascript,,,466,957,,,2612,0,0,2587,39,0,108,104.72.177.240,,2761,value
144,,2019-10-11T14:08:59.170+03:00,GET,https://t.sharethis.com/a/t_.htm?ver=0.308.14384&cid=c010,HTTP/1.1,566,0,,200,OK,HTTP/1.1,0,text/html,,,414,1084,,,-1,0,-1,-1,-1,0,97,104.72.177.240,,98,value
145,,2019-10-11T14:08:59.289+03:00,GET,https://t.sharethis.com/0.308.14384/a/IL/t_.js?cid=c010,HTTP/1.1,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,420,6557,,,-1,0,-1,-1,-1,0,101,104.72.177.240,,102,value
146,,2019-10-11T14:09:01.188+03:00,GET,https://ib.adnxs.com/getuid?%2F%2Fsync.sharethis.com%2Fadnxs%3Fuid%3D%24UID,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,image/gif,,,649,43,,,1739,0,0,1704,32,0,117,185.33.223.80,,1889,value
147,,2019-10-11T14:09:01.627+03:00,GET,https://accounts.google.com/o/oauth2/postmessageRelay?parent=https%3A%2F%2Fwww.onread.com&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.ysvV9EtEi0w.O%2Fam%3DwQE%2Fd%3D1%2Frs%3DAGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ%2Fm%3D__features__,HTTP/1.1,902,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,633,362,,,4935,0,0,4908,18,0,92,172.217.22.45,,5047,value
148,,2019-10-11T14:09:03.021+03:00,GET,https://ml314.com/utsync.ashx?eid=50131&et=13&cid=lr&fp=ZGwACl2gZt0AAAASExdJAw%3D%3D&gdpr=0&gdpr_consent=&return=https%3A%2F%2Fidsync.rlcdn.com%2F395886.gif%3Fpartner_uid%3D%5BPersonID%5D,HTTP/1.1,572,0,,200,OK,HTTP/1.1,0,image/gif,,,381,43,,,3570,0,0,3534,33,0,269,52.24.24.130,,3874,value
149,,2019-10-11T14:09:03.022+03:00,GET,https://ml314.com/utsync.ashx?eid=50131&et=13&cid=bk&gdpr=0&gdpr_consent=&return=https%3A%2F%2Ftags.bluekai.com%2Fsite%2F20486%3Flimit%3D0%26id%3D%5BPersonID%5D%26redir%3Dhttps%253A%252F%252Fml314.com%252Fcsync.ashx%253Ffp%253D%2524_BK_UUID%2526person_id%253D%5BPersonID%5D%2526eid%253D50056,HTTP/1.1,676,0,,200,OK,HTTP/1.1,0,image/gif,,,381,43,,,3571,0,0,3538,33,0,268,52.24.24.130,,3874,value
150,,2019-10-11T14:09:03.172+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,531,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1020,12382,,,6446,11,0,6416,36,0,109,31.13.92.14,,6604,value
151,,2019-10-11T14:09:04.852+03:00,GET,https://ps.eyeota.net/pixel?pid=1mpb5m0&t=gif&gdpr=0&gdpr_consent=,HTTP/1.1,451,0,,302,Found,HTTP/1.1,0,,,/pixel/bounce/?pid=1mpb5m0&t=gif&gdpr=0&gdpr_consent=,460,0,,,5405,0,0,5369,35,0,166,18.185.83.216,,5608,value
152,,2019-10-11T14:09:05.051+03:00,GET,https://ps.eyeota.net/pixel/bounce/?pid=1mpb5m0&t=gif&gdpr=0&gdpr_consent=,HTTP/1.1,527,0,,302,Found,HTTP/1.1,0,,,https://sync.sharethis.com/eyeota?uid=2JMCcsI2UTupisUdskCOFfA3nLzVDPI-qsz72lk1HV0Q,688,0,,,-1,0,-1,-1,-1,0,98,18.185.83.216,,99,value
153,,2019-10-11T14:09:06.873+03:00,GET,https://bcp.crwdcntrl.net/5/c=9084/tp=SARE/tpid=ZGwACl2gZt0AAAASExdJAw%3D%3D?https%3A%2F%2Fsync.sharethis.com%2Fint%2Flotame%3Fuid%3D%24%7Bprofile_id%7D,HTTP/1.1,537,0,,302,Found,HTTP/1.1,0,,,https://bcp.crwdcntrl.net/5/ct=y/c=9084/tp=SARE/tpid=ZGwACl2gZt0AAAASExdJAw%3D%3D?https%3A%2F%2Fsync.sharethis.com%2Fint%2Flotame%3Fuid%3D%24%7Bprofile_id%7D,469,0,,,7434,0,0,7406,29,0,274,52.77.15.125,,7739,value
154,,2019-10-11T14:09:07.089+03:00,GET,https://apis.google.com/js/rpc:shindig_random.js?onload=init,HTTP/1.1,785,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,885,4856,,,225,2,0,186,0,0,113,216.58.207.46,,342,value
155,,2019-10-11T14:09:07.162+03:00,GET,https://bcp.crwdcntrl.net/5/ct=y/c=9084/tp=SARE/tpid=ZGwACl2gZt0AAAASExdJAw%3D%3D?https%3A%2F%2Fsync.sharethis.com%2Fint%2Flotame%3Fuid%3D%24%7Bprofile_id%7D,HTTP/1.1,563,0,,302,Found,HTTP/1.1,0,,,https://sync.sharethis.com/int/lotame?uid=a8fe6f1d98180cea049fc225fc0f7c67,1036,0,,,-1,0,-1,-1,-1,0,263,52.77.15.125,,263,value
156,,2019-10-11T14:09:07.393+03:00,GET,https://ssl.gstatic.com/accounts/o/3679174131-postmessagerelay.js,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,4091,,,4319,1,0,4280,33,0,90,172.217.18.163,,4444,
157,,2019-10-11T14:09:07.700+03:00,GET,"https://apis.google.com/_/scs/apps-static/_/js/k=oz.gapi.en_US.ysvV9EtEi0w.O/m=rpc,shindig_random/rt=j/sv=1/d=1/ed=1/am=wQE/rs=AGLTcCMcYZL5zQsWyujyfqZUWUukFuVxmQ/cb=gapi.loaded_0",HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,540,19231,,,195,44,0,163,0,0,100,216.58.207.46,,340,
