,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.ssl,timings.dns,timings.connect,timings.blocked,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
59,,2019-10-12T16:23:17.502+03:00,GET,https://api.bounceexchange.com/bounce/init1.js?tojQ=function&cts=1570886596771&tzo=-180&website_id=2490&resolution=800x600&referrer=&calling_url=https%3A%2F%2Fwww.sporcle.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22fvt%22%3A1570887613%2C%22vid%22%3A1570887408443204%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.sporcle.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A5%2C%22d%22%3A%22d%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1570887408%2C%22sid%22%3A71%2C%22gcr%22%3A67%2C%22m%22%3A0%2C%22did%22%3A%229068585110947825722%22%2C%22lvt%22%3A1570887614%2C%22campaigns%22%3A%7B%22777738%22%3A%7B%22vv%22%3A5%2C%22lvt%22%3A1570887613%7D%2C%22777740%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570887408%7D%2C%22777744%22%3A%7B%22vv%22%3A0%2C%22lvt%22%3A1570887408%7D%2C%22943846%22%3A%7B%22vv%22%3A5%2C%22lvt%22%3A1570887614%7D%7D%7D&vars[interstitial_absent]=true&vars[quiz_completed]=false&vars[sporcle_orange_user]=false&vars[quiz_running]=false&cookie_too_large=false&bp=0&etp=[]&pts=&compliance_flag=,HTTP/1.1,1486,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,698,12010,,,1,202,448,0,482,0,34,35.186.255.8,,720,value,
60,,2019-10-12T16:23:17.528+03:00,GET,https://sc.tynt.com/script/sc/dv3UEm-Yir5lQMacwqm_6l.js,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,793,1215,,,0,99,315,0,339,0,0,104.16.87.26,,440,,
61,,2019-10-12T16:23:17.537+03:00,POST,https://web.hb.ad.cpe.dotomi.com/s2s/header/24,HTTP/1.1,496,1028,,200,OK,HTTP/1.1,0,application/json,,,440,382,,,0,224,640,0,669,0,0,159.127.41.178,,893,,
62,,2019-10-12T16:23:17.537+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,649,318,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,133,,,0,182,508,88,540,0,0,67.202.110.12,,812,,
63,,2019-10-12T16:23:17.602+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fsync.adtelligent.com%2Fcsync%3Ft%3Da%26ep%3D285868%26extuid%3D%24UID,HTTP/1.1,605,0,,200,OK,HTTP/1.1,0,image/gif,,,799,43,,,0,105,-1,-1,-1,-1,0,37.252.173.38,,106,value,
64,,2019-10-12T16:23:17.724+03:00,GET,https://ad-delivery.net/beacon.js,HTTP/1.1,349,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,519,632,,,0,110,290,0,345,0,1,13.224.132.83,,458,,
65,,2019-10-12T16:23:17.729+03:00,GET,https://pixel.quantserve.com/pixel;r=694463546;rf=0;a=p-67AnXw_uTFYyc;url=https%3A%2F%2Fwww.sporcle.com%2F;fpan=0;fpa=P0-180324292-1570886539669;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=800x600x24;enc=n;dst=1;et=1570886596926;tzo=-180;ogl=type.website%2Curl.https%3A%2F%2Fwww%252Esporcle%252Ecom%2Ctitle.Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%2Cdescription.Play%20thousands%20of%20free%20online%20trivia%20quiz%20games%252E%20There%20is%20a%20fun%20quiz%20about%20virtu%2Cimage.https%3A%2F%2Fdnlzsmybcpo0z%252Ecloudfront%252Enet%2Fimages%2Fbig%2Fdefault%252Ejpg%3Fv%3D10104,HTTP/1.1,1017,0,,200,OK,HTTP/1.1,0,image/gif,,,259,35,,,0,105,325,68,352,0,0,91.228.74.138,,527,,
66,,2019-10-12T16:23:17.741+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=74484753514&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.sporcle.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,558,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,596,0,,,0,119,214,0,247,0,0,31.13.92.36,,367,value,
67,,2019-10-12T16:23:17.748+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,592,2652,,,0,93,362,0,413,0,2,143.204.196.102,,510,,
68,,2019-10-12T16:23:17.795+03:00,GET,https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=rbd_dm_dmx,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,693,191,,,0,107,199,46,230,0,0,52.94.216.48,,384,value,
69,,2019-10-12T16:23:17.927+03:00,GET,https://px.adhigh.net/p/cm/152media,HTTP/1.1,604,0,,302,Found,HTTP/1.1,0,,,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=eR3FM3O6XxO.AikABlFtwDBRmA,753,0,,,0,114,281,0,320,0,0,136.243.75.34,,435,,
70,,2019-10-12T16:23:17.932+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,404,,,0,135,238,31,271,0,2,172.217.22.77,,441,,
71,,2019-10-12T16:23:17.936+03:00,GET,https://cdn-sic.33across.com/1/javascripts/sic.js,HTTP/1.1,427,0,,200,OK,HTTP/1.1,0,application/javascript,,,547,128166,,,0,93,267,0,294,0,657,104.16.39.14,,1047,,
72,,2019-10-12T16:23:17.938+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,574,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,275,-1,-1,-1,-1,0,103.231.98.193,,275,,
73,,2019-10-12T16:23:17.958+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1020,12549,,,0,107,395,33,436,0,8,31.13.92.14,,586,value,
74,,2019-10-12T16:23:18.028+03:00,GET,https://ic.tynt.com/b/p?id=dv3UEm-Yir5lQMacwqm_6l&lm=0&ts=1570886597123&dn=TI&iso=0&img=https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104&t=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&cu=https%3A%2F%2Fwww.sporcle.com%2F,HTTP/1.1,727,0,,200,OK,HTTP/1.1,0,image/gif,,,409,35,,,0,185,619,93,650,0,0,208.100.17.182,,929,value,
75,,2019-10-12T16:23:18.043+03:00,GET,https://pixel.advertising.com/ups/58190/occ,HTTP/1.1,470,0,,302,Found,HTTP/1.1,0,,,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UP7357b104-ecf5-11e9-9299-0288b83ad322,428,0,,,0,97,383,25,411,0,0,35.156.24.221,,535,,
76,,2019-10-12T16:23:18.063+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570886597877&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,959,0,,200,OK,HTTP/1.1,0,text/javascript,,,857,61,,,0,186,135,0,163,0,0,212.55.189.217,,350,value,
77,,2019-10-12T16:23:18.066+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570886597891&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,959,0,,200,OK,HTTP/1.1,0,text/javascript,,,857,61,,,0,128,146,0,173,0,0,212.55.189.217,,303,value,
78,,2019-10-12T16:23:18.108+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=8.8&cb=1570886597938&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22video%22%3A%7B%22mimes%22%3A%5B%22video%2Fmp4%22%2C%22application%2Fjavascript%22%5D%2C%22minduration%22%3A3%2C%22maxduration%22%3A150%2C%22protocols%22%3A%5B2%2C3%2C5%2C6%5D%2C%22linearity%22%3A1%2C%22ext%22%3A%7B%22playertype%22%3A1%7D%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D&fn=jsonp,HTTP/1.1,1138,0,,200,OK,HTTP/1.1,0,text/javascript,,,758,48,,,0,130,35,0,76,0,0,212.55.189.217,,208,value,
79,,2019-10-12T16:23:18.126+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570886597941&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,934,0,,200,OK,HTTP/1.1,0,text/javascript,,,758,61,,,0,186,35,0,63,0,0,212.55.189.217,,250,value,
80,,2019-10-12T16:23:18.127+03:00,GET,https://de.tynt.com/deb/v2?id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,560,0,,200,,HTTP/1.1,0,application/javascript,,,451,544,,,0,184,586,61,615,0,0,208.100.17.182,,861,value,
81,,2019-10-12T16:23:18.138+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570886597944&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,934,0,,200,OK,HTTP/1.1,0,text/javascript,,,758,61,,,0,138,39,0,73,0,0,212.55.189.217,,213,value,
82,,2019-10-12T16:23:18.146+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570886597950&s=203905&r=%7B%22id%22%3A1570887643%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A600%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,934,0,,200,OK,HTTP/1.1,0,text/javascript,,,758,61,,,0,149,148,0,189,0,0,212.55.189.217,,340,value,
83,,2019-10-12T16:23:18.208+03:00,GET,https://www.sporcle.com/lib/feed/,HTTP/1.1,1701,0,,200,OK,HTTP/1.1,0,Array,,,406,2578,,,0,102,328,86,361,0,0,13.225.249.98,,552,,
84,,2019-10-12T16:23:18.315+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,1,285,-1,-1,-1,-1,0,103.231.98.193,,287,,
85,,2019-10-12T16:23:18.318+03:00,GET,https://sync.adtelligent.com/csync?redir=https%3A%2F%2Fssp.pub.network%2Fssp-server%2Fcookiesync%3Fuid%3D%5BOUR_USER_COOKIE%5D%26dsp%3D152%26dsp_uid%3D%7Buid%7D,HTTP/1.1,565,0,,302,Found,HTTP/1.1,0,,,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=defb6bbe2319e50f,325,0,,,0,178,593,61,645,0,0,209.205.217.82,,885,value,
86,,2019-10-12T16:23:18.407+03:00,GET,https://events.bouncex.net/track.gif/pageview?pageview:url=https%3A%2F%2Fwww.sporcle.com%2F&pageview:customvariables=%7B%22interstitial_absent%22%3A%22true%22%2C%22quiz_completed%22%3A%22false%22%2C%22sporcle_orange_user%22%3A%22false%22%2C%22quiz_running%22%3A%22false%22%7D&pageview:cookiesize=358&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=72&clienttimestamp=1570886597748&clientapiversion=tag3&device=d&source=web&agent=user,HTTP/1.1,837,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,197,336,0,378,0,0,35.190.62.200,,577,value,
87,,2019-10-12T16:23:18.436+03:00,GET,https://events.bouncex.net/track.gif/eligible?ad_units=4%2C1%2C23%2C24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=73&clienttimestamp=1570886597894&clientapiversion=tag3&device=d,HTTP/1.1,624,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,201,328,0,357,0,0,35.190.62.200,,560,value,
88,,2019-10-12T16:23:18.438+03:00,GET,https://de.tynt.com/deb/v2?m=xch&id=dv3UEm-Yir5lQMacwqm_6l&dn=TI&cc=1&r=,HTTP/1.1,566,0,,200,,HTTP/1.1,0,application/javascript,,,304,4,,,0,176,-1,-1,-1,-1,0,208.100.17.182,,176,value,
89,,2019-10-12T16:23:18.447+03:00,GET,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=eR3FM3O6XxO.AikABlFtwDBRmA,HTTP/1.1,628,0,,200,OK,HTTP/1.1,0,image/gif,,,290,42,,,0,160,340,0,366,0,0,77.245.58.158,,528,value,
90,,2019-10-12T16:23:18.455+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,486,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,0,116,278,0,302,0,67,172.217.22.98,,486,,
91,,2019-10-12T16:23:18.457+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,257,469,0,510,0,0,103.231.98.193,,768,,
92,,2019-10-12T16:23:18.457+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=970x250&request_timestamp=1570886597891&deal_id=NA&price=NA&campaignid=777744&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=74&clienttimestamp=1570886598215&clientapiversion=tag3&device=d,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,198,217,0,238,0,0,35.190.62.200,,437,value,
93,,2019-10-12T16:23:18.475+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3307159881124484&correlator=4269465877066964&output=ldjh&callback=googletag.impl.pubads.callbackProxy1&impl=fifs&adsid=NT&eid=21062414%2C21063202%2C21063638%2C21064369&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191012&iu_parts=15184186%2Csporcle_300_Flex_BTF%2Csporcle_300x250_ATF%2Csporcle_300x250_BTF%2Csporcle_728x90_ATF&enc_prev_ius=%2F0%2F1%2C%2F0%2F2%2C%2F0%2F3%2C%2F0%2F4&prev_iu_szs=300x250%7C300x600%2C300x250%2C300x250%2C728x90&prev_scp=amznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2%7Camznbid%3D2%26amznp%3D2&eri=1&cust_params=user-agent%3DChrome%2520Headless%26PageType%3D14%26ul%3D0&cookie=ID%3D306edd06def0a580%3AT%3D1570887451%3AS%3DALNI_MZH81KSCj1XJpignrSeCIB-OoRsCQ&bc=31&abxe=1&lmt=1570886597&dt=1570886597999&dlt=1570886595398&idt=1252&frm=20&biw=793&bih=579&oid=3&adxs=640%2C640%2C20%2C33&adys=4781%2C983%2C5804%2C5&adks=3395509772%2C1318988201%2C1271645335%2C3241475122&ucis=1%7C2%7C3%7C4&ifi=1&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_sd=1&flash=0&url=https%3A%2F%2Fwww.sporcle.com%2F&dssz=50&icsg=2251799989911344&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=300x266%7C300x4512%7C590x7364%7C728x106&msz=300x250%7C300x250%7C590x250%7C728x90&ga_vid=1353679409.1570886343&ga_sid=1570886598&ga_hid=857214442&fws=0%2C0%2C0%2C0&ohw=0%2C0%2C0%2C0,HTTP/1.1,1867,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,912,30075,,,0,388,237,0,259,0,83,172.217.22.98,,732,value,
94,,2019-10-12T16:23:18.487+03:00,GET,https://ups.analytics.yahoo.com/ups/58190/occ?apid=UP7357b104-ecf5-11e9-9299-0288b83ad322,HTTP/1.1,570,0,,302,Found,HTTP/1.1,0,,,https://sync.adtelligent.com/csync?t=a&ep=285866&extuid=UP7357b104-ecf5-11e9-9299-0288b83ad322,793,0,,,0,116,226,30,253,0,0,35.157.167.170,,400,value,
95,,2019-10-12T16:23:18.537+03:00,GET,https://hbx.media.net/bxl.js?cid=8CUFH1GPH&dn=www.sporcle.com&version=&https=1,HTTP/1.1,776,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,298,6639,,,0,65,181,48,225,0,0,212.55.190.85,,340,value,
96,,2019-10-12T16:23:18.549+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,416,0,,200,OK,HTTP/1.1,0,text/css,,,506,1130,,,0,96,277,0,307,0,0,216.58.208.35,,405,,
97,,2019-10-12T16:23:18.549+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,805,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,0,262,565,0,598,0,0,103.231.98.193,,861,,
98,,2019-10-12T16:23:18.567+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,0,81,244,2,269,0,1,216.58.207.65,,354,,
99,,2019-10-12T16:23:18.567+03:00,GET,https://aax-eu.amazon-adsystem.com/s/v3/pr?exlist=rbd_dm_dmx&fv=1.0&a=cm&cm3ppd=1,HTTP/1.1,660,0,,200,OK,HTTP/1.1,0,text/html;charset=ISO-8859-1,,,363,383,,,0,103,305,0,332,0,0,52.94.216.48,,436,value,
100,,2019-10-12T16:23:18.569+03:00,GET,https://d.pub.network/rfm/cookie/c56f0e4f-7506-4c0f-b364-9368d86802e2,HTTP/1.1,552,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,0,192,388,0,419,0,0,35.188.71.214,,613,,
101,,2019-10-12T16:23:18.578+03:00,GET,https://sb.scorecardresearch.com/beacon.js,HTTP/1.1,422,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,283,902,,,0,113,352,53,377,0,0,104.125.24.244,,544,,
102,,2019-10-12T16:23:18.614+03:00,GET,https://sync.adtelligent.com/csync?t=a&ep=285866&extuid=UP7357b104-ecf5-11e9-9299-0288b83ad322,HTTP/1.1,500,0,,500,Internal Server Error,HTTP/1.1,0,text/plain; charset=utf-8,,,183,132,,,0,170,-1,-1,-1,-1,0,209.205.217.82,,171,value,
103,,2019-10-12T16:23:18.634+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=video&request_timestamp=1570886597938&deal_id=NA&price=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=75&clienttimestamp=1570886598248&clientapiversion=tag3&device=d,HTTP/1.1,762,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,210,-1,-1,-1,-1,0,35.190.62.200,,211,value,
104,,2019-10-12T16:23:18.635+03:00,GET,https://hbx.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CUFH1GPH&prvid=56%2C70%2C77%2C80%2C82%2C97%2C99%2C109%2C111%2C112%2C113%2C139%2C154%2C157%2C159%2C175%2C178%2C10000&https=1,HTTP/1.1,1048,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,292,6466,,,0,61,-1,-1,-1,-1,0,212.55.190.85,,61,value,
105,,2019-10-12T16:23:18.642+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=900x550&request_timestamp=1570886597877&deal_id=NA&price=NA&campaignid=777740&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=76&clienttimestamp=1570886598252&clientapiversion=tag3&device=d,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,208,-1,-1,-1,-1,0,35.190.62.200,,209,value,
106,,2019-10-12T16:23:18.661+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=video&request_timestamp=1570886597934&price=NA&deal_id=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=77&clienttimestamp=1570886598267&clientapiversion=tag3&device=d,HTTP/1.1,761,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,203,-1,-1,-1,-1,0,35.190.62.200,,203,value,
107,,2019-10-12T16:23:18.700+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570886598696&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,0,118,-1,-1,-1,-1,0,104.125.24.244,,118,value,
108,,2019-10-12T16:23:18.740+03:00,GET,https://d.pub.network/classification?siteId=592&pageUrl=https://www.sporcle.com/,HTTP/1.1,563,0,,200,OK,HTTP/1.1,0,application/json,,,301,3,,,0,200,565,0,586,0,0,35.188.71.214,,787,value,
109,,2019-10-12T16:23:18.823+03:00,GET,https://cluster-na.cdnjquery.com/color/jquery.color-2.1.2.min.js?integrity=btjsonpcallback1570886598220&checksum=%7B%22cbc%22%3A0%2C%22st%22%3A2%2C%22au%22%3A%5B%5D%2C%22hau%22%3A%5B%5D%2C%22ref%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22aa%22%3A3%2C%22pgid%22%3A%2273ae0176-ecf3-11e9-b7ff-f31b7113ec27%22%2C%22v%22%3A1%2C%22format%22%3A%22jsonp%22%7D&o=https%3A%2F%2Fwww.sporcle.com%2F&csVersion=1.18.7,HTTP/1.1,725,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,250,92,,,0,177,324,0,381,0,0,3.222.69.96,,559,value,
110,,2019-10-12T16:23:18.824+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14512,,,0,124,-1,-1,-1,-1,13,172.217.22.98,,139,,
111,,2019-10-12T16:23:18.843+03:00,POST,https://ssp.behave.com/ad_page,HTTP/1.1,577,93,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,375,20,,,0,282,736,135,767,0,0,52.8.27.144,,1185,,
112,,2019-10-12T16:23:18.843+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570886597944&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=78&clienttimestamp=1570886598315&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,209,-1,-1,-1,-1,0,35.190.62.200,,210,value,
113,,2019-10-12T16:23:18.843+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570886597941&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=79&clienttimestamp=1570886598324&clientapiversion=tag3&device=d,HTTP/1.1,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,201,-1,-1,-1,-1,0,35.190.62.200,,201,value,
114,,2019-10-12T16:23:18.859+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570886597950&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570887408443204&deviceid=9068585110947825722&pageviewid=6&sequenceid=80&clienttimestamp=1570886598396&clientapiversion=tag3&device=d,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,0,197,-1,-1,-1,-1,0,35.190.62.200,,198,value,
115,,2019-10-12T16:23:18.922+03:00,GET,https://ad-delivery.net/px.gif?ch=1&e=0.4388905239303562,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,image/gif,,,487,43,,,0,103,281,0,310,0,0,13.224.132.83,,414,value,
