,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.blocked,timings.connect,timings.send,timings.wait,timings.dns,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
54,,2019-10-12T14:57:32.307+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CrSlMwsOhXYGHEIXFb-v8g7gJr83At1npr7notgrr4NOh-hcQASD6zOMUYPm69IOcEKAB9_LX2QLIAQKpAhomwl0tH5M-qAMByAMIqgTDAU_Q9D3OIXinWy1pWCqM_lCz9z2HwwhbFp3P1WLYG0FvNjXHStl8jGx3jGxgDWl7vb5IbsQbhcBYa3ehnv5QWeYnyzXJkqMUAsckqChSO5-nRuZsUMJ3I9D6tY6nyY6DRPJmHiOvE429fBXs-cjLHn7qk17uq1Rw5eiyH197MQ-eHkUDNaRURYnHlbhVPB5LZwkZJ-e9KOUUxrmErVcfIu2PKa_dvx7-qlYrgpaoZhKhFMDQAQqqsqnGiK_WU6C1L4e5f8AE5ai8tKACkgUECAQYAZIFBAgFGASgBgKAB_GMqKYBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcEEKDBAtIIBwiAYRABGB6ACgHYEw0&sigh=3F-9VPVi9J8&tpd=AGWhJmueGGHxZ-E0PvTC62j8TpDtwMXASRIXTm8OIwHj0axK4A,HTTP/1.1,2030,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,0,98,-1,-1,172.217.18.162,,100,value,
55,,2019-10-12T14:57:32.455+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaS3pCXjXvPteNps114OoantBDHMhtafq92bNPzIzOA0M3HjAcHn94KsjTwLTf_IZEFt5SmNW7-DAJ_iYGTCmgRQPt_TxA,HTTP/1.1,1412,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,-1,-1,0,89,-1,-1,172.217.18.4,,90,value,
56,,2019-10-12T14:57:32.456+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=C0RoswsOhXb-GE87vbuamjIgK363LlFiDr7iZhAqWgs2FiBYQASD6zOMUYPm69IOcEKAB1O7_-gLIAQmpAnQnz3Siaqg-qAMByAMKqgTJAU_QZewKnr9rEZc0Y2zQxIPop9QU7rGmyJp2EAd0oxVa68gEE8t_lcdvvfHYoL2ThyNSvsHi1NmEROs9It5d5vsXSXF7V9GedWhqWfONwUZQivKpbYTCUKsNIZQAj_D-2kik27kar2UJrpz_NvouFy_TGPCVqNbQRFRDnzx4rFbuLz1ZDu2LKK4dmdW-OcqLzHfHoIh5VL71U9RmaFLe5-4xBNfa4eL4T5NMhc-2xd_HYFc_U9Bb1n7DEUorIe-ejHITygVGrD6TycAEzd-Lup0CkgUECAQYAZIFBAgFGASgBi6AB5GagIUBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcA8gcEEK34A9IIBwiAYRABGB6ACgHYEwyIFAE&sigh=vnsbkd_Yx68&template_id=484&tpd=AGWhJmvy6T7-F8I6zm-5mVrLgDNcUVeVbScvXfstuvadPdlXqg,HTTP/1.1,2049,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,0,105,-1,-1,172.217.18.162,,106,value,
57,,2019-10-12T14:57:32.502+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,417,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29055,,,28,-1,-1,0,94,-1,-1,216.58.207.66,,123,value,
58,,2019-10-12T14:57:32.504+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-9681251452496384&output=html&h=90&slotname=3272316759&adk=3428921553&adf=2751417943&w=728&guci=2.2.0.0.2.2.0.0&format=728x90&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&ea=0&flash=0&wgl=1&adsid=NT&dt=1570881452063&bpp=17&bdt=530&fdt=409&idt=409&shv=r20191003&cbv=r20190131&saldr=aa&correlator=177121755431&frm=24&ife=1&pv=2&ga_vid=1597410842.1570881396&ga_sid=1570881452&ga_hid=1918157837&ga_fc=0&iag=3&icsg=166&nhd=1&dssz=6&mdo=0&mso=512&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=-12245933&bih=-12245933&isw=0&ish=0&ifk=1423944195&scr_x=-12245933&scr_y=-12245933&eid=20199336%2C229739146%2C229739148%2C368226301%2C368226306%2C368226311&oid=3&pvsid=4013572165728001&pem=642&rx=0&eae=2&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C0%2C0&vis=1&rsz=%7C%7CE%7C&abl=CS&pfx=0&fu=16&bc=23&ifi=1&uci=1.2rc7wz6r9shn&dtd=419,HTTP/1.1,1541,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,749,199,,,0,-1,-1,0,323,-1,-1,172.217.18.162,,324,value,
59,,2019-10-12T14:57:32.517+03:00,GET,https://load.sumo.com/6.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,2520,,,43,0,254,0,107,0,221,89.187.169.79,,405,,
60,,2019-10-12T14:57:32.525+03:00,GET,https://load.sumo.com/68.b673d503a425732f6368.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,631,,,40,0,260,0,106,0,229,89.187.169.79,,408,,
61,,2019-10-12T14:57:32.640+03:00,GET,https://tpc.googlesyndication.com/simgad/12044003677739586764?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qkiNi8lFdGtBQFbRUapr-qo5keU3Q,HTTP/1.1,1446,0,,200,OK,HTTP/1.1,0,image/png,,,518,38463,,,56,-1,-1,0,100,-1,-1,216.58.207.65,,158,value,
62,,2019-10-12T14:57:32.642+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CMlIKwsOhXerkEMLHb5WrvqgM5-nDpFfC1-Drxwi_4R4QASD6zOMUYPm69IOcEKABi7OMwwPIAQKoAwHIAwiqBMQBT9Be9gZeSUkhjrkwk9IF0Yi9CqYRESr8mYJzbjZNjcRIupEmkRzZgL6R_UFfwamY0bZUNEhyn0VNbtVLJmuhKw7l4bfH1FhuTK5n8qtCaxvKhyU5Eue4U7-inOFswiH9KKDMViHzezDvGTLqI4yAOiAdEfHq8_QkJC0b6ooWiiuYlpypG7z04zquLD6CeOWZeXY3Z276W7zAlz7A5SXvLOFz7OsHrTrwoiu3t4BHJLmbfy-nkCQxO3vIH6Zu91-c3XLqTMAE4uf97IgCkgUECAQYAZIFBAgFGASSBQQIBRgYkgUFCAUYqAGgBgKAB93M8zyoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ0t0F0ggHCIBhEAEYHoAKAdgTDA&sigh=WNH3TW9kQps&tpd=AGWhJmtoVyvaCIV0otcXRpXAyD8Sd5BmRoXRHMrIO3sLZZ2nhQ,HTTP/1.1,2012,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,0,-1,-1,0,107,-1,-1,172.217.18.162,,108,value,
63,,2019-10-12T14:57:32.655+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSPkLp6wkl09UDKWeztJuhgjEJ4G4aVLKDQjM-NkY1aCDnVtlINkE6sVoCGi6gqp7XjQ56kkyCtMRALiEqBfxHaBVxHkw,HTTP/1.1,1400,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,0,-1,-1,0,91,-1,-1,172.217.18.4,,92,value,
64,,2019-10-12T14:57:32.663+03:00,GET,https://ws.sharethis.com/secure5x/index.html,HTTP/1.1,566,0,,200,OK,HTTP/1.1,0,text/html,,,508,4081,,,1,-1,-1,0,84,-1,-1,143.204.192.12,,86,,
65,,2019-10-12T14:57:32.666+03:00,GET,https://fonts.googleapis.com/css?family=Roboto%3A300%2C400%2C700,HTTP/1.1,1310,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,590,,,0,0,211,0,102,0,183,216.58.207.42,,315,value,
66,,2019-10-12T14:57:32.850+03:00,GET,https://load.sumo.com/0.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,2481,,,2,-1,-1,0,120,-1,-1,89.187.169.79,,124,,
67,,2019-10-12T14:57:32.850+03:00,GET,https://load.sumo.com/1.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1060,,,45,-1,-1,0,116,-1,-1,89.187.169.79,,162,,
68,,2019-10-12T14:57:32.976+03:00,GET,https://load.sumo.com/2.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1218,,,49,-1,-1,0,115,-1,-1,89.187.169.79,,165,,
69,,2019-10-12T14:57:33.015+03:00,GET,https://load.sumo.com/3.b673d503a425732f6368.js,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,text/javascript,,,886,1608,,,44,-1,-1,0,109,-1,-1,89.187.169.79,,154,,
70,,2019-10-12T14:57:33.125+03:00,POST,https://api.monotote.com/v1/t/visit?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&language=&referrer=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&user-id=7ec5de23-16db-829c-b9d9-42fe449b2c6c,HTTP/1.1,642,0,,200,OK,HTTP/1.1,0,image/jpg,,,527,695,,,0,0,221,0,157,0,191,37.139.15.252,,379,value,
71,,2019-10-12T14:57:33.237+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmWUlfBBc4.woff2,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15816,,,31,0,324,0,92,27,303,172.217.16.131,,476,,
72,,2019-10-12T14:57:33.241+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmSU5fBBc4.woff2,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15784,,,38,0,329,0,89,27,298,172.217.16.131,,485,,
73,,2019-10-12T14:57:33.321+03:00,GET,https://api5.monotote.com/v1/plugin/themes/default,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,application/json,,,688,1067,,,0,0,224,0,113,0,194,188.166.110.31,,338,,
74,,2019-10-12T14:57:33.385+03:00,GET,http://graph.facebook.com/?id=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=jQuery1102090758683012091_1570881449219&_=1570881449220,HTTP/1.1,442,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,635,98,,,0,0,29,0,168,0,-1,31.13.92.10,,198,value,
75,,2019-10-12T14:57:33.386+03:00,GET,http://api.facebook.com/method/links.getStats?urls=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&format=json&callback=jQuery1102090758683012091_1570881449221&_=1570881449222,HTTP/1.1,473,0,,200,OK,HTTP/1.1,0,text/javascript;charset=utf-8,,,569,261,,,0,0,35,4,163,0,-1,31.13.92.10,,204,value,
76,,2019-10-12T14:57:34.104+03:00,GET,https://www.linkedin.com/countserv/count/share?format=jsonp&url=http%3A%2F%2Fwww.shutupandtakemymoney.com%2F&callback=linkedinjsonpcallbackuwwtqg&_=1570881449223,HTTP/1.1,737,0,,404,Not Found,HTTP/1.1,0,text/html,,,1734,-1,,,0,0,726,0,261,0,693,108.174.11.33,,989,value,
77,,2019-10-12T14:57:34.276+03:00,POST,https://api4.monotote.com/v1/plugin/search?api-key=2y10b1g3qectrvfluj4rtkhitoeojubg9iyr4mh9mainmnwknfeanf4e&user-id=7ec5de23-16db-829c-b9d9-42fe449b2c6c,HTTP/1.1,614,1496,,0,,unknown,0,,,,-1,-1,,,0,0,164,0,0,0,132,37.139.15.252,,165,value,No response received
