,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
59,,2019-10-12T15:04:45.729+03:00,GET,https://match.rundsp.com/match.gif?id=2TRtYMv4zt223zKK9EMtUys0wsm-eFguSlVw5-T7g0Hs&partner=eyeota&market=il&RED=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D652b2cv%26uid%3D%3CRunAds%20ID%3E%26dc_rc%3D3%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,982,0,,302,Found,HTTP/1.1,0,image/gif,,https://ps.eyeota.net/match?bid=652b2cv&uid=e03ade5cc254419eb7ae5813&dc_rc=3&dc_mr=5&dc_orig=r8j3b20&,569,0,,,358,0,0,0,0,187,329,35.171.202.176,,546,value,
60,,2019-10-12T15:04:45.916+03:00,GET,https://ps.eyeota.net/match?bid=652b2cv&uid=e03ade5cc254419eb7ae5813&dc_rc=3&dc_mr=5&dc_orig=r8j3b20&,HTTP/1.1,867,0,,302,Found,HTTP/1.1,0,,,https://eyeota-sync.dotomi.com/match/bounce/current?networkId=41703&version=1&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,332,0,,,-1,-1,0,-1,0,107,-1,18.185.83.216,,108,value,
61,,2019-10-12T15:04:46.536+03:00,GET,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-91290-1&cid=1481342003.1570881786&jid=320953911&_v=j79&z=50468196,HTTP/1.1,484,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-91290-1&cid=1481342003.1570881786&jid=320953911&_v=j79&z=50468196&slf_rd=1&random=2848679406,737,0,,,-1,-1,0,-1,0,120,-1,172.217.18.4,,121,value,
62,,2019-10-12T15:04:30.433+03:00,CONNECT,https://pippio.com,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,16351,0,0,2,0,0,-1,107.178.254.65,,16353,,Unable to connect to host
63,,2019-10-12T15:04:46.909+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js?v=1570654158441,HTTP/1.1,476,0,,301,Moved Permanently,HTTP/1.1,0,text/html; charset=UTF-8,,https://securepubads.g.doubleclick.net/tag/js/gpt.js,482,249,,,186,0,0,35,0,99,159,216.58.207.34,,322,value,
64,,2019-10-12T15:04:46.919+03:00,GET,https://trc.taboola.com/sg/retargetly/1/cm,HTTP/1.1,797,0,,302,Found,HTTP/1.1,0,,,https://app.retargetly.com/sync?pid=39&sid=d6416a7c-3dd7-4a1a-9c60-8012649b1ef7-tuct49b4ab8,538,0,,,232,0,0,27,0,99,195,151.101.18.2,,359,,
65,,2019-10-12T15:04:47.009+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14512,,,-1,-1,53,-1,0,102,-1,216.58.207.34,,156,,
66,,2019-10-12T15:04:47.166+03:00,GET,https://tc.dataxpand.com/tc/5d5d7bb.js,HTTP/1.1,354,0,,200,OK,HTTP/1.1,0,text/javascript,,,520,4449,,,390,0,3,87,0,89,359,143.204.192.80,,572,,
67,,2019-10-12T15:04:47.192+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,-1,113,-1,0,93,-1,216.58.207.34,,207,,
68,,2019-10-12T15:04:47.273+03:00,GET,https://tags.crwdcntrl.net/c/6746/cc_af.js,HTTP/1.1,668,0,,200,OK,HTTP/1.1,0,application/javascript,,,348,11436,,,-1,-1,4,-1,0,112,-1,93.184.220.113,,117,,
69,,2019-10-12T15:04:47.419+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,387,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,226,0,0,0,0,118,199,172.217.22.34,,345,value,
70,,2019-10-12T15:04:47.429+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,241,0,0,0,0,97,212,172.217.21.194,,340,value,
71,,2019-10-12T15:04:47.549+03:00,GET,https://ced.sascdn.com/tag/3343/smart.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,241,10130,,,240,0,0,22,0,436,195,23.213.209.9,,701,,
72,,2019-10-12T15:04:47.569+03:00,POST,https://www.taringa.net/apiv7/track/story/impression,HTTP/1.1,919,40,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,634,2,,,-1,-1,0,-1,0,215,-1,104.16.249.39,,216,,
73,,2019-10-12T15:04:47.630+03:00,GET,"https://pixel-c2s.sitescout.com/dmp/set?provider=13&audiences=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,979,0,,204,No Content,HTTP/1.1,0,,,,403,0,,,356,0,0,0,0,93,323,66.155.71.149,,450,value,
74,,2019-10-12T15:04:47.660+03:00,GET,https://di.rlcdn.com/475939.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1444,0,,200,OK,HTTP/1.1,0,image/gif,,,554,42,,,354,0,0,34,0,185,312,35.190.72.21,,575,value,
75,,2019-10-12T15:04:47.667+03:00,GET,https://di.rlcdn.com/474669.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1444,0,,200,OK,HTTP/1.1,0,image/gif,,,554,42,,,357,0,0,35,0,200,315,35.190.72.21,,594,value,
76,,2019-10-12T15:04:47.687+03:00,GET,https://app.retargetly.com/sync?pid=39&sid=d6416a7c-3dd7-4a1a-9c60-8012649b1ef7-tuct49b4ab8,HTTP/1.1,1374,0,,200,OK,HTTP/1.1,0,image/png,,,1057,68,,,580,0,0,81,0,177,538,69.164.211.105,,841,value,
77,,2019-10-12T15:04:47.840+03:00,GET,https://eyeota-sync.dotomi.com/match/bounce/current?networkId=41703&version=1&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,HTTP/1.1,931,0,,302,Found,HTTP/1.1,0,,,/match/bounce/current?DotomiTest=44a775f414c22146&networkId=41703&version=1&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,630,0,,,1779,0,0,26,0,95,1750,63.215.202.137,,1901,value,
78,,2019-10-12T15:04:48.116+03:00,GET,https://eyeota-sync.dotomi.com/match/bounce/current?DotomiTest=44a775f414c22146&networkId=41703&version=1&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,HTTP/1.1,996,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?bid=r8d1b20&dc_rc=4&dc_mr=5&dc_orig=r8j3b20&&uid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&expiration=1570969334&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI,461,0,,,178,0,0,0,0,96,141,63.215.202.137,,275,value,
79,,2019-10-12T15:04:48.320+03:00,GET,https://prg.smartadserver.com/ac?nwid=3343&siteid=285178&pgid=1094673&fmtid=79568&async=1&visit=m&tmstp=328477844&tag=sas_79568&sh=600&sw=800&pgDomain=https%3A%2F%2Fwww.taringa.net%2F&noadcbk=sas.noad,HTTP/1.1,943,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,1353,140,,,321,0,0,0,0,137,290,185.86.139.29,,460,value,
80,,2019-10-12T15:04:48.389+03:00,GET,https://cm.smadex.com/pixel?sm_did=lotame,HTTP/1.1,467,0,,204,No Content,HTTP/1.1,0,,,,216,0,,,562,0,0,31,0,178,540,34.224.245.106,,772,value,
81,,2019-10-12T15:04:48.427+03:00,GET,https://ps.eyeota.net/match?bid=r8d1b20&dc_rc=4&dc_mr=5&dc_orig=r8j3b20&&uid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI&expiration=1570969334&nuid=2LgmVrJ9kUoQfmoSqNb-FmLfgUzCi_Ip9aV6uubfdiYI,HTTP/1.1,959,0,,302,Found,HTTP/1.1,0,,,https://match.adsrvr.org/track/cmf/generic?ttd_pid=eyeota&ttd_tpi=1,201,0,,,217,0,0,0,0,92,180,18.185.83.216,,310,value,
82,,2019-10-12T15:04:49.030+03:00,GET,"https://tag.crsspxl.com/s1.js?d=2134&cb=1570881887265&dx=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,1223,0,,200,,HTTP/1.1,0,text/javascript,,,791,949,,,9064,0,0,0,0,177,9028,23.23.132.206,,9243,value,
83,,2019-10-12T15:04:49.079+03:00,GET,https://match.adsrvr.org/track/cmf/generic?ttd_pid=eyeota&ttd_tpi=1,HTTP/1.1,881,0,,302,Found,HTTP/1.1,0,text/html,,https://ps.eyeota.net/match?uid=39c08e97-fdbc-4c4b-8aea-8252e8099938&bid=1e2n4ou,703,191,,,550,0,0,0,0,250,525,13.229.188.209,,802,value,
84,,2019-10-12T15:04:49.104+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-91290-1&cid=1481342003.1570881786&jid=320953911&_v=j79&z=50468196&slf_rd=1&random=2848679406,HTTP/1.1,513,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,2291,0,0,32,0,106,2250,216.58.206.3,,2431,value,
85,,2019-10-12T15:04:49.343+03:00,GET,https://ps.eyeota.net/match?uid=39c08e97-fdbc-4c4b-8aea-8252e8099938&bid=1e2n4ou,HTTP/1.1,846,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,-1,-1,0,-1,1,106,-1,18.185.83.216,,108,value,
86,,2019-10-12T15:04:49.428+03:00,GET,https://quantcast.mgr.consensu.org/cmp.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,537,44073,,,331,0,71,25,0,82,302,143.204.192.67,,512,,
87,,2019-10-12T15:04:50.030+03:00,GET,https://static.quantcast.mgr.consensu.org/v25/cmp-3pc-check.html,HTTP/1.1,571,0,,200,OK,HTTP/1.1,0,text/html,,,500,583,,,326,0,2,98,0,96,292,13.224.132.78,,525,,
