,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.ssl,timings.send,timings.wait,serverIPAddress,comment,time,response._error
176,,2019-10-12T14:40:31.789+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,,472,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,-1,-1,10,-1,-1,0,90,216.58.207.34,,101,
177,,2019-10-12T14:40:31.815+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaSpfr941KYIZhFYD09Arpfad1z_Z29AfulpxdgXUZyYktid-KsKdcEbd6gTRxGSZ3QsBRhNQUFLGSwpoCDmtRwoUUqLhQ,HTTP/1.1,value,686,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,5679,0,0,19,5648,0,104,172.217.18.4,,5803,
178,,2019-10-12T14:40:31.862+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,value,454,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,236,0,1,0,209,0,89,172.217.16.129,,328,
179,,2019-10-12T14:40:31.891+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,429,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,843,19,,,-1,-1,0,-1,-1,0,126,37.252.173.38,,127,
180,,2019-10-12T14:40:31.926+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=2&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=4d2567ff-db6a-4541-ac74-7c7405923bc3&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.44479052118902995,HTTP/1.1,value,1200,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,386,0,0,0,356,0,105,69.173.144.141,,493,
181,,2019-10-12T14:40:31.934+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,-1,-1,0,109,172.217.18.4,,109,
182,,2019-10-12T14:40:32.112+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570880431044&cd[freestar]=deb03e54-570e-4ad5-bdd3-60a968dc8418&cd[client]=416&cd[site]=592&cd[page]=8edd239fc82f38fce8c97fc22b3444ef&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570880341411.1628475636&it=1570880427342&coo=false&exp=w1&rqm=GET,HTTP/1.1,value,770,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,291,0,0,0,271,0,104,31.13.92.36,,397,
183,,2019-10-12T14:40:32.139+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=Microdata&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570880431552&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22meta%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%7D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22og%3Atitle%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22og%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%7B%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%2C%22%40type%22%3A%22Organization%22%2C%22url%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22logo%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fimages%2Flogo.png%22%2C%22potentialAction%22%3A%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fsearch%2F%3Fs%3D%7Bsearch_term_string%7D%22%2C%22query-input%22%3A%22required%20name%3Dsearch_term_string%22%7D%2C%22sameAs%22%3A%5B%22https%3A%2F%2Fwww.facebook.com%2FSporcle%22%2C%22https%3A%2F%2Fwww.twitter.com%2Fsporcle%22%2C%22https%3A%2F%2Fwww.youtube.com%2Fc%2Fsporcle%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bsporcle%2F%22%5D%7D%5D&sw=800&sh=600&v=2.9.5&r=stable&ec=2&o=158&fbp=fb.1.1570880341411.1628475636&it=1570880427342&coo=false&es=automatic&exp=w1&rqm=GET,HTTP/1.1,value,2313,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,197,0,0,0,150,0,102,31.13.92.36,,301,
184,,2019-10-12T14:40:32.239+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,306,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,133,,,510,0,0,28,492,0,199,67.202.110.13,,738,
185,,2019-10-12T14:40:32.370+03:00,POST,https://hbopenbid.pubmatic.com/translator?source=prebid-client,HTTP/1.1,value,829,664,,204,No Content,HTTP/1.1,0,,,,212,0,,,634,0,0,0,608,0,255,103.231.98.193,,891,
186,,2019-10-12T14:40:32.416+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570880431992&s=203905&r=%7B%22id%22%3A1570881477%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,390,0,0,0,359,0,141,212.55.189.217,,532,
187,,2019-10-12T14:40:32.445+03:00,POST,https://qcx.quantserve.com:8443/qchb,HTTP/1.1,,469,308,,200,OK,HTTP/1.1,0,application/json,,,234,89,,,451,0,0,84,419,0,114,91.228.72.8,,650,
188,,2019-10-12T14:40:32.458+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570880432037&s=203905&r=%7B%22id%22%3A1570881478%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Dagilityzone%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,958,0,,200,OK,HTTP/1.1,0,text/javascript,,,856,61,,,352,0,0,0,331,0,167,212.55.189.217,,520,
189,,2019-10-12T14:40:32.530+03:00,GET,https://accounts.google.com/o/oauth2/iframe,HTTP/1.1,,701,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,658,402,,,616,0,0,24,586,0,115,172.217.22.77,,757,
190,,2019-10-12T14:40:32.545+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,760,0,,200,OK,HTTP/1.1,0,text/html,,,546,68,,,349,0,3,0,310,0,321,34.95.124.132,,675,
191,,2019-10-12T14:40:32.545+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=23edebbc1221a2&ju=https%3A//www.sporcle.com/&jr=&nl=207%252C419%252C754%252C237%252C198&ul=266%252C583%252C1208%252C273%252C333&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,949,0,,200,OK,HTTP/1.1,0,application/json,,,571,452,,,766,0,3,0,737,0,105,34.95.120.147,,875,
192,,2019-10-12T14:40:32.561+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=8.8&cb=1570880432045&s=203905&r=%7B%22id%22%3A1570881478%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22video%22%3A%7B%22mimes%22%3A%5B%22video%2Fmp4%22%2C%22application%2Fjavascript%22%5D%2C%22minduration%22%3A3%2C%22maxduration%22%3A150%2C%22protocols%22%3A%5B2%2C3%2C5%2C6%5D%2C%22linearity%22%3A1%2C%22ext%22%3A%7B%22playertype%22%3A1%7D%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D&fn=jsonp,HTTP/1.1,value,1137,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,48,,,-1,-1,0,-1,-1,0,125,212.55.189.217,,126,
193,,2019-10-12T14:40:32.605+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570880432051&s=203905&r=%7B%22id%22%3A1570881478%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A900%2C%22h%22%3A550%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,66,0,0,0,41,0,134,212.55.189.217,,202,
194,,2019-10-12T14:40:32.629+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570880432051&s=203905&r=%7B%22id%22%3A1570881478%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A970%2C%22h%22%3A250%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,-1,-1,0,-1,-1,0,272,212.55.189.217,,273,
195,,2019-10-12T14:40:32.629+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,890,574,,204,No Content,HTTP/1.1,0,,,,212,0,,,-1,-1,0,-1,-1,0,251,103.231.98.193,,252,
196,,2019-10-12T14:40:32.698+03:00,GET,https://as-sec.casalemedia.com/cygnus?v=7&cb=1570880432054&s=203905&r=%7B%22id%22%3A1570881478%2C%22imp%22%3A%5B%7B%22id%22%3A1%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A600%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%3Fdeployment%3Doverlay%26device%3Ddesktop%22%2C%22ref%22%3A%22%22%2C%22mobile%22%3A0%7D%2C%22source%22%3A%7B%22pchain%22%3A%22869cff86d1c453c1%3A2490%22%7D%7D,HTTP/1.1,value,933,0,,200,OK,HTTP/1.1,0,text/javascript,,,757,61,,,-1,-1,0,-1,-1,0,148,212.55.189.217,,149,
197,,2019-10-12T14:40:32.705+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,890,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,466,0,0,0,435,0,252,103.231.98.193,,719,
198,,2019-10-12T14:40:32.797+03:00,GET,https://www.sporcle.com/adn/yak.php?sz=D&cb=4918170994,HTTP/1.1,value,1778,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,731,326,,,352,0,0,0,319,0,205,13.224.132.7,,559,
199,,2019-10-12T14:40:32.893+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,890,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,-1,-1,0,-1,-1,0,261,103.231.98.193,,261,
200,,2019-10-12T14:40:32.915+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=776697478737855&correlator=2412710672802443&output=ldjh&impl=fifs&adsid=NT&eid=21064212%2C21064688&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A67108864%2C2%3A67108864%2C8%3A67108864&sc=1&sfv=1-0-35&ecs=20191012&iu_parts=15184186%2Csporcle_728x90_ATF&enc_prev_ius=%2F0%2F1&prev_iu_szs=728x90&rcs=1&prevtoss=12&prev_scp=amznbid%3D2%26amznp%3D2&eri=1&cust_params=user-agent%3DChrome%2520Headless%26PageType%3D14%26ul%3D0&cookie=ID%3D865c5e245757f018%3AT%3D1570881352%3AS%3DALNI_MbdlapCuo4aWbtRuZ9xtqbjoO5r_Q&bc=31&abxe=1&lmt=1570880432&dt=1570880432657&dlt=1570880413703&idt=955&frm=20&biw=793&bih=579&oid=3&adxs=33&adys=5&adks=3241475122&ucis=9&ifi=6&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.sporcle.com%2F&dssz=64&icsg=180476772144&mso=32&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=728x106&msz=728x90&psts=CigI9biu-BHoAZDz6YCDBIICDfrd4Qby3uEG-eut_lDRArlCHRDCqRie&ga_vid=1764772103.1570880217&ga_sid=1570880417&ga_hid=1333820217&fws=0&ohw=0,HTTP/1.1,value,1480,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,836,10548,,,216,0,24,0,198,0,304,216.58.207.34,,546,
201,,2019-10-12T14:40:32.950+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,904,0,0,0,868,0,96,172.217.23.130,,1002,
202,,2019-10-12T14:40:32.961+03:00,POST,https://hbopenbid.pubmatic.com/translator?,HTTP/1.1,,890,485,,204,No Content,HTTP/1.1,0,,,,212,0,,,-1,-1,0,-1,-1,0,265,103.231.98.193,,265,
203,,2019-10-12T14:40:32.983+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,,431,682,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,150,,,1200,0,0,91,1182,0,195,67.202.110.13,,1486,
204,,2019-10-12T14:40:32.984+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=70596&nid=3632&put=xrq3aFqwDR-OY163wr-hXQ&expires=365,HTTP/1.1,value,1188,0,,200,OK,HTTP/1.1,0,image/gif,,,1319,42,,,1210,0,0,0,1181,0,214,69.173.144.165,,1425,
205,,2019-10-12T14:40:32.985+03:00,GET,https://cdn.districtm.io/ids/?sellerid=10002&r=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fex%3Ddmx.com%26id%3D%7BUID%7D,HTTP/1.1,value,924,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,1249,0,0,0,1214,5,166,104.16.68.69,,1421,
206,,2019-10-12T14:40:33.024+03:00,GET,https://qcx.quantserve.com:8443/qchb_notify?type=timeout,HTTP/1.1,value,428,0,,204,No Content,HTTP/1.1,0,,,,29,0,,,326,0,0,0,297,0,112,91.228.72.8,,439,
207,,2019-10-12T14:40:33.031+03:00,GET,https://www.sporcle.com/lib/feed/,HTTP/1.1,,1670,0,,200,OK,HTTP/1.1,0,Array,,,405,2578,,,-1,-1,0,-1,-1,0,95,13.224.132.7,,96,
208,,2019-10-12T14:40:33.032+03:00,GET,https://ssl.gstatic.com/accounts/o/749446591-idpiframe_css_ltr.css,HTTP/1.1,,416,0,,200,OK,HTTP/1.1,0,text/css,,,506,1130,,,245,0,0,0,216,0,86,172.217.18.163,,333,
209,,2019-10-12T14:40:33.073+03:00,GET,https://ssl.gstatic.com/accounts/o/2198989661-v2-idpiframe.js,HTTP/1.1,,396,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,25357,,,230,0,64,0,206,0,86,172.217.18.163,,381,
210,,2019-10-12T14:40:33.104+03:00,GET,https://sync.tidaltv.com/genericusersync.ashx?dpid=1162,HTTP/1.1,value,546,0,,302,Found,HTTP/1.1,0,,,https://tags.bluekai.com/site/5379?id=ab0b857f-9502-4551-876d-63e20ed8e17a&redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1163,595,0,,,1273,0,0,0,1239,0,107,52.51.129.53,,1381,
211,,2019-10-12T14:40:33.151+03:00,GET,https://www.sporcle.com/adn/yaktrack.php?au=tfnc&sz=D&cb=4918170994,HTTP/1.1,value,1665,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,545,0,,,-1,-1,0,-1,-1,0,194,13.224.132.7,,195,
212,,2019-10-12T14:40:33.245+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,592,2652,,,1255,0,2,0,1226,0,97,143.204.196.102,,1356,
213,,2019-10-12T14:40:33.323+03:00,GET,https://events.bouncex.net/track.gif/eligible?ad_units=4%2C1%2C23%2C24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=41&clienttimestamp=1570880432039&clientapiversion=tag3&device=d,HTTP/1.1,value,624,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,372,0,0,0,343,0,206,35.190.62.200,,579,
214,,2019-10-12T14:40:33.323+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=900x550&request_timestamp=1570880431992&deal_id=NA&price=NA&campaignid=777740&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=42&clienttimestamp=1570880432569&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,364,0,0,0,327,0,197,35.190.62.200,,562,
215,,2019-10-12T14:40:33.394+03:00,GET,https://events.bouncex.net/track.gif/pageview?pageview:url=https%3A%2F%2Fwww.sporcle.com%2F&pageview:customvariables=%7B%22interstitial_absent%22%3A%22true%22%2C%22quiz_completed%22%3A%22false%22%2C%22sporcle_orange_user%22%3A%22false%22%2C%22quiz_running%22%3A%22false%22%7D&pageview:cookiesize=358&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=40&clienttimestamp=1570880431863&clientapiversion=tag3&device=d&source=web&agent=user,HTTP/1.1,value,837,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,405,0,0,0,349,0,211,35.190.62.200,,618,
216,,2019-10-12T14:40:33.399+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&request_number=1&deployment=endcap&requested_ad_units=970x250&request_timestamp=1570880432037&deal_id=NA&price=NA&campaignid=777744&source=bouncex&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=43&clienttimestamp=1570880432630&clientapiversion=tag3&device=d,HTTP/1.1,value,754,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,485,0,0,0,452,0,202,35.190.62.200,,689,
217,,2019-10-12T14:40:33.406+03:00,POST,https://ssp.behave.com/ad_page,HTTP/1.1,,577,93,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,375,20,,,879,0,0,31,848,0,280,52.8.214.18,,1191,
218,,2019-10-12T14:40:33.413+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,760,0,,200,OK,HTTP/1.1,0,text/html,,,546,68,,,495,0,1,0,467,0,327,34.95.124.132,,825,
219,,2019-10-12T14:40:33.542+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=video&request_timestamp=1570880432045&deal_id=NA&price=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=44&clienttimestamp=1570880432722&clientapiversion=tag3&device=d,HTTP/1.1,value,762,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,214,35.190.62.200,,215,
220,,2019-10-12T14:40:33.543+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570880432051&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=45&clienttimestamp=1570880432747&clientapiversion=tag3&device=d,HTTP/1.1,value,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,214,35.190.62.200,,215,
221,,2019-10-12T14:40:33.603+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570880432054&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=46&clienttimestamp=1570880432852&clientapiversion=tag3&device=d,HTTP/1.1,value,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,200,35.190.62.200,,201,
222,,2019-10-12T14:40:33.673+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/amp4ads-v0.js,HTTP/1.1,,376,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,70044,,,234,0,473,0,207,0,83,172.217.18.161,,792,
223,,2019-10-12T14:40:33.676+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=video&request_timestamp=1570880432048&price=NA&deal_id=NA&auction_number=1&ad_unit_id=4&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=47&clienttimestamp=1570880432896&clientapiversion=tag3&device=d,HTTP/1.1,value,761,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,207,35.190.62.200,,208,
224,,2019-10-12T14:40:33.679+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-ad-exit-0.1.js,HTTP/1.1,,384,0,,200,OK,HTTP/1.1,0,text/javascript,,,1329,5411,,,243,0,153,0,214,0,90,172.217.18.161,,488,
225,,2019-10-12T14:40:33.690+03:00,GET,https://cdn.ampproject.org/rtv/011909241711100/v0/amp-analytics-0.1.js,HTTP/1.1,,386,0,,200,OK,HTTP/1.1,0,text/javascript,,,1330,40838,,,257,0,316,0,224,0,91,172.217.18.161,,665,
226,,2019-10-12T14:40:33.761+03:00,GET,https://events.bouncex.net/track.gif/bid_none?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570880432051&deal_id=NA&price=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=48&clienttimestamp=1570880432918&clientapiversion=tag3&device=d,HTTP/1.1,value,765,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,205,35.190.62.200,,206,
227,,2019-10-12T14:40:33.810+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570880432050&price=NA&deal_id=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=49&clienttimestamp=1570880432962&clientapiversion=tag3&device=d,HTTP/1.1,value,763,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,207,35.190.62.200,,208,
228,,2019-10-12T14:40:33.831+03:00,GET,https://events.bouncex.net/track.gif/bid_empty?partner=pbm&partner_site_id=251613&deployment=overlay&requested_ad_units=970x250&request_timestamp=1570880432052&price=NA&deal_id=NA&auction_number=1&ad_unit_id=23&source=ads&campaignid=943846&agent=js&mode=0&websiteid=2490&visitid=1570881297976380&deviceid=1552350625690368684&pageviewid=4&sequenceid=50&clienttimestamp=1570880433368&clientapiversion=tag3&device=d,HTTP/1.1,value,764,0,,200,OK,HTTP/1.1,0,image/gif,,,255,42,,,-1,-1,0,-1,-1,0,203,35.190.62.200,,204,
229,,2019-10-12T14:40:33.831+03:00,GET,https://fonts.googleapis.com/css?family=Roboto%3A300%2C400%2C700,HTTP/1.1,value,395,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,590,,,363,0,0,30,328,0,100,172.217.23.138,,494,
230,,2019-10-12T14:40:33.856+03:00,GET,https://tags.bluekai.com/site/5379?id=ab0b857f-9502-4551-876d-63e20ed8e17a&redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1163,HTTP/1.1,value,557,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://sync.tidaltv.com/genericusersync.ashx?dpid=1163,546,0,,,412,0,0,40,391,0,279,104.123.104.241,,732,
