,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
195,har_a2,2019-12-10T10:08:01.419+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMs_4/yQ/l/en_US/5scK680gubs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12079,,,-1,-1,-1,-1,0,67,12,31.13.90.6,,80,value,
196,har_a2,2019-12-10T10:08:01.419+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/MBFjH0hmDqp.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,23452,,,-1,-1,-1,-1,0,70,14,31.13.90.6,,85,value,
197,har_a2,2019-12-10T10:08:01.424+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/wktkMZRTThp.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4946,,,-1,-1,-1,-1,0,73,4,31.13.90.6,,78,value,
198,har_a2,2019-12-10T10:08:01.431+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/cUWzuDDouLs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1089,,,-1,-1,-1,-1,0,78,0,31.13.90.6,,78,value,
199,har_a2,2019-12-10T10:08:01.455+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/jKD1Nu4PYV7.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10608,,,-1,-1,-1,-1,0,67,2,31.13.90.6,,70,value,
200,har_a2,2019-12-10T10:08:01.504+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yF/r/_pl77kzkF-g.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,16002,,,-1,-1,-1,-1,0,72,20,31.13.90.6,,92,value,
201,har_a2,2019-12-10T10:08:01.507+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/5bb_sdkg9yj.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2586,,,-1,-1,-1,-1,0,92,0,31.13.90.6,,92,value,
202,har_a2,2019-12-10T10:08:01.508+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/GyIJ1sZCHrP.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12959,,,-1,-1,-1,-1,0,95,0,31.13.90.6,,96,value,
203,har_a2,2019-12-10T10:08:01.516+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/svFKQXueTby.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2406,,,-1,-1,-1,-1,0,83,3,31.13.90.6,,87,value,
204,har_a2,2019-12-10T10:08:01.527+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yE/r/1WstuO0PYnw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5745,,,-1,-1,-1,-1,0,76,0,31.13.90.6,,76,value,
205,har_a2,2019-12-10T10:08:01.527+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqES4/yZ/l/en_US/sPURVlDOSFS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9980,,,-1,-1,-1,-1,0,77,2,31.13.90.6,,79,value,
206,har_a2,2019-12-10T10:08:01.599+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/2VB0VDfSp1N.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,659,,,-1,-1,-1,-1,0,68,0,31.13.90.6,,68,value,
207,har_a2,2019-12-10T10:08:01.604+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/oTuNwZ7LbL2.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8384,,,-1,-1,-1,-1,0,68,5,31.13.90.6,,74,value,
208,har_a2,2019-12-10T10:08:01.612+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/E9Mk8QCCThk.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4254,,,-1,-1,-1,-1,0,79,5,31.13.90.6,,85,value,
209,har_a2,2019-12-10T10:08:01.613+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/xXtD0O_dIZZ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4424,,,-1,-1,-1,-1,0,74,1,31.13.90.6,,76,value,
210,har_a2,2019-12-10T10:08:01.613+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/154pwGTQIGg.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7812,,,-1,-1,-1,-1,2,81,0,31.13.90.6,,84,value,
211,har_a2,2019-12-10T10:08:01.617+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/-It2jJrHe_h.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6320,,,-1,-1,-1,-1,0,72,1,31.13.90.6,,73,value,
212,har_a2,2019-12-10T10:08:01.669+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/OajOjzwghiB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7652,,,-1,-1,-1,-1,0,67,2,31.13.90.6,,70,value,
213,har_a2,2019-12-10T10:08:01.684+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/KfCSTSQ_ob6.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6114,,,-1,-1,-1,-1,0,80,1,31.13.90.6,,82,value,
214,har_a2,2019-12-10T10:08:01.692+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/dLNDW4H72f3.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2030,,,-1,-1,-1,-1,0,74,0,31.13.90.6,,74,value,
215,har_a2,2019-12-10T10:08:01.694+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/S9KynorXo5-.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2124,,,-1,-1,-1,-1,0,68,0,31.13.90.6,,69,value,
216,har_a2,2019-12-10T10:08:01.701+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i1MJ4/yw/l/en_US/FOI83LfArCc.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7444,,,-1,-1,-1,-1,0,70,18,31.13.90.6,,89,value,
217,har_a2,2019-12-10T10:08:01.701+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iB494/yC/l/en_US/cJLAKKcn5J0.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,20741,,,-1,-1,-1,-1,0,89,6,31.13.90.6,,95,value,
218,har_a2,2019-12-10T10:08:01.741+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/bAKcTfrw1m9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,18964,,,-1,-1,-1,-1,0,67,5,31.13.90.6,,73,value,
219,har_a2,2019-12-10T10:08:01.762+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=IntegrityContextTriggerGlimpseAnimator%2CIntegrityContextTriggerLoggerManager&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e1Fx-EK6UnG327HzEeUG15zobohwmUkz8bo6u4E9ohwoU8U5SEd87Cum0KpEtxy5Urwr8doK7UaU6W78-q0I8hwIXwAwlU-cByo8U5i1awCwgEcHAy8424UG5E4ucxy6o98e8lzEmgK7o884y0YobGwCxe1TwQzUuxy5po3cw&__csr=&__req=4&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1319,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1502,,,-1,-1,-1,-1,0,165,0,185.60.218.35,,166,value,
220,har_a2,2019-12-10T10:08:01.770+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/4c56_sYLseJ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2078,,,-1,-1,-1,-1,0,68,0,31.13.90.6,,69,value,
221,har_a2,2019-12-10T10:08:01.770+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/hAfqgJgKqcc.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,24578,,,-1,-1,-1,-1,0,82,18,31.13.90.6,,101,value,
222,har_a2,2019-12-10T10:08:01.770+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/3w_HEtRGWgE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7094,,,-1,-1,-1,-1,0,63,4,31.13.90.6,,68,value,
223,har_a2,2019-12-10T10:08:01.794+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iylQ4/yJ/l/en_US/6sTHMNoK-5i.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,13268,,,-1,-1,-1,-1,0,72,24,31.13.90.6,,97,value,
224,har_a2,2019-12-10T10:08:01.799+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/HTAUas-2yOR.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,13875,,,-1,-1,-1,-1,0,76,29,31.13.90.6,,105,value,
225,har_a2,2019-12-10T10:08:01.818+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ib2a4/yt/l/en_US/enMpyzYf_9k.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,39729,,,-1,-1,-1,-1,0,87,16,31.13.90.6,,103,value,
226,har_a2,2019-12-10T10:08:01.841+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iEUM4/yV/l/en_US/lKZ2CEQzOx7.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,62798,,,-1,-1,-1,-1,0,73,52,31.13.90.6,,126,value,
227,har_a2,2019-12-10T10:08:01.841+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/ayofr0a24Bw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6808,,,-1,-1,-1,-1,0,67,2,31.13.90.6,,70,value,
228,har_a2,2019-12-10T10:08:01.878+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLOq4/y3/l/en_US/tgQKbeieT3i.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,20442,,,-1,-1,-1,-1,0,136,0,31.13.90.6,,137,value,
229,har_a2,2019-12-10T10:08:01.893+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/z97XDwvlm68.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11958,,,-1,-1,-1,-1,0,120,7,31.13.90.6,,127,value,
230,har_a2,2019-12-10T10:08:01.909+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/zBAz8O90_xl.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4327,,,-1,-1,-1,-1,0,110,0,31.13.90.6,,110,value,
231,har_a2,2019-12-10T10:08:01.914+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/1KU0Diixufi.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9516,,,-1,-1,-1,-1,0,77,21,31.13.90.6,,98,value,
232,har_a2,2019-12-10T10:08:01.922+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFVC4/yn/l/en_US/SMl8L2J-EU9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,14241,,,-1,-1,-1,-1,0,90,3,31.13.90.6,,94,value,
233,har_a2,2019-12-10T10:08:01.972+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/hp5zbfy634G.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,1105,,,-1,-1,-1,-1,0,66,0,31.13.90.6,,66,value,
234,har_a2,2019-12-10T10:08:02.038+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/1CxddHGq07C.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,610,903,,,-1,-1,-1,-1,0,63,0,31.13.90.6,,63,value,
235,har_a2,2019-12-10T10:08:02.058+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ys/l/0,cross/JVkugpoEBmY.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8760,,,-1,-1,-1,-1,0,70,8,31.13.90.6,,79,value,
236,har_a2,2019-12-10T10:08:02.059+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yd/l/0,cross/jqOHWInlPyb.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8384,,,-1,-1,-1,-1,0,70,0,31.13.90.6,,71,value,
237,har_a2,2019-12-10T10:08:02.060+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imCO4/yG/l/en_US/auOFh1Yyi-E.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,14399,,,-1,-1,-1,-1,0,79,8,31.13.90.6,,88,value,
238,har_a2,2019-12-10T10:08:02.060+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,847,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,-1,-1,-1,-1,0,151,4,185.60.218.35,,155,,
239,har_a2,2019-12-10T10:08:02.062+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/TwDaj-DOKCs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8205,,,-1,-1,-1,-1,0,72,3,31.13.90.6,,76,value,
240,har_a2,2019-12-10T10:08:02.063+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIgd4/yN/l/en_US/K7fFmcOb6Mv.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,58013,,,-1,-1,-1,-1,0,65,45,31.13.90.6,,111,value,
241,har_a2,2019-12-10T10:08:02.104+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/olmAtx3V2bL.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8276,,,-1,-1,-1,-1,0,70,2,31.13.90.6,,73,value,
242,har_a2,2019-12-10T10:08:02.125+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=NotificationList.react%2CNotificationJewelList.react%2CNotificationAsyncWrapper%2CNotificationStore%2CNotificationJewelController%2CMercuryJewel%2CMercuryThreadInformer%2CMessengerState.bs%2CMessengerGraphQLThreadlistFetcher.bs%2CMercuryServerRequests%2CMercuryJewelUnreadCount.bs&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e1Fx-EK6UnG327HzEeUG15zobohwmUkz8bo6u4E9ohwoU8U5SEd87Cum0KpEtxy5Urwr8doK7UaU6W78-q0I8hwIXwAwlU-cByo8U5i1awCwgEcHAy8424UG5E4ucxy6o98e8lzEmgK7o884y0YobGwCxe1TwQzUuxy5po3cw&__csr=&__req=5&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1522,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,24223,,,-1,-1,-1,-1,0,307,11,185.60.218.35,,319,value,
243,har_a2,2019-12-10T10:08:02.137+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/R9L_W4N4-xu.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,12314,,,-1,-1,-1,-1,0,68,5,31.13.90.6,,73,value,
244,har_a2,2019-12-10T10:08:02.143+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y-/l/0,cross/2FP9VC43Oy8.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,1862,,,-1,-1,-1,-1,0,75,0,31.13.90.6,,75,value,
245,har_a2,2019-12-10T10:08:02.144+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y0/l/0,cross/thYdXccAK8i.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5401,,,-1,-1,-1,-1,0,70,2,31.13.90.6,,73,value,
246,har_a2,2019-12-10T10:08:02.151+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,779,878,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,150,0,0,251,0,161,0,185.60.218.35,,413,,
247,har_a2,2019-12-10T10:08:02.161+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/hOJkrEo9VsV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1097,,,-1,-1,-1,-1,0,84,0,31.13.90.6,,84,value,
248,har_a2,2019-12-10T10:08:02.176+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/cnT0JSBVtRG.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,3221,,,-1,-1,-1,-1,0,65,3,31.13.90.6,,68,value,
249,har_a2,2019-12-10T10:08:02.178+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwa34/y7/l/en_US/TH5WbSnQHMs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11282,,,-1,-1,-1,-1,0,66,11,31.13.90.6,,77,value,
250,har_a2,2019-12-10T10:08:02.212+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ilCF4/yM/l/en_US/OS-XZ9Vk24e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15462,,,-1,-1,-1,-1,0,66,5,31.13.90.6,,71,value,
251,har_a2,2019-12-10T10:08:02.218+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/Czyfg_Wm46p.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4961,,,-1,-1,-1,-1,0,71,9,31.13.90.6,,80,value,
252,har_a2,2019-12-10T10:08:02.224+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,847,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,-1,-1,-1,-1,0,203,0,185.60.218.35,,204,,
253,har_a2,2019-12-10T10:08:02.225+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3icuo4/yb/l/en_US/av327diDD00.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7192,,,-1,-1,-1,-1,0,75,4,31.13.90.6,,80,value,
254,har_a2,2019-12-10T10:08:02.248+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/e9xf21osjHS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,45716,,,-1,-1,-1,-1,0,68,94,31.13.90.6,,162,value,
255,har_a2,2019-12-10T10:08:02.249+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/QsQmNYiA8mV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2498,,,-1,-1,-1,-1,0,161,0,31.13.90.6,,161,value,
256,har_a2,2019-12-10T10:08:02.258+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioPT4/y4/l/en_US/ClSLlZ4ddUn.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11794,,,-1,-1,-1,-1,0,75,34,31.13.90.6,,110,value,
257,har_a2,2019-12-10T10:08:02.286+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGB4/y9/l/en_US/WDvev6WmmUT.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8630,,,-1,-1,-1,-1,0,125,4,31.13.90.6,,130,value,
258,har_a2,2019-12-10T10:08:02.300+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iVVY4/yC/l/en_US/KjJa-jIiBSA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,12718,,,-1,-1,-1,-1,0,118,10,31.13.90.6,,129,value,
259,har_a2,2019-12-10T10:08:02.307+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y3/r/6F3lhZ2jrCM.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9436,,,-1,-1,-1,-1,0,122,7,31.13.90.6,,129,value,
260,har_a2,2019-12-10T10:08:02.371+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ie9f4/yx/l/en_US/VsWUmwcUt9e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5723,,,-1,-1,-1,-1,0,87,11,31.13.90.6,,99,value,
261,har_a2,2019-12-10T10:08:02.416+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/ghDeuIacXDA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2538,,,-1,-1,-1,-1,0,104,31,31.13.90.6,,136,value,
262,har_a2,2019-12-10T10:08:02.419+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/QR6zR-WS4I7.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,146,,,-1,-1,-1,-1,0,132,0,31.13.90.6,,133,value,
263,har_a2,2019-12-10T10:08:02.419+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iU744/yu/l/en_US/teluvmUuZ1F.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,61172,,,-1,-1,-1,-1,0,135,573,31.13.90.6,,709,value,
264,har_a2,2019-12-10T10:08:02.438+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iZk94/yL/l/en_US/4gd3NCWIM0N.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,16808,,,-1,-1,-1,-1,0,302,232,31.13.90.6,,534,value,
265,har_a2,2019-12-10T10:08:02.441+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3il5t4/ys/l/en_US/yqvtiBGXdyz.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,26855,,,-1,-1,-1,-1,0,421,272,31.13.90.6,,693,value,
